point_layout,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
central,461.0,461.0,100,1.11,1.4832056465301733,0.0555,0.07416028232650866,0.9445,0.07416028232650863,0.0,0.0,0.003,0.022270150335361363,9.84,0.48658778937379504,0.95,1.2007993970348219,5.85,1.6959547830831536,3.2,2.2473328748774737,9.23,1.3092908096532354,9.21,1.3049633301090466,10.77,1.3092908096532354,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,462.0,462.0,100,1.11,1.4832056465301733,0.0555,0.07416028232650866,0.9445,0.07416028232650863,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.95,1.2007993970348219,5.85,1.6959547830831536,3.2,2.2473328748774737,9.23,1.3092908096532354,9.22,1.3071674983286836,10.77,1.3092908096532354,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,463.0,463.0,100,1.11,1.4832056465301733,0.0555,0.07416028232650866,0.9445,0.07416028232650863,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.95,1.2007993970348219,5.85,1.6959547830831536,3.2,2.2473328748774737,9.23,1.3092908096532354,9.19,1.3310207217080285,10.77,1.3092908096532354,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,464.0,464.0,100,1.11,1.4832056465301733,0.0555,0.07416028232650866,0.9445,0.07416028232650863,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.95,1.2007993970348219,5.85,1.6959547830831536,3.2,2.2473328748774737,9.23,1.3092908096532354,9.19,1.3310207217080285,10.77,1.3092908096532354,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,465.0,465.0,100,1.11,1.4832056465301733,0.0555,0.07416028232650866,0.9445,0.07416028232650863,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.95,1.2007993970348219,5.81,1.739005869495964,3.24,2.2791102286513993,9.22,1.3071674983286836,9.19,1.3310207217080285,10.78,1.3071674983286836,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,466.0,466.0,100,1.11,1.4832056465301733,0.0555,0.07416028232650866,0.9445,0.07416028232650863,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.95,1.2007993970348219,5.81,1.739005869495964,3.24,2.2791102286513993,9.22,1.3071674983286836,9.19,1.3310207217080285,10.78,1.3071674983286836,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,467.0,467.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.001,0.007035264706814484,9.84,0.48658778937379504,0.93,1.1742609969205693,5.82,1.7429801484755356,3.25,2.266911751455907,9.19,1.3310207217080285,9.19,1.3310207217080285,10.81,1.3310207217080285,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,468.0,468.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.18,1.328628061291995,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,469.0,469.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.19,1.315755342460034,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,470.0,470.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.19,1.315755342460034,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,471.0,471.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.19,1.315755342460034,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,472.0,472.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.18,1.32100359766751,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,473.0,473.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.17,1.3261549188110977,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,474.0,474.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.16,1.308248887450378,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,475.0,475.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.16,1.308248887450378,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,476.0,476.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.16,1.308248887450378,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,477.0,477.0,100,1.09,1.4570968784302958,0.0545,0.07285484392151481,0.9455,0.07285484392151478,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.93,1.1742609969205693,5.83,1.7526603155826235,3.24,2.2791102286513993,9.2,1.318094737632215,9.13,1.3231047050804634,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,478.0,478.0,100,1.08,1.4332276211898143,0.054000000000000006,0.07166138105949073,0.946,0.0716613810594907,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.84,0.48658778937379504,0.92,1.1430952132988166,5.83,1.7526603155826235,3.25,2.266911751455907,9.19,1.315755342460034,9.13,1.3231047050804634,10.81,1.315755342460034,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,479.0,479.0,100,1.08,1.4332276211898143,0.054000000000000006,0.07166138105949073,0.946,0.0716613810594907,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.92,1.1430952132988166,5.84,1.750728564069972,3.24,2.2791102286513993,9.2,1.318094737632215,9.13,1.3231047050804634,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,480.0,480.0,100,1.08,1.4332276211898143,0.054000000000000006,0.07166138105949073,0.946,0.0716613810594907,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.92,1.1430952132988166,5.84,1.750728564069972,3.24,2.2791102286513993,9.2,1.318094737632215,9.13,1.3231047050804634,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,481.0,481.0,100,1.08,1.4332276211898143,0.054000000000000006,0.07166138105949073,0.946,0.0716613810594907,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.92,1.1430952132988166,5.82,1.7602800511810215,3.26,2.2590782065777057,9.19,1.315755342460034,9.14,1.3182479955523458,10.81,1.315755342460034,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,482.0,482.0,100,1.08,1.4332276211898143,0.054000000000000006,0.07166138105949073,0.946,0.0716613810594907,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.92,1.1430952132988166,5.84,1.750728564069972,3.24,2.2791102286513993,9.2,1.318094737632215,9.14,1.3182479955523458,10.8,1.318094737632215,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,483.0,483.0,100,1.08,1.4332276211898143,0.054000000000000006,0.07166138105949073,0.946,0.0716613810594907,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.92,1.1430952132988166,5.84,1.750728564069972,3.24,2.2791102286513993,9.19,1.3234100428114262,9.14,1.3105631452073405,10.81,1.3234100428114262,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,484.0,484.0,100,1.08,1.4332276211898143,0.054000000000000006,0.07166138105949073,0.946,0.0716613810594907,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.92,1.1430952132988166,5.84,1.750728564069972,3.24,2.2791102286513993,9.19,1.3234100428114262,9.14,1.3105631452073405,10.81,1.3234100428114262,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,485.0,485.0,100,1.07,1.4372743564669814,0.0535,0.07186371782334909,0.9465,0.07186371782334905,0.0,0.0,0.0005,0.005,9.84,0.48658778937379504,0.91,1.1467565151550285,5.82,1.7371752294393845,3.27,2.2690495496101137,9.18,1.3056211030182012,9.13,1.315448227945152,10.82,1.3056211030182012,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,486.0,486.0,100,1.07,1.4372743564669814,0.0535,0.07186371782334909,0.9465,0.07186371782334905,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.91,1.1467565151550285,5.82,1.7371752294393845,3.27,2.2690495496101137,9.17,1.318516154047742,9.13,1.315448227945152,10.83,1.318516154047742,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,487.0,487.0,100,1.04,1.4419403313563008,0.052000000000000005,0.07209701656781506,0.948,0.072097016567815,0.0,0.0,0.0015000000000000002,0.011135075167680687,9.84,0.48658778937379504,0.88,1.1483849001044375,5.83,1.7468875641025565,3.29,2.2665552557289943,9.16,1.3082488874503777,9.12,1.3125655346794243,10.84,1.3082488874503777,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,488.0,488.0,100,1.04,1.4419403313563008,0.052000000000000005,0.07209701656781506,0.948,0.072097016567815,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.88,1.1483849001044375,5.84,1.7622299922128626,3.28,2.274496281230931,9.17,1.303104296701077,9.12,1.3125655346794243,10.83,1.303104296701077,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,489.0,489.0,100,1.04,1.4419403313563008,0.052000000000000005,0.07209701656781506,0.948,0.072097016567815,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.88,1.1483849001044375,5.84,1.7622299922128626,3.28,2.274496281230931,9.17,1.303104296701077,9.13,1.3,10.83,1.303104296701077,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,490.0,490.0,100,1.04,1.4419403313563008,0.052000000000000005,0.07209701656781506,0.948,0.072097016567815,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.88,1.1483849001044375,5.84,1.7622299922128626,3.28,2.274496281230931,9.17,1.303104296701077,9.11,1.3172898410192517,10.83,1.303104296701077,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,491.0,491.0,100,1.04,1.4419403313563008,0.052000000000000005,0.07209701656781506,0.948,0.072097016567815,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.88,1.1483849001044375,5.84,1.7622299922128626,3.28,2.274496281230931,9.17,1.303104296701077,9.11,1.3172898410192517,10.83,1.303104296701077,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,492.0,492.0,100,1.04,1.4419403313563008,0.052000000000000005,0.07209701656781506,0.948,0.072097016567815,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.88,1.1483849001044375,5.84,1.7622299922128626,3.28,2.274496281230931,9.17,1.303104296701077,9.1,1.3142574813455419,10.83,1.303104296701077,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,493.0,493.0,100,1.03,1.417459671098941,0.051500000000000004,0.07087298355494709,0.9484999999999999,0.07087298355494706,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.84,0.48658778937379504,0.87,1.1340015855189953,5.85,1.7716909687891083,3.28,2.274496281230931,9.16,1.3082488874503782,9.1,1.3142574813455419,10.84,1.3082488874503782,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,494.0,494.0,100,1.03,1.417459671098941,0.051500000000000004,0.07087298355494709,0.9484999999999999,0.07087298355494706,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.87,1.1340015855189953,5.85,1.7716909687891083,3.28,2.274496281230931,9.16,1.3082488874503782,9.1,1.3142574813455419,10.84,1.3082488874503782,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,495.0,495.0,100,1.02,1.4211959681190982,0.051000000000000004,0.07105979840595489,0.9490000000000001,0.07105979840595489,0.0,0.0,0.0005,0.005,9.84,0.48658778937379504,0.86,1.1372481406154653,5.83,1.7812434653433211,3.31,2.281657203867311,9.14,1.3028329660296967,9.1,1.3142574813455419,10.86,1.3028329660296967,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,496.0,496.0,100,1.01,1.424851578306323,0.050499999999999996,0.07124257891531616,0.9495,0.07124257891531616,0.0,0.0,0.0005,0.004999999999999998,9.84,0.48658778937379504,0.85,1.140396882889922,5.84,1.7962924780409972,3.31,2.290494190423463,9.14,1.2950566463177264,9.09,1.3188225541341525,10.86,1.2950566463177264,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,497.0,497.0,100,0.98,1.4140707053029418,0.049,0.07070353526514711,0.951,0.07070353526514708,0.0,0.0,0.0015,0.014999999999999998,9.84,0.48658778937379504,0.82,1.12258719937563,5.86,1.8091797348885246,3.32,2.269160838083301,9.14,1.2950566463177264,9.1,1.3142574813455417,10.86,1.2950566463177264,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,498.0,498.0,100,0.98,1.4140707053029418,0.049,0.07070353526514711,0.951,0.07070353526514708,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.82,1.12258719937563,5.87,1.8238321294361592,3.31,2.2772258508451846,9.15,1.297822574292586,9.11,1.3172898410192517,10.85,1.297822574292586,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,499.0,499.0,100,0.98,1.4140707053029418,0.049,0.07070353526514711,0.951,0.07070353526514708,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.82,1.12258719937563,5.87,1.8238321294361592,3.31,2.2772258508451846,9.15,1.297822574292586,9.11,1.3172898410192517,10.85,1.297822574292586,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,500.0,500.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0005,0.004999999999999998,9.84,0.48658778937379504,0.81,1.1164065730564452,5.81,1.8185075465803535,3.38,2.2820334720763342,9.12,1.3125655346794245,9.11,1.324935675968666,10.88,1.3125655346794245,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,501.0,501.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.11,1.324935675968666,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,502.0,502.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.12,1.327867584976877,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,503.0,503.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.1,1.3065491598369754,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,504.0,504.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.1,1.3065491598369754,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,505.0,505.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.09,1.3034143197344767,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,506.0,506.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.09,1.3034143197344767,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,507.0,507.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.08,1.3156401829182214,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,508.0,508.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.08,1.3156401829182214,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,509.0,509.0,100,0.97,1.4103155317126372,0.04850000000000001,0.07051577658563186,0.9515,0.07051577658563184,0.0,0.0,0.0,0.0,9.84,0.48658778937379504,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.13,1.3154482279451523,9.07,1.3200474432857527,10.87,1.3154482279451523,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,510.0,510.0,100,0.96,1.3992783132671633,0.048,0.06996391566335816,0.9520000000000001,0.06996391566335816,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.85,0.47937248544110234,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.12,1.327867584976877,9.07,1.3200474432857527,10.88,1.327867584976877,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,511.0,511.0,100,0.96,1.3992783132671633,0.048,0.06996391566335816,0.9520000000000001,0.06996391566335816,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.12,1.327867584976877,9.07,1.3200474432857527,10.88,1.327867584976877,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,512.0,512.0,100,0.96,1.3992783132671633,0.048,0.06996391566335816,0.9520000000000001,0.06996391566335816,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.81,1.1164065730564452,5.82,1.816757017491899,3.37,2.277048417348541,9.12,1.327867584976877,9.07,1.3200474432857527,10.88,1.327867584976877,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,513.0,513.0,100,0.94,1.3985562541276615,0.047,0.06992781270638307,0.953,0.06992781270638307,0.0,0.0,0.001,0.007035264706814484,9.85,0.47937248544110234,0.79,1.1127815725841386,5.81,1.8073642844113242,3.4,2.260776661041756,9.1,1.3065491598369754,9.05,1.3132964154171272,10.9,1.3065491598369754,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,514.0,514.0,100,0.94,1.3985562541276615,0.047,0.06992781270638307,0.953,0.06992781270638307,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.79,1.1127815725841386,5.81,1.8073642844113242,3.4,2.260776661041756,9.1,1.3065491598369754,9.05,1.3132964154171272,10.9,1.3065491598369754,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,515.0,515.0,100,0.94,1.3985562541276615,0.047,0.06992781270638307,0.953,0.06992781270638307,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.79,1.1127815725841386,5.8,1.8146430207975597,3.41,2.270117693740644,9.09,1.3034143197344767,9.05,1.3132964154171272,10.91,1.3034143197344767,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,516.0,516.0,100,0.94,1.3985562541276615,0.047,0.06992781270638307,0.953,0.06992781270638307,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.79,1.1127815725841386,5.8,1.8146430207975597,3.41,2.270117693740644,9.09,1.3034143197344767,9.05,1.3132964154171272,10.91,1.3034143197344767,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,517.0,517.0,100,0.93,1.3799063062909072,0.04650000000000001,0.06899531531454535,0.9534999999999999,0.06899531531454534,0.0,0.0,0.0005000000000000001,0.005000000000000001,9.85,0.47937248544110234,0.78,1.0971036248396793,5.77,1.785774313565378,3.45,2.244521950856972,9.07,1.312373129991327,9.05,1.3132964154171272,10.93,1.312373129991327,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,518.0,518.0,100,0.93,1.3799063062909072,0.04650000000000001,0.06899531531454535,0.9534999999999999,0.06899531531454534,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.78,1.0971036248396793,5.78,1.7955050497947322,3.44,2.2577364189324087,9.08,1.3156401829182214,9.05,1.3132964154171272,10.92,1.3156401829182214,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,519.0,519.0,100,0.92,1.3830138367808447,0.046000000000000006,0.06915069183904222,0.9540000000000001,0.06915069183904221,0.0,0.0,0.0005,0.004999999999999998,9.85,0.47937248544110234,0.77,1.0996326291957326,5.78,1.7955050497947322,3.45,2.257982473024281,9.07,1.3200474432857527,9.05,1.3132964154171272,10.93,1.3200474432857527,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,520.0,520.0,100,0.92,1.3830138367808447,0.046000000000000006,0.06915069183904222,0.9540000000000001,0.06915069183904221,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.77,1.0996326291957326,5.79,1.7995229446391696,3.44,2.2577364189324087,9.08,1.3156401829182214,9.04,1.3097921802925665,10.92,1.3156401829182214,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,521.0,521.0,100,0.92,1.3830138367808447,0.046000000000000006,0.06915069183904222,0.9540000000000001,0.06915069183904221,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.77,1.0996326291957326,5.79,1.7995229446391696,3.44,2.2577364189324087,9.08,1.3156401829182214,9.04,1.3097921802925665,10.92,1.3156401829182214,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,522.0,522.0,100,0.92,1.3830138367808447,0.046000000000000006,0.06915069183904222,0.9540000000000001,0.06915069183904221,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.77,1.0996326291957326,5.79,1.7995229446391696,3.44,2.2577364189324087,9.08,1.3156401829182214,9.04,1.3097921802925665,10.92,1.3156401829182214,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,523.0,523.0,100,0.92,1.3830138367808447,0.046000000000000006,0.06915069183904222,0.9540000000000001,0.06915069183904221,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.77,1.0996326291957326,5.78,1.801121984775158,3.45,2.2624515174223885,9.07,1.3123731299913268,9.04,1.3097921802925665,10.93,1.3123731299913268,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,524.0,524.0,100,0.92,1.3830138367808447,0.046000000000000006,0.06915069183904222,0.9540000000000001,0.06915069183904221,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.77,1.0996326291957326,5.79,1.7995229446391696,3.44,2.2577364189324087,9.08,1.3156401829182214,9.04,1.3097921802925665,10.92,1.3156401829182214,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,525.0,525.0,100,0.92,1.3830138367808447,0.046000000000000006,0.06915069183904222,0.9540000000000001,0.06915069183904221,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.77,1.0996326291957326,5.79,1.7995229446391696,3.44,2.2577364189324087,9.08,1.3156401829182214,9.04,1.3097921802925665,10.92,1.3156401829182214,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
central,526.0,526.0,100,0.92,1.3830138367808447,0.046000000000000006,0.06915069183904222,0.9540000000000001,0.06915069183904221,0.0,0.0,0.0,0.0,9.85,0.47937248544110234,0.77,1.0996326291957326,5.79,1.7995229446391696,3.44,2.2577364189324087,9.08,1.3156401829182214,9.04,1.325126256610892,10.92,1.3156401829182214,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,23.01,4.591373113863332
