RunId,point_layout,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
380,circle,78,0.2940833333333333,600.0,2.0,0.1,444.0,0,0,
381,circle,83,0.26408333333333334,600.0,1.0,0.05,271.0,0,0,
382,circle,80,0.2544166666666667,600.0,1.0,0.05,229.0,0,0,
383,circle,86,0.307,600.0,2.0,0.1,444.0,0,0,
384,circle,82,0.257,600.0,2.0,0.1,344.0,0,0,
385,circle,89,0.2738333333333334,600.0,0.0,0.0,366.0,0,0,
386,circle,87,0.24891666666666665,600.0,2.0,0.1,333.0,0,0,
387,circle,90,0.26958333333333334,600.0,2.0,0.1,514.0,0,0,
388,circle,85,0.33458333333333334,600.0,4.0,0.2,,0,0,
389,circle,84,0.23900000000000002,600.0,1.0,0.05,328.0,0,0,
390,circle,88,0.29383333333333334,600.0,1.0,0.05,418.0,0,0,
391,circle,91,0.3125,600.0,1.0,0.05,475.0,0,0,
392,circle,92,0.294,600.0,1.0,0.05,488.0,0,0,
393,circle,96,0.379,600.0,2.0,0.1,578.0,0,0,
394,circle,95,0.2940833333333333,600.0,2.0,0.1,548.0,0,0,
395,circle,97,0.29633333333333334,600.0,2.0,0.1,535.0,0,0,
396,circle,93,0.31216666666666665,600.0,3.0,0.15,,0,0,
397,circle,94,0.3775833333333333,600.0,4.0,0.2,,0,0,
398,circle,98,0.25458333333333333,600.0,1.0,0.05,262.0,0,0,
399,circle,99,0.27008333333333334,600.0,2.0,0.1,430.0,0,0,
400,edges,1,0.33741666666666664,600.0,3.0,0.15,,0,0,
401,edges,2,0.31666666666666665,600.0,3.0,0.15,,0,0,
402,edges,4,0.22974999999999998,600.0,1.0,0.05,260.0,0,0,
403,edges,3,0.17108333333333334,600.0,0.0,0.0,235.0,0,0,
404,edges,0,0.18475000000000003,600.0,1.0,0.05,268.0,0,0,
405,edges,10,0.20958333333333334,600.0,0.0,0.0,200.0,0,0,
406,edges,12,0.18466666666666667,600.0,0.0,0.0,194.0,0,0,
407,edges,5,0.2665,600.0,2.0,0.1,459.0,0,0,
408,edges,8,0.307,600.0,2.0,0.1,526.0,0,0,
409,edges,6,0.18350000000000002,600.0,0.0,0.0,220.0,0,0,
410,edges,11,0.15641666666666665,600.0,0.0,0.0,224.0,0,0,
411,edges,17,0.3255,600.0,4.0,0.2,,0,0,
412,edges,16,0.301,600.0,2.0,0.1,440.0,0,0,
413,edges,18,0.27266666666666667,600.0,1.0,0.05,404.0,0,0,
414,edges,7,0.2945,600.0,1.0,0.05,322.0,0,0,
415,edges,9,0.19458333333333333,600.0,1.0,0.05,219.0,0,0,
416,edges,14,0.28741666666666665,600.0,3.0,0.15,,0,0,
417,edges,15,0.19533333333333333,600.0,0.0,0.0,175.0,0,0,
418,edges,19,0.251,600.0,1.0,0.05,297.0,0,0,
419,edges,20,0.3478333333333333,600.0,2.0,0.1,549.0,0,0,
420,edges,13,0.24875,600.0,0.0,0.0,337.0,0,0,
421,edges,22,0.236,600.0,1.0,0.05,302.0,0,0,
422,edges,21,0.2816666666666667,600.0,0.0,0.0,472.0,0,0,
423,edges,23,0.2543333333333333,600.0,2.0,0.1,278.0,0,0,
424,edges,24,0.19608333333333333,600.0,0.0,0.0,286.0,0,0,
425,edges,25,0.27316666666666667,600.0,1.0,0.05,413.0,0,0,
426,edges,29,0.2595,600.0,2.0,0.1,231.0,0,0,
427,edges,28,0.2956666666666667,600.0,1.0,0.05,441.0,0,0,
428,edges,26,0.16191666666666668,600.0,0.0,0.0,174.0,0,0,
429,edges,27,0.3028333333333333,600.0,2.0,0.1,351.0,0,0,
430,edges,34,0.2504166666666667,600.0,2.0,0.1,299.0,0,0,
431,edges,35,0.33016666666666666,600.0,5.0,0.25,,0,0,
432,edges,38,0.2510833333333333,600.0,1.0,0.05,345.0,0,0,
433,edges,37,0.20908333333333334,600.0,1.0,0.05,260.0,0,0,
434,edges,32,0.26066666666666666,600.0,1.0,0.05,432.0,0,0,
435,edges,33,0.3268333333333333,600.0,3.0,0.15,,0,0,
436,edges,31,0.21800000000000003,600.0,0.0,0.0,185.0,0,0,
437,edges,30,0.2734166666666667,600.0,0.0,0.0,425.0,0,0,
438,edges,40,0.22933333333333333,600.0,2.0,0.1,495.0,0,0,
439,edges,42,0.30258333333333337,600.0,2.0,0.1,574.0,0,0,
440,edges,36,0.2955833333333333,600.0,1.0,0.05,415.0,0,0,
441,edges,43,0.14650000000000002,600.0,0.0,0.0,206.0,0,0,
442,edges,39,0.2834166666666667,600.0,1.0,0.05,444.0,0,0,
443,edges,46,0.24949999999999997,600.0,1.0,0.05,305.0,0,0,
444,edges,47,0.26566666666666666,600.0,1.0,0.05,442.0,0,0,
445,edges,49,0.2653333333333333,600.0,1.0,0.05,505.0,0,0,
446,edges,48,0.24491666666666664,600.0,1.0,0.05,322.0,0,0,
447,edges,41,0.186,600.0,0.0,0.0,206.0,0,0,
448,edges,45,0.317,600.0,2.0,0.1,551.0,0,0,
449,edges,44,0.23875,600.0,1.0,0.05,402.0,0,0,
450,edges,50,0.24358333333333335,600.0,1.0,0.05,357.0,0,0,
451,edges,52,0.27358333333333335,600.0,3.0,0.15,,0,0,
452,edges,55,0.28150000000000003,600.0,1.0,0.05,357.0,0,0,
453,edges,51,0.23450000000000004,600.0,0.0,0.0,357.0,0,0,
454,edges,53,0.26466666666666666,600.0,2.0,0.1,455.0,0,0,
455,edges,57,0.30333333333333334,600.0,2.0,0.1,595.0,0,0,
456,edges,54,0.33108333333333334,600.0,2.0,0.1,479.0,0,0,
457,edges,59,0.4009166666666667,600.0,4.0,0.2,,0,0,
458,edges,60,0.30866666666666664,600.0,3.0,0.15,,0,0,
459,edges,62,0.24550000000000002,600.0,2.0,0.1,271.0,0,0,
460,edges,56,0.20691666666666667,600.0,0.0,0.0,266.0,0,0,
461,edges,61,0.2748333333333333,600.0,1.0,0.05,363.0,0,0,
462,edges,58,0.3344166666666667,600.0,3.0,0.15,,0,0,
463,edges,64,0.3169166666666667,600.0,2.0,0.1,385.0,0,0,
464,edges,63,0.21824999999999997,600.0,0.0,0.0,258.0,0,0,
465,edges,65,0.2510833333333333,600.0,1.0,0.05,337.0,0,0,
466,edges,68,0.3303333333333333,600.0,2.0,0.1,471.0,0,0,
467,edges,71,0.31366666666666665,600.0,3.0,0.15,,0,0,
468,edges,66,0.24991666666666665,600.0,1.0,0.05,390.0,0,0,
469,edges,67,0.2715833333333333,600.0,3.0,0.15,,0,0,
470,edges,72,0.36516666666666664,600.0,4.0,0.2,,0,0,
471,edges,70,0.294,600.0,2.0,0.1,537.0,0,0,
472,edges,69,0.28025,600.0,3.0,0.15,,0,0,
473,edges,74,0.25925000000000004,600.0,2.0,0.1,460.0,0,0,
474,edges,73,0.29,600.0,2.0,0.1,513.0,0,0,
475,edges,75,0.24541666666666667,600.0,0.0,0.0,377.0,0,0,
476,edges,77,0.27775,600.0,0.0,0.0,499.0,0,0,
477,edges,76,0.21325,600.0,1.0,0.05,331.0,0,0,
478,edges,79,0.20366666666666666,600.0,0.0,0.0,202.0,0,0,
479,edges,78,0.20299999999999999,600.0,0.0,0.0,295.0,0,0,
480,edges,82,0.2853333333333333,600.0,2.0,0.1,453.0,0,0,
481,edges,80,0.36091666666666666,600.0,4.0,0.2,,0,0,
482,edges,83,0.28675,600.0,1.0,0.05,523.0,0,0,
483,edges,81,0.212,600.0,0.0,0.0,381.0,0,0,
484,edges,86,0.15533333333333335,600.0,0.0,0.0,160.0,0,0,
485,edges,89,0.205,600.0,0.0,0.0,250.0,0,0,
486,edges,91,0.26308333333333334,600.0,1.0,0.05,430.0,0,0,
487,edges,90,0.2504166666666667,600.0,0.0,0.0,336.0,0,0,
488,edges,84,0.258,600.0,0.0,0.0,288.0,0,0,
489,edges,92,0.18133333333333332,600.0,0.0,0.0,221.0,0,0,
490,edges,87,0.18708333333333332,600.0,1.0,0.05,265.0,0,0,
491,edges,85,0.25458333333333333,600.0,1.0,0.05,387.0,0,0,
492,edges,88,0.33808333333333335,600.0,3.0,0.15,,0,0,
493,edges,94,0.1885,600.0,0.0,0.0,212.0,0,0,
494,edges,93,0.3015,600.0,3.0,0.15,,0,0,
495,edges,95,0.21008333333333332,600.0,0.0,0.0,378.0,0,0,
496,edges,96,0.19091666666666665,600.0,0.0,0.0,250.0,0,0,
497,edges,97,0.14483333333333334,600.0,0.0,0.0,161.0,0,0,
498,edges,99,0.2395,600.0,1.0,0.05,348.0,0,0,
499,edges,98,0.23450000000000004,600.0,0.0,0.0,332.0,0,0,
500,central,4,0.4688333333333334,600.0,0.0,0.0,461.0,0,0,
501,central,2,0.19375,600.0,0.0,0.0,196.0,0,0,
502,central,5,0.38508333333333333,600.0,2.0,0.1,555.0,0,0,
503,central,7,0.4865833333333333,600.0,2.0,0.1,581.0,0,0,
504,central,9,0.29541666666666666,600.0,1.0,0.05,308.0,0,0,
505,central,8,0.25666666666666665,600.0,2.0,0.1,222.0,0,0,
506,central,1,0.20975,600.0,0.0,0.0,256.0,0,0,
507,central,0,0.18066666666666667,600.0,0.0,0.0,161.0,0,0,
508,central,3,0.26491666666666663,600.0,0.0,0.0,247.0,0,0,
509,central,6,0.21558333333333332,600.0,0.0,0.0,235.0,0,0,
510,central,11,0.17866666666666667,600.0,0.0,0.0,144.0,0,0,
511,central,10,0.3675833333333334,600.0,2.0,0.1,424.0,0,0,
512,central,12,0.26775,600.0,3.0,0.15,,0,0,
513,central,17,0.2794166666666667,600.0,0.0,0.0,321.0,0,0,
514,central,13,0.2564166666666667,600.0,0.0,0.0,210.0,0,0,
515,central,14,0.31583333333333335,600.0,1.0,0.05,315.0,0,0,
516,central,15,0.16924999999999998,600.0,0.0,0.0,231.0,0,0,
517,central,16,0.3590833333333333,600.0,3.0,0.15,,0,0,
518,central,18,0.22474999999999998,600.0,0.0,0.0,198.0,0,0,
519,central,19,0.28775,600.0,0.0,0.0,460.0,0,0,
520,central,24,0.30666666666666664,600.0,0.0,0.0,328.0,0,0,
521,central,22,0.21625,600.0,0.0,0.0,229.0,0,0,
522,central,20,0.2765833333333333,600.0,0.0,0.0,350.0,0,0,
523,central,25,0.19575,600.0,0.0,0.0,264.0,0,0,
524,central,21,0.403,600.0,2.0,0.1,467.0,0,0,
525,central,23,0.181,600.0,0.0,0.0,253.0,0,0,
526,central,28,0.202,600.0,0.0,0.0,233.0,0,0,
527,central,29,0.25666666666666665,600.0,0.0,0.0,307.0,0,0,
528,central,26,0.27016666666666667,600.0,0.0,0.0,275.0,0,0,
529,central,27,0.26316666666666666,600.0,0.0,0.0,266.0,0,0,
530,central,31,0.34541666666666665,600.0,0.0,0.0,414.0,0,0,
531,central,33,0.2833333333333333,600.0,0.0,0.0,325.0,0,0,
532,central,32,0.21991666666666665,600.0,0.0,0.0,228.0,0,0,
533,central,30,0.29824999999999996,600.0,1.0,0.05,382.0,0,0,
534,central,34,0.285,600.0,0.0,0.0,374.0,0,0,
535,central,35,0.30091666666666667,600.0,1.0,0.05,329.0,0,0,
536,central,37,0.2051666666666667,600.0,1.0,0.05,159.0,0,0,
537,central,36,0.20083333333333334,600.0,0.0,0.0,235.0,0,0,
538,central,41,0.25175,600.0,0.0,0.0,396.0,0,0,
539,central,39,0.19225,600.0,0.0,0.0,240.0,0,0,
540,central,38,0.24791666666666667,600.0,0.0,0.0,226.0,0,0,
541,central,40,0.22716666666666668,600.0,0.0,0.0,269.0,0,0,
542,central,44,0.44375,600.0,3.0,0.15,,0,0,
543,central,43,0.27016666666666667,600.0,0.0,0.0,259.0,0,0,
544,central,47,0.21783333333333332,600.0,0.0,0.0,276.0,0,0,
545,central,50,0.20533333333333334,600.0,0.0,0.0,208.0,0,0,
546,central,46,0.18291666666666667,600.0,0.0,0.0,192.0,0,0,
547,central,42,0.22308333333333333,600.0,0.0,0.0,172.0,0,0,
548,central,45,0.1995,600.0,0.0,0.0,220.0,0,0,
549,central,51,0.33325,600.0,3.0,0.15,,0,0,
550,central,49,0.3285,600.0,0.0,0.0,404.0,0,0,
551,central,52,0.23775000000000002,600.0,0.0,0.0,219.0,0,0,
552,central,53,0.26916666666666667,600.0,1.0,0.05,333.0,0,0,
553,central,48,0.14450000000000002,600.0,0.0,0.0,122.0,0,0,
554,central,55,0.21925000000000003,600.0,0.0,0.0,390.0,0,0,
555,central,54,0.31074999999999997,600.0,0.0,0.0,325.0,0,0,
556,central,56,0.38983333333333337,600.0,1.0,0.05,565.0,0,0,
557,central,57,0.32891666666666663,600.0,0.0,0.0,429.0,0,0,
558,central,59,0.18475,600.0,0.0,0.0,210.0,0,0,
559,central,58,0.31116666666666665,600.0,1.0,0.05,412.0,0,0,
560,central,61,0.3755833333333333,600.0,4.0,0.2,,0,0,
561,central,60,0.2771666666666667,600.0,0.0,0.0,328.0,0,0,
562,central,65,0.27925,600.0,0.0,0.0,338.0,0,0,
563,central,67,0.29891666666666666,600.0,0.0,0.0,497.0,0,0,
564,central,63,0.21408333333333338,600.0,1.0,0.05,254.0,0,0,
565,central,68,0.46058333333333334,600.0,4.0,0.2,,0,0,
566,central,64,0.27541666666666664,600.0,1.0,0.05,215.0,0,0,
567,central,62,0.20133333333333334,600.0,0.0,0.0,207.0,0,0,
568,central,71,0.34,600.0,3.0,0.15,,0,0,
569,central,66,0.16608333333333333,600.0,0.0,0.0,154.0,0,0,
570,central,70,0.22191666666666668,600.0,0.0,0.0,221.0,0,0,
571,central,69,0.197,600.0,0.0,0.0,184.0,0,0,
572,central,72,0.3484166666666667,600.0,0.0,0.0,414.0,0,0,
573,central,74,0.3426666666666667,600.0,2.0,0.1,510.0,0,0,
574,central,77,0.19616666666666668,600.0,0.0,0.0,238.0,0,0,
575,central,73,0.30125,600.0,0.0,0.0,354.0,0,0,
576,central,76,0.14475,600.0,0.0,0.0,105.0,0,0,
577,central,75,0.2359166666666667,600.0,0.0,0.0,230.0,0,0,
578,central,78,0.1515,600.0,0.0,0.0,179.0,0,0,
579,central,79,0.182,600.0,0.0,0.0,171.0,0,0,
580,central,81,0.3903333333333333,600.0,1.0,0.05,552.0,0,0,
581,central,86,0.42116666666666663,600.0,4.0,0.2,,0,0,
582,central,84,0.17366666666666666,600.0,0.0,0.0,188.0,0,0,
583,central,83,0.37233333333333335,600.0,3.0,0.15,,0,0,
584,central,82,0.30283333333333334,600.0,0.0,0.0,363.0,0,0,
585,central,80,0.16358333333333333,600.0,0.0,0.0,214.0,0,0,
586,central,85,0.17216666666666666,600.0,0.0,0.0,212.0,0,0,
587,central,87,0.42,600.0,2.0,0.1,439.0,0,0,
588,central,89,0.1825,600.0,0.0,0.0,213.0,0,0,
589,central,88,0.2784166666666667,600.0,0.0,0.0,334.0,0,0,
590,central,96,0.2633333333333333,600.0,0.0,0.0,410.0,0,0,
591,central,91,0.26816666666666666,600.0,1.0,0.05,264.0,0,0,
592,central,90,0.26,600.0,0.0,0.0,394.0,0,0,
593,central,92,0.30041666666666667,600.0,4.0,0.2,,0,0,
594,central,94,0.16541666666666666,600.0,0.0,0.0,203.0,0,0,
595,central,95,0.30633333333333335,600.0,0.0,0.0,351.0,0,0,
596,central,93,0.23458333333333334,600.0,0.0,0.0,212.0,0,0,
597,central,97,0.24183333333333332,600.0,0.0,0.0,320.0,0,0,
598,central,98,0.21441666666666667,600.0,0.0,0.0,233.0,0,0,
599,central,99,0.22616666666666665,600.0,0.0,0.0,294.0,0,0,
