cohere,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0.15,431.0,431.0,100,9.21,2.6564006938834828,0.30699999999999994,0.08854668979611606,0.965,0.06723244767373879,0.33333333333333326,0.0,0.0,0.0,11.69,1.4403633099487314,5.9,1.6298974374376005,8.74,1.432804694621459,0.36,0.8706203523808743,2.02,1.645195023900409,1.81,1.5550179446169765,17.98,1.645195023900409,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,432.0,432.0,100,9.21,2.6564006938834828,0.30699999999999994,0.08854668979611606,0.965,0.06723244767373879,0.33333333333333326,0.0,0.0,0.0,11.69,1.4403633099487314,5.9,1.6298974374376005,8.74,1.432804694621459,0.36,0.8706203523808743,2.02,1.645195023900409,1.8,1.5634719199411433,17.98,1.645195023900409,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,433.0,433.0,100,9.21,2.6564006938834828,0.30699999999999994,0.08854668979611606,0.965,0.06723244767373879,0.33333333333333326,0.0,0.0,0.0,11.69,1.4403633099487314,5.9,1.6298974374376005,8.74,1.432804694621459,0.36,0.8706203523808743,2.02,1.645195023900409,1.8,1.5634719199411433,17.98,1.645195023900409,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,434.0,434.0,100,9.2,2.647659534400337,0.30666666666666664,0.08825531781334454,0.9655,0.06692940650077109,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,11.7,1.4389951600707593,5.9,1.6298974374376005,8.74,1.432804694621459,0.36,0.8706203523808743,2.01,1.642214567853022,1.8,1.5634719199411433,17.99,1.6422145678530222,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,435.0,435.0,100,9.19,2.6464956818289713,0.3063333333333333,0.0882165227276324,0.9655,0.06692940650077109,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333335,11.7,1.4389951600707593,5.89,1.632343546728278,8.75,1.4310764472870756,0.36,0.8706203523808743,2.0,1.6267958219963095,1.8,1.5634719199411433,18.0,1.6267958219963092,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,436.0,436.0,100,9.18,2.6414718884314743,0.306,0.08804906294771579,0.966,0.06699917080747263,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,11.71,1.4445648745444686,5.89,1.632343546728278,8.75,1.4310764472870756,0.36,0.8706203523808743,1.99,1.6298664504997478,1.8,1.5634719199411429,18.01,1.629866450499748,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,437.0,437.0,100,9.18,2.6414718884314743,0.306,0.08804906294771579,0.966,0.06699917080747263,0.33333333333333326,0.0,0.0,0.0,11.71,1.4445648745444686,5.89,1.632343546728278,8.75,1.4310764472870756,0.36,0.8706203523808743,1.99,1.6298664504997478,1.8,1.5634719199411429,18.01,1.629866450499748,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,438.0,438.0,100,9.18,2.6414718884314743,0.306,0.08804906294771579,0.966,0.06699917080747263,0.33333333333333326,0.0,0.0,0.0,11.71,1.4445648745444686,5.89,1.632343546728278,8.75,1.4310764472870756,0.36,0.8706203523808743,1.99,1.6298664504997478,1.8,1.5634719199411429,18.01,1.629866450499748,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,439.0,439.0,100,9.17,2.644051834024836,0.30566666666666664,0.08813506113416122,0.966,0.06699917080747263,0.33333333333333326,0.0,0.0003333333333333338,0.0033333333333333388,11.72,1.4500435381829964,5.89,1.632343546728278,8.75,1.4310764472870756,0.36,0.8706203523808743,1.98,1.626671634368967,1.8,1.5634719199411429,18.02,1.6266716343689671,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,440.0,440.0,100,9.15,2.5990479997588545,0.30499999999999994,0.08663493332529518,0.9670000000000001,0.06365151334819269,0.33333333333333326,0.0,0.0006666666666666665,0.006666666666666665,11.74,1.411496805636921,5.89,1.632343546728278,8.75,1.4310764472870756,0.36,0.8706203523808743,1.97,1.6046334425184103,1.8,1.5634719199411429,18.03,1.6046334425184103,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,441.0,441.0,100,9.13,2.6156290164155833,0.3043333333333333,0.08718763388051942,0.9670000000000001,0.06365151334819269,0.33333333333333326,0.0,0.000666666666666666,0.00666666666666666,11.76,1.4292754398044776,5.89,1.632343546728278,8.75,1.4310764472870756,0.36,0.8706203523808743,1.96,1.607557906963984,1.79,1.5653766449018074,18.04,1.6075579069639838,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,442.0,442.0,100,9.12,2.621896915277836,0.304,0.08739656384259452,0.9670000000000001,0.06365151334819269,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333296,11.77,1.427401396760823,5.89,1.632343546728278,8.75,1.4310764472870756,0.36,0.8706203523808743,1.95,1.6104143390551215,1.77,1.5689860329898324,18.05,1.6104143390551215,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,443.0,443.0,100,9.11,2.616555681877158,0.30366666666666664,0.08721852272923857,0.9675,0.06371297696971502,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,11.77,1.427401396760823,5.88,1.6347242068077514,8.76,1.4292754398044778,0.36,0.8706203523808743,1.94,1.600631188631598,1.76,1.5316195956759582,18.06,1.6006311886315978,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,444.0,444.0,100,9.1,2.622744341103013,0.30333333333333334,0.08742481137010044,0.9675,0.06371297696971502,0.33333333333333326,0.0,0.000333333333333333,0.00333333333333333,11.77,1.427401396760823,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.93,1.6033739678590522,1.76,1.5250103493604776,18.07,1.6033739678590513,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,445.0,445.0,100,9.1,2.622744341103013,0.30333333333333334,0.08742481137010044,0.9675,0.06371297696971502,0.33333333333333326,0.0,0.0,0.0,11.77,1.427401396760823,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.93,1.6033739678590522,1.75,1.526698424970721,18.07,1.6033739678590513,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,446.0,446.0,100,9.1,2.622744341103013,0.30333333333333334,0.08742481137010044,0.9675,0.06371297696971502,0.33333333333333326,0.0,0.0,0.0,11.77,1.427401396760823,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.93,1.6033739678590522,1.75,1.526698424970721,18.07,1.6033739678590513,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,447.0,447.0,100,9.06,2.6162661341783418,0.302,0.08720887113927804,0.9690000000000001,0.06347671170825513,0.33333333333333326,0.0,0.001333333333333334,0.008095945417985409,11.81,1.4333333333333333,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.9,1.5986105077709065,1.74,1.508360538847233,18.1,1.5986105077709067,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,448.0,448.0,100,9.06,2.6162661341783418,0.302,0.08720887113927804,0.9690000000000001,0.06347671170825513,0.33333333333333326,0.0,0.0,0.0,11.81,1.4333333333333333,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.9,1.5986105077709065,1.71,1.5327732837552779,18.1,1.5986105077709067,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,449.0,449.0,100,9.06,2.6162661341783418,0.302,0.08720887113927804,0.9690000000000001,0.06347671170825513,0.33333333333333326,0.0,0.0,0.0,11.81,1.4333333333333333,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.9,1.5986105077709065,1.71,1.5327732837552779,18.1,1.5986105077709067,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,450.0,450.0,100,9.03,2.599358895317587,0.301,0.08664529651058624,0.97,0.06316564722932072,0.33333333333333326,0.0,0.0010000000000000002,0.010000000000000004,11.84,1.4264457489675082,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.89,1.5884367513789504,1.71,1.5327732837552779,18.11,1.5884367513789506,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,451.0,451.0,100,9.03,2.599358895317587,0.301,0.08664529651058624,0.97,0.06316564722932072,0.33333333333333326,0.0,0.0,0.0,11.84,1.4264457489675082,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.89,1.5884367513789504,1.7,1.5208981928884369,18.11,1.5884367513789506,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,452.0,452.0,100,9.02,2.589723279940671,0.30066666666666664,0.08632410933135568,0.9704999999999999,0.06280280184189177,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,11.85,1.424000624219589,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.88,1.5908831166710806,1.69,1.5155423738281575,18.12,1.5908831166710808,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,453.0,453.0,100,9.02,2.589723279940671,0.30066666666666664,0.08632410933135568,0.9704999999999999,0.06280280184189177,0.33333333333333326,0.0,0.0,0.0,11.85,1.424000624219589,5.87,1.6370397032140027,8.77,1.4344604447933613,0.36,0.8706203523808743,1.88,1.5908831166710806,1.66,1.498955865550646,18.12,1.5908831166710808,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,454.0,454.0,100,9.01,2.583924663504466,0.30033333333333334,0.08613082211681554,0.971,0.06283697039549928,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,11.85,1.424000624219589,5.86,1.6269200001440414,8.78,1.4254540300967935,0.36,0.8706203523808743,1.87,1.599589593829264,1.65,1.4932508094081114,18.13,1.5995895938292632,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,455.0,455.0,100,9.01,2.583924663504466,0.30033333333333334,0.08613082211681554,0.971,0.06283697039549928,0.33333333333333326,0.0,0.0,0.0,11.85,1.424000624219589,5.86,1.6269200001440414,8.78,1.4254540300967935,0.36,0.8706203523808743,1.87,1.599589593829264,1.63,1.488372441713607,18.13,1.5995895938292632,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,456.0,456.0,100,8.99,2.5917312181379284,0.29966666666666664,0.08639104060459757,0.971,0.06283697039549928,0.33333333333333326,0.0,0.0006666666666666668,0.0046901764712096545,11.87,1.4470799577218958,5.86,1.6269200001440414,8.78,1.4254540300967935,0.36,0.8706203523808743,1.85,1.5914861868166756,1.63,1.488372441713607,18.15,1.5914861868166754,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,457.0,457.0,100,8.99,2.5917312181379284,0.29966666666666664,0.08639104060459757,0.971,0.06283697039549928,0.33333333333333326,0.0,0.0,0.0,11.87,1.4470799577218958,5.86,1.6269200001440414,8.78,1.4254540300967935,0.36,0.8706203523808743,1.85,1.5914861868166756,1.63,1.488372441713607,18.15,1.5914861868166754,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,458.0,458.0,100,8.96,2.5501831980142806,0.29866666666666664,0.085006106600476,0.9725,0.060459102129481156,0.33333333333333326,0.0,0.0010000000000000009,0.010000000000000005,11.88,1.437450043049367,5.84,1.6000000000000005,8.8,1.3998556924183154,0.36,0.8706203523808743,1.84,1.5745449879860272,1.63,1.488372441713607,18.16,1.574544987986027,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,459.0,459.0,100,8.96,2.5501831980142806,0.29866666666666664,0.085006106600476,0.9725,0.060459102129481156,0.33333333333333326,0.0,0.0,0.0,11.88,1.437450043049367,5.84,1.6000000000000005,8.8,1.3998556924183154,0.36,0.8706203523808743,1.84,1.5745449879860272,1.61,1.4900003389600318,18.16,1.574544987986027,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,460.0,460.0,100,8.96,2.5501831980142806,0.29866666666666664,0.085006106600476,0.9725,0.060459102129481156,0.33333333333333326,0.0,0.0,0.0,11.88,1.437450043049367,5.84,1.6000000000000005,8.8,1.3998556924183154,0.36,0.8706203523808743,1.84,1.5745449879860272,1.6,1.483920551114581,18.16,1.574544987986027,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,461.0,461.0,100,8.95,2.555939804226281,0.29833333333333334,0.08519799347420941,0.9725,0.060459102129481156,0.33333333333333326,0.0,0.000333333333333333,0.00333333333333333,11.88,1.437450043049367,5.83,1.5957962453163177,8.81,1.3976531556270835,0.36,0.8706203523808743,1.83,1.5766926130224608,1.6,1.483920551114581,18.17,1.5766926130224612,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,462.0,462.0,100,8.94,2.5458224842302184,0.298,0.08486074947434061,0.973,0.06005889365506752,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,11.89,1.4347420843081342,5.83,1.5957962453163177,8.81,1.3976531556270835,0.36,0.8706203523808743,1.82,1.56592503400425,1.6,1.483920551114581,18.18,1.5659250340042505,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,463.0,463.0,100,8.91,2.5627281864403333,0.29699999999999993,0.08542427288134442,0.973,0.06005889365506752,0.33333333333333326,0.0,0.0009999999999999998,0.009999999999999997,11.89,1.4347420843081342,5.8,1.6017667013821226,8.84,1.3905888586269395,0.36,0.8706203523808743,1.81,1.5615001851690016,1.6,1.483920551114581,18.19,1.5615001851690027,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,464.0,464.0,100,8.91,2.5627281864403333,0.29699999999999993,0.08542427288134442,0.973,0.06005889365506752,0.33333333333333326,0.0,0.0,0.0,11.89,1.4347420843081342,5.8,1.6017667013821226,8.84,1.3905888586269395,0.36,0.8706203523808743,1.81,1.5615001851690016,1.6,1.483920551114581,18.19,1.5615001851690027,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,465.0,465.0,100,8.91,2.5627281864403333,0.29699999999999993,0.08542427288134442,0.973,0.06005889365506752,0.33333333333333326,0.0,0.0,0.0,11.89,1.4347420843081342,5.8,1.6017667013821226,8.84,1.3905888586269395,0.36,0.8706203523808743,1.81,1.5615001851690016,1.59,1.46401275039985,18.19,1.5615001851690027,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,466.0,466.0,100,8.9,2.5524794837866014,0.29666666666666663,0.08508264945955335,0.9734999999999999,0.05965176722724429,0.33333333333333326,0.0,0.00033333333333333435,0.003333333333333344,11.89,1.4347420843081342,5.79,1.5973146657481554,8.85,1.3880805728658827,0.36,0.8706203523808743,1.8,1.5439683882250899,1.56,1.4447396745686492,18.2,1.5439683882250907,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,467.0,467.0,100,8.87,2.5570461177860766,0.29566666666666663,0.08523487059286923,0.9734999999999999,0.05965176722724429,0.33333333333333326,0.0,0.0010000000000000015,0.00571488693325885,11.91,1.4431657121506434,5.78,1.6054201124234546,8.85,1.3880805728658827,0.37,0.8721852272923859,1.77,1.5625348480962435,1.56,1.4447396745686492,18.23,1.5625348480962433,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,468.0,468.0,100,8.86,2.5227049776064594,0.29533333333333334,0.08409016592021529,0.9740000000000001,0.056622085850493054,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333335,11.92,1.4119261147579054,5.78,1.6054201124234546,8.85,1.3880805728658827,0.37,0.8721852272923859,1.76,1.5250103493604776,1.56,1.4447396745686492,18.24,1.525010349360478,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,469.0,469.0,100,8.86,2.5227049776064594,0.29533333333333334,0.08409016592021529,0.9740000000000001,0.056622085850493054,0.33333333333333326,0.0,0.0,0.0,11.92,1.4119261147579054,5.78,1.6054201124234546,8.85,1.3880805728658827,0.37,0.8721852272923859,1.76,1.5250103493604776,1.56,1.4447396745686492,18.24,1.525010349360478,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,470.0,470.0,100,8.86,2.5227049776064594,0.29533333333333334,0.08409016592021529,0.9740000000000001,0.056622085850493054,0.33333333333333326,0.0,0.0,0.0,11.92,1.4119261147579054,5.78,1.6054201124234546,8.85,1.3880805728658827,0.37,0.8721852272923859,1.76,1.5250103493604776,1.55,1.4310764472870754,18.24,1.525010349360478,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,471.0,471.0,100,8.85,2.520121048880411,0.295,0.08400403496268034,0.9740000000000001,0.056622085850493054,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333335,11.92,1.4119261147579054,5.77,1.6008520458578526,8.86,1.385494842861553,0.37,0.8721852272923859,1.75,1.5134080878613143,1.55,1.4310764472870754,18.25,1.5134080878613148,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,472.0,472.0,100,8.84,2.5174943451332275,0.29466666666666663,0.08391647817110758,0.9740000000000001,0.056622085850493054,0.33333333333333326,0.0,0.00033333333333333327,0.003333333333333333,11.92,1.4119261147579054,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.74,1.5083605388472332,1.54,1.438433491368617,18.26,1.5083605388472332,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,473.0,473.0,100,8.83,2.510804933510649,0.2943333333333333,0.0836934977836883,0.9745,0.0566287752102955,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333266,11.93,1.4088823566747852,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.73,1.516608390488794,1.54,1.438433491368617,18.27,1.5166083904887937,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,474.0,474.0,100,8.83,2.510804933510649,0.2943333333333333,0.0836934977836883,0.9745,0.0566287752102955,0.33333333333333326,0.0,0.0,0.0,11.93,1.4088823566747852,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.73,1.516608390488794,1.53,1.4456832294800965,18.27,1.5166083904887937,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,475.0,475.0,100,8.83,2.510804933510649,0.2943333333333333,0.0836934977836883,0.9745,0.0566287752102955,0.33333333333333326,0.0,0.0,0.0,11.93,1.4088823566747852,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.73,1.516608390488794,1.53,1.4456832294800965,18.27,1.5166083904887937,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,476.0,476.0,100,8.83,2.510804933510649,0.2943333333333333,0.0836934977836883,0.9745,0.0566287752102955,0.33333333333333326,0.0,0.0,0.0,11.93,1.4088823566747852,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.73,1.516608390488794,1.52,1.4458578942984166,18.27,1.5166083904887937,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,477.0,477.0,100,8.82,2.5000202019385784,0.294,0.08333400673128594,0.975,0.05618332187193682,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,11.94,1.405760155987364,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.72,1.5047399855930006,1.52,1.4458578942984166,18.28,1.5047399855930008,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,478.0,478.0,100,8.81,2.4932028810469085,0.29366666666666663,0.08310676270156361,0.9754999999999999,0.05618107449411351,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,11.95,1.4025589888385153,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.71,1.4994611826865798,1.52,1.4458578942984166,18.29,1.49946118268658,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,479.0,479.0,100,8.79,2.4753124483934785,0.293,0.08251041494644928,0.976,0.05526794237662056,0.33333333333333326,0.0,0.000666666666666666,0.004690176471209649,11.97,1.3813695443949159,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.69,1.4818429693657105,1.52,1.4458578942984166,18.31,1.4818429693657107,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,480.0,480.0,100,8.78,2.4642084393011947,0.29266666666666663,0.08214028131003984,0.9765,0.054797607409245316,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,11.98,1.3778918167206957,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.68,1.4762770537381995,1.52,1.4458578942984166,18.32,1.4762770537381997,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,481.0,481.0,100,8.78,2.4642084393011947,0.29266666666666663,0.08214028131003984,0.9765,0.054797607409245316,0.33333333333333326,0.0,0.0,0.0,11.98,1.3778918167206957,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.68,1.4762770537381995,1.51,1.4319231964054633,18.32,1.4762770537381997,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,482.0,482.0,100,8.78,2.4642084393011947,0.29266666666666663,0.08214028131003984,0.9765,0.054797607409245316,0.33333333333333326,0.0,0.0,0.0,11.98,1.3778918167206957,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.68,1.4762770537381995,1.5,1.4106377954311977,18.32,1.4762770537381997,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,483.0,483.0,100,8.78,2.4642084393011947,0.29266666666666663,0.08214028131003984,0.9765,0.054797607409245316,0.33333333333333326,0.0,0.0,0.0,11.98,1.3778918167206957,5.76,1.6025232628828852,8.87,1.3901166290726268,0.37,0.8721852272923859,1.68,1.4762770537381995,1.5,1.4106377954311977,18.32,1.4762770537381997,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,484.0,484.0,100,8.76,2.4499845392214703,0.292,0.08166615130738235,0.977,0.05431855162377811,0.33333333333333326,0.0,0.0006666666666666676,0.004690176471209662,11.98,1.3778918167206957,5.74,1.586687038320966,8.89,1.3772685601830483,0.37,0.8721852272923859,1.66,1.4579631564811797,1.5,1.4106377954311977,18.34,1.45796315648118,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,485.0,485.0,100,8.75,2.4469110603725954,0.29166666666666663,0.08156370201241983,0.977,0.05431855162377811,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333327,11.99,1.3669622740170477,5.74,1.586687038320966,8.89,1.3772685601830483,0.37,0.8721852272923859,1.65,1.4520970554979646,1.5,1.4106377954311977,18.35,1.452097055497964,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,486.0,486.0,100,8.72,2.4374187373141494,0.29066666666666663,0.08124729124380496,0.978,0.05333333333333332,0.33333333333333326,0.0,0.0009999999999999996,0.005714886933258841,12.01,1.3889535338491055,5.73,1.5754108010037229,8.87,1.3755072526236285,0.4,0.9428090415820635,1.61,1.4417651919389884,1.5,1.4106377954311977,18.39,1.4417651919389884,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,487.0,487.0,100,8.72,2.4374187373141494,0.29066666666666663,0.08124729124380496,0.978,0.05333333333333332,0.33333333333333326,0.0,0.0,0.0,12.01,1.3889535338491055,5.73,1.5754108010037229,8.87,1.3755072526236285,0.4,0.9428090415820635,1.61,1.4417651919389884,1.5,1.4106377954311977,18.39,1.4417651919389884,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,488.0,488.0,100,8.72,2.4374187373141494,0.29066666666666663,0.08124729124380496,0.978,0.05333333333333332,0.33333333333333326,0.0,0.0,0.0,12.01,1.3889535338491055,5.73,1.5754108010037229,8.87,1.3755072526236285,0.4,0.9428090415820635,1.61,1.4417651919389884,1.5,1.4106377954311977,18.39,1.4417651919389884,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,489.0,489.0,100,8.72,2.4374187373141494,0.29066666666666663,0.08124729124380496,0.978,0.05333333333333332,0.33333333333333326,0.0,0.0,0.0,12.01,1.3889535338491055,5.73,1.5754108010037229,8.87,1.3755072526236285,0.4,0.9428090415820635,1.61,1.4417651919389884,1.5,1.4106377954311977,18.39,1.4417651919389884,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,490.0,490.0,100,8.71,2.4258498458782385,0.29033333333333333,0.08086166152927461,0.9784999999999999,0.052826665289951495,0.33333333333333326,0.0,0.00033333333333333435,0.003333333333333344,12.02,1.3778918167206953,5.73,1.5754108010037229,8.87,1.3755072526236285,0.4,0.9428090415820635,1.6,1.4425006345953821,1.5,1.4106377954311977,18.4,1.4425006345953821,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,491.0,491.0,100,8.67,2.445589722522789,0.289,0.0815196574174263,0.9784999999999999,0.052826665289951495,0.33333333333333326,0.0,0.0013333333333333335,0.0065648795188977494,12.04,1.3700991632621768,5.71,1.5846167047617858,8.89,1.384583225043084,0.4,0.9428090415820635,1.56,1.4447396745686492,1.49,1.3962069830057218,18.44,1.4447396745686492,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
0.15,492.0,492.0,100,8.67,2.445589722522789,0.289,0.0815196574174263,0.9784999999999999,0.052826665289951495,0.33333333333333326,0.0,0.0,0.0,12.04,1.3700991632621768,5.71,1.5846167047617858,8.89,1.384583225043084,0.4,0.9428090415820635,1.56,1.4447396745686492,1.49,1.3962069830057218,18.44,1.4447396745686492,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
