RunId,cohere,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
191,0.25,38,0.41127777777777774,600.0,6.0,0.2,202.0,0,0,
192,0.35,38,0.49933333333333335,600.0,8.0,0.2666666666666666,243.0,0,0,
193,0.45,38,0.4501666666666666,600.0,7.0,0.2333333333333333,243.0,0,0,
194,0.6,38,0.4182777777777778,600.0,6.0,0.2,198.0,0,0,
195,0.15,39,0.34744444444444444,600.0,6.0,0.2,122.0,0,0,
196,0.25,39,0.37977777777777777,600.0,7.0,0.2333333333333333,146.0,0,0,
197,0.35,39,0.3520555555555555,600.0,5.0,0.1666666666666666,186.0,0,0,
198,0.45,39,0.4237222222222222,600.0,8.0,0.2666666666666666,117.0,0,0,
199,0.6,39,0.3785,600.0,6.0,0.2,142.0,0,0,
200,0.15,40,0.5075555555555555,600.0,9.0,0.3,393.0,0,0,
201,0.25,40,0.47050000000000003,600.0,9.0,0.3,287.0,0,0,
202,0.35,40,0.4373888888888889,600.0,9.0,0.3,243.0,0,0,
203,0.45,40,0.5232777777777777,600.0,11.0,0.3666666666666666,463.0,0,0,
204,0.6,40,0.47888888888888886,600.0,10.0,0.3333333333333333,273.0,0,0,
205,0.15,41,0.4621111111111111,600.0,8.0,0.2666666666666666,283.0,0,0,
206,0.25,41,0.4882222222222222,600.0,7.0,0.2333333333333333,288.0,0,0,
207,0.35,41,0.46622222222222215,600.0,8.0,0.2666666666666666,292.0,0,0,
208,0.45,41,0.5198888888888888,600.0,10.0,0.3333333333333333,296.0,0,0,
209,0.6,41,0.48172222222222216,600.0,7.0,0.2333333333333333,311.0,0,0,
210,0.15,42,0.5249444444444444,600.0,11.0,0.3666666666666666,387.0,0,0,
211,0.25,42,0.5562777777777778,600.0,11.0,0.3666666666666666,478.0,0,0,
212,0.35,42,0.5194444444444444,600.0,11.0,0.3666666666666666,408.0,0,0,
213,0.45,42,0.5588333333333334,600.0,10.0,0.3333333333333333,534.0,0,0,
214,0.6,42,0.5102777777777778,600.0,10.0,0.3333333333333333,399.0,0,0,
215,0.15,43,0.44166666666666665,600.0,9.0,0.3,205.0,0,0,
216,0.25,43,0.4542777777777778,600.0,9.0,0.3,310.0,0,0,
217,0.35,43,0.5237777777777778,600.0,12.0,0.4,439.0,0,0,
218,0.45,43,0.4722777777777778,600.0,9.0,0.3,334.0,0,0,
219,0.6,43,0.4902777777777777,600.0,9.0,0.3,284.0,0,0,
220,0.15,44,0.3912777777777778,600.0,6.0,0.2,170.0,0,0,
221,0.25,44,0.4703333333333333,600.0,9.0,0.3,248.0,0,0,
222,0.35,44,0.4371666666666667,600.0,8.0,0.2666666666666666,253.0,0,0,
223,0.45,44,0.4022222222222222,600.0,7.0,0.2333333333333333,225.0,0,0,
224,0.6,44,0.39299999999999996,600.0,6.0,0.2,233.0,0,0,
225,0.15,45,0.3466111111111111,600.0,5.0,0.1666666666666666,154.0,0,0,
226,0.25,45,0.36561111111111105,600.0,5.0,0.1666666666666666,166.0,0,0,
227,0.35,45,0.32866666666666666,600.0,4.0,0.1333333333333333,157.0,0,0,
228,0.45,45,0.4452222222222222,600.0,7.0,0.2333333333333333,227.0,0,0,
229,0.6,45,0.38061111111111107,600.0,4.0,0.1333333333333333,175.0,0,0,
230,0.15,46,0.4165555555555555,600.0,7.0,0.2333333333333333,179.0,0,0,
231,0.25,46,0.39922222222222215,600.0,5.0,0.1666666666666666,302.0,0,0,
232,0.35,46,0.4648888888888889,600.0,7.0,0.2333333333333333,320.0,0,0,
233,0.45,46,0.41977777777777775,600.0,7.0,0.2333333333333333,245.0,0,0,
234,0.6,46,0.4598888888888889,600.0,7.0,0.2333333333333333,291.0,0,0,
235,0.15,47,0.4393888888888889,600.0,7.0,0.2333333333333333,208.0,0,0,
236,0.25,47,0.3658333333333333,600.0,4.0,0.1333333333333333,211.0,0,0,
237,0.35,47,0.4995,600.0,9.0,0.3,332.0,0,0,
238,0.45,47,0.4751111111111111,600.0,7.0,0.2333333333333333,312.0,0,0,
239,0.6,47,0.477,600.0,9.0,0.3,287.0,0,0,
240,0.15,48,0.4279444444444444,600.0,9.0,0.3,174.0,0,0,
241,0.25,48,0.4648888888888889,600.0,8.0,0.2666666666666666,254.0,0,0,
242,0.35,48,0.48144444444444445,600.0,9.0,0.3,374.0,0,0,
243,0.45,48,0.46344444444444444,600.0,8.0,0.2666666666666666,283.0,0,0,
244,0.6,48,0.4776666666666667,600.0,9.0,0.3,297.0,0,0,
245,0.15,49,0.3323888888888889,600.0,4.0,0.1333333333333333,165.0,0,0,
246,0.25,49,0.33349999999999996,600.0,2.0,0.0666666666666666,147.0,0,0,
247,0.35,49,0.2720555555555555,600.0,2.0,0.0666666666666666,142.0,0,0,
248,0.45,49,0.39738888888888885,600.0,7.0,0.2333333333333333,174.0,0,0,
249,0.6,49,0.45061111111111113,600.0,8.0,0.2666666666666666,175.0,0,0,
250,0.15,50,0.4165555555555555,600.0,10.0,0.3333333333333333,149.0,0,0,
251,0.25,50,0.4082777777777778,600.0,9.0,0.3,225.0,0,0,
252,0.35,50,0.44066666666666665,600.0,8.0,0.2666666666666666,372.0,0,0,
253,0.45,50,0.47883333333333333,600.0,8.0,0.2666666666666666,437.0,0,0,
254,0.6,50,0.4297777777777778,600.0,10.0,0.3333333333333333,220.0,0,0,
255,0.15,51,0.4747777777777778,600.0,10.0,0.3333333333333333,290.0,0,0,
256,0.25,51,0.45699999999999996,600.0,10.0,0.3333333333333333,247.0,0,0,
257,0.35,51,0.514,600.0,10.0,0.3333333333333333,472.0,0,0,
258,0.45,51,0.4547777777777778,600.0,9.0,0.3,289.0,0,0,
259,0.6,51,0.5080555555555555,600.0,12.0,0.4,568.0,0,0,
260,0.15,52,0.4974444444444444,600.0,10.0,0.3333333333333333,350.0,0,0,
261,0.25,52,0.42649999999999993,600.0,8.0,0.2666666666666666,259.0,0,0,
262,0.35,52,0.45183333333333325,600.0,9.0,0.3,198.0,0,0,
263,0.45,52,0.47911111111111104,600.0,9.0,0.3,395.0,0,0,
264,0.6,52,0.47927777777777775,600.0,9.0,0.3,330.0,0,0,
265,0.15,53,0.39216666666666666,600.0,10.0,0.3333333333333333,106.0,0,0,
266,0.25,53,0.437,600.0,8.0,0.2666666666666666,214.0,0,0,
267,0.35,53,0.4058333333333333,600.0,8.0,0.2666666666666666,194.0,0,0,
268,0.45,53,0.40338888888888885,600.0,6.0,0.2,221.0,0,0,
269,0.6,53,0.4166666666666667,600.0,6.0,0.2,326.0,0,0,
270,0.15,54,0.40044444444444444,600.0,10.0,0.3333333333333333,86.0,0,0,
271,0.25,54,0.39705555555555555,600.0,9.0,0.3,87.0,0,0,
272,0.35,54,0.38466666666666666,600.0,9.0,0.3,89.0,0,0,
273,0.45,54,0.3971666666666666,600.0,9.0,0.3,89.0,0,0,
274,0.6,54,0.39661111111111114,600.0,9.0,0.3,89.0,0,0,
275,0.15,55,0.6473333333333333,600.0,15.0,0.5,,0,0,
276,0.25,55,0.6412777777777777,600.0,13.0,0.4333333333333333,,0,0,
277,0.35,55,0.5866666666666667,600.0,13.0,0.4333333333333333,,0,0,
278,0.45,55,0.5810555555555555,600.0,14.0,0.4666666666666667,,0,0,
279,0.6,55,0.5786111111111112,600.0,15.0,0.5,,0,0,
280,0.15,56,0.43077777777777776,600.0,7.0,0.2333333333333333,239.0,0,0,
281,0.25,56,0.4033333333333333,600.0,6.0,0.2,176.0,0,0,
282,0.35,56,0.5250555555555555,600.0,12.0,0.4,294.0,0,0,
283,0.45,56,0.4891666666666667,600.0,8.0,0.2666666666666666,308.0,0,0,
284,0.6,56,0.5222222222222221,600.0,9.0,0.3,368.0,0,0,
285,0.15,57,0.46327777777777773,600.0,11.0,0.3666666666666666,209.0,0,0,
286,0.25,57,0.4630555555555555,600.0,9.0,0.3,269.0,0,0,
287,0.35,57,0.47611111111111104,600.0,10.0,0.3333333333333333,335.0,0,0,
288,0.45,57,0.41355555555555557,600.0,8.0,0.2666666666666666,210.0,0,0,
289,0.6,57,0.5017777777777778,600.0,9.0,0.3,496.0,0,0,
290,0.15,58,0.4557777777777777,600.0,10.0,0.3333333333333333,297.0,0,0,
291,0.25,58,0.44805555555555554,600.0,10.0,0.3333333333333333,190.0,0,0,
292,0.35,58,0.44899999999999995,600.0,10.0,0.3333333333333333,233.0,0,0,
293,0.45,58,0.43661111111111106,600.0,10.0,0.3333333333333333,193.0,0,0,
294,0.6,58,0.4403333333333333,600.0,10.0,0.3333333333333333,199.0,0,0,
295,0.15,59,0.3361111111111111,600.0,6.0,0.2,74.0,0,0,
296,0.25,59,0.3399444444444444,600.0,6.0,0.2,179.0,0,0,
297,0.35,59,0.36016666666666663,600.0,6.0,0.2,157.0,0,0,
298,0.45,59,0.3381111111111111,600.0,6.0,0.2,188.0,0,0,
299,0.6,59,0.31494444444444447,600.0,6.0,0.2,87.0,0,0,
300,0.15,60,0.48972222222222217,600.0,11.0,0.3666666666666666,335.0,0,0,
301,0.25,60,0.5483333333333333,600.0,14.0,0.4666666666666667,,0,0,
302,0.35,60,0.5202777777777777,600.0,13.0,0.4333333333333333,,0,0,
303,0.45,60,0.5672222222222222,600.0,13.0,0.4333333333333333,,0,0,
304,0.6,60,0.5407222222222222,600.0,13.0,0.4333333333333333,,0,0,
305,0.15,61,0.4773333333333333,600.0,10.0,0.3333333333333333,479.0,0,0,
306,0.25,61,0.42244444444444446,600.0,9.0,0.3,214.0,0,0,
307,0.35,61,0.3583333333333333,600.0,7.0,0.2333333333333333,114.0,0,0,
308,0.45,61,0.4381111111111111,600.0,8.0,0.2666666666666666,310.0,0,0,
309,0.6,61,0.39055555555555554,600.0,7.0,0.2333333333333333,265.0,0,0,
310,0.15,62,0.42188888888888887,600.0,10.0,0.3333333333333333,125.0,0,0,
311,0.25,62,0.39144444444444443,600.0,9.0,0.3,103.0,0,0,
