min_priority,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
4,211.0,211.0,100,5.77,1.9738441189872633,0.28850000000000003,0.09869220594936318,0.7115,0.09869220594936316,0.0,0.0,0.0025000000000000005,0.010952145677879518,4.58,0.5352239217978272,2.4,0.7913675671030662,2.59,0.8052228501376734,0.01,0.1,6.22,1.977550775759518,5.97,1.9198853080222258,13.78,1.9775507757595188,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,212.0,212.0,100,5.72,1.9440663413047248,0.28600000000000003,0.09720331706523626,0.7140000000000001,0.09720331706523624,0.0,0.0,0.0025,0.010952145677879516,4.58,0.5352239217978272,2.39,0.7900262110470857,2.61,0.7900262110470857,0.0,0.0,6.18,1.9765289440498122,5.97,1.9198853080222258,13.82,1.9765289440498128,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,213.0,213.0,100,5.67,1.9177796505017952,0.28350000000000003,0.09588898252508976,0.7165,0.09588898252508976,0.0,0.0,0.0025000000000000005,0.01095214567787952,4.59,0.5336173486192844,2.38,0.7756391955130695,2.62,0.7756391955130695,0.0,0.0,6.13,1.9573998419878704,5.95,1.9247195781581936,13.87,1.9573998419878706,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,214.0,214.0,100,5.64,1.904380914278093,0.282,0.09521904571390465,0.718,0.09521904571390466,0.0,0.0,0.0014999999999999996,0.008572330399888263,4.59,0.5336173486192844,2.37,0.7740096311357562,2.63,0.7740096311357562,0.0,0.0,6.1,1.935839545901144,5.91,1.9648167982041096,13.9,1.9358395459011435,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,215.0,215.0,100,5.59,1.8914747599893498,0.27949999999999997,0.0945737379994675,0.7204999999999999,0.09457373799946751,0.0,0.0,0.0025,0.010952145677879515,4.59,0.5336173486192844,2.35,0.7833494518006403,2.65,0.7833494518006403,0.0,0.0,6.05,1.9351871989421319,5.87,1.9156716784976437,13.95,1.9351871989421316,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,216.0,216.0,100,5.58,1.891928629571935,0.27899999999999997,0.09459643147859675,0.721,0.09459643147859678,0.0,0.0,0.0004999999999999999,0.004999999999999998,4.6,0.5318160234783106,2.35,0.7833494518006403,2.65,0.7833494518006403,0.0,0.0,6.04,1.9380298232895172,5.82,1.9194906731850627,13.96,1.9380298232895168,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,217.0,217.0,100,5.56,1.8765969630200732,0.278,0.09382984815100366,0.722,0.09382984815100368,0.0,0.0,0.0010000000000000007,0.007035264706814489,4.61,0.5103969538555755,2.35,0.7833494518006403,2.65,0.7833494518006403,0.0,0.0,6.02,1.9121092061285667,5.8,1.9122148562767884,13.98,1.9121092061285672,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,218.0,218.0,100,5.54,1.8771351479412357,0.27699999999999997,0.09385675739706176,0.723,0.09385675739706176,0.0,0.0,0.0009999999999999998,0.007035264706814484,4.61,0.5103969538555755,2.34,0.7813482261482715,2.66,0.7813482261482715,0.0,0.0,6.0,1.9174899417644093,5.78,1.9099949759307768,14.0,1.9174899417644093,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,219.0,219.0,100,5.51,1.8936096682678756,0.2755,0.0946804834133938,0.7245,0.09468048341339384,0.0,0.0,0.0015,0.008572330399888263,4.62,0.5081159495448044,2.34,0.7813482261482715,2.66,0.7813482261482715,0.0,0.0,5.97,1.9408162398248006,5.76,1.8969406523093548,14.03,1.9408162398248001,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,220.0,220.0,100,5.47,1.898723654235001,0.2735,0.09493618271175007,0.7265,0.09493618271175003,0.0,0.0,0.002,0.009847319278346617,4.62,0.5081159495448044,2.34,0.7813482261482715,2.66,0.7813482261482715,0.0,0.0,5.93,1.9553345834749956,5.74,1.899601234071206,14.07,1.9553345834749958,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,221.0,221.0,100,5.42,1.9025766685729064,0.271,0.09512883342864537,0.7290000000000001,0.0951288334286453,0.0,0.0,0.0025000000000000005,0.010952145677879516,4.62,0.5081159495448044,2.33,0.8047209190618556,2.67,0.8047209190618556,0.0,0.0,5.88,1.9502913535255095,5.71,1.8978722801914758,14.12,1.9502913535255095,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,222.0,222.0,100,5.41,1.8914747599893493,0.2705,0.09457373799946749,0.7295,0.09457373799946746,0.0,0.0,0.0005000000000000004,0.0050000000000000044,4.62,0.5081159495448044,2.32,0.8025212794938238,2.68,0.8025212794938238,0.0,0.0,5.87,1.9418568641401153,5.67,1.8965945025415178,14.13,1.9418568641401153,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,223.0,223.0,100,5.38,1.8897918222156456,0.26899999999999996,0.0944895911107823,0.731,0.09448959111078228,0.0,0.0,0.0014999999999999996,0.008572330399888263,4.62,0.5081159495448044,2.31,0.8001893715259096,2.69,0.8001893715259096,0.0,0.0,5.84,1.9369871429411172,5.67,1.8965945025415178,14.16,1.9369871429411172,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,224.0,224.0,100,5.35,1.924719578158194,0.2675,0.09623597890790968,0.7325,0.09623597890790968,0.0,0.0,0.0014999999999999996,0.008572330399888263,4.62,0.5081159495448044,2.3,0.7977240352174656,2.7,0.7977240352174656,0.0,0.0,5.81,1.978138089980147,5.66,1.8867962264113203,14.19,1.978138089980147,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,225.0,225.0,100,5.29,1.8764623926716766,0.2645,0.09382311963358379,0.7354999999999999,0.09382311963358377,0.0,0.0,0.002999999999999999,0.011934162828797099,4.63,0.5056249258655725,2.29,0.8077278269468263,2.7,0.8226589066968621,0.01,0.1,5.75,1.9247195781581936,5.65,1.892969448600091,14.25,1.9247195781581938,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,226.0,226.0,100,5.28,1.8753046890486025,0.264,0.09376523445243014,0.736,0.09376523445243015,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.63,0.5056249258655725,2.29,0.8077278269468263,2.71,0.8077278269468263,0.0,0.0,5.75,1.9455985031227625,5.61,1.8796894220142653,14.25,1.945598503122763,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,227.0,227.0,100,5.28,1.8753046890486025,0.264,0.09376523445243014,0.736,0.09376523445243015,0.0,0.0,0.0,0.0,4.63,0.5056249258655725,2.29,0.8077278269468263,2.71,0.8077278269468263,0.0,0.0,5.75,1.9455985031227625,5.61,1.8904064017127014,14.25,1.945598503122763,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,228.0,228.0,100,5.27,1.8848411770295819,0.26349999999999996,0.09424205885147914,0.7365,0.0942420588514791,0.0,0.0,0.0005000000000000001,0.005000000000000001,4.63,0.5056249258655725,2.28,0.8174856746652067,2.72,0.8174856746652067,0.0,0.0,5.74,1.9572192188682063,5.59,1.8645821694595994,14.26,1.9572192188682058,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,229.0,229.0,100,5.26,1.8782110551470956,0.263,0.09391055275735481,0.737,0.09391055275735481,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.64,0.5029207620781756,2.28,0.8174856746652067,2.72,0.8174856746652067,0.0,0.0,5.73,1.953267141292385,5.56,1.881971886564244,14.27,1.953267141292385,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,230.0,230.0,100,5.24,1.8647175971636338,0.262,0.09323587985818171,0.738,0.09323587985818171,0.0,0.0,0.0010000000000000002,0.0070352647068144866,4.64,0.5029207620781756,2.27,0.8022065529122494,2.73,0.8022065529122494,0.0,0.0,5.71,1.9190433222643186,5.53,1.8665313803789625,14.29,1.919043322264318,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,231.0,231.0,100,5.21,1.8438815010458212,0.2605,0.09219407505229105,0.7395,0.09219407505229105,0.0,0.0,0.0014999999999999996,0.008572330399888263,4.64,0.5029207620781756,2.26,0.7992420652017002,2.73,0.8147007878585696,0.01,0.1,5.68,1.8956622466925257,5.5,1.8721780110476958,14.32,1.8956622466925253,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,232.0,232.0,100,5.17,1.837076069423497,0.2585,0.09185380347117483,0.7415,0.09185380347117485,0.0,0.0,0.002,0.012143918126978107,4.65,0.5,2.26,0.7992420652017002,2.74,0.7992420652017002,0.0,0.0,5.66,1.8814350851937414,5.48,1.8774579848423998,14.34,1.8814350851937411,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,233.0,233.0,100,5.15,1.8443196988361732,0.2575,0.09221598494180865,0.7425,0.09221598494180866,0.0,0.0,0.0009999999999999998,0.007035264706814484,4.65,0.5,2.24,0.8055363982396383,2.76,0.8055363982396383,0.0,0.0,5.64,1.8937430201224836,5.48,1.8774579848423998,14.36,1.8937430201224843,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,234.0,234.0,100,5.11,1.8416889481718084,0.2555,0.0920844474085904,0.7445,0.09208444740859043,0.0,0.0,0.002,0.009847319278346617,4.65,0.5,2.22,0.7987363757710034,2.78,0.7987363757710034,0.0,0.0,5.6,1.8909673650694174,5.46,1.8878666277151055,14.4,1.8909673650694176,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,235.0,235.0,100,5.08,1.840509371743254,0.254,0.09202546858716269,0.746,0.09202546858716269,0.0,0.0,0.0015,0.008572330399888263,4.65,0.5,2.22,0.7987363757710034,2.78,0.7987363757710034,0.0,0.0,5.57,1.897659376998704,5.43,1.8600260669401842,14.43,1.8976593769987047,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,236.0,236.0,100,5.04,1.8418260591932214,0.252,0.09209130295966107,0.748,0.09209130295966109,0.0,0.0,0.0019999999999999996,0.009847319278346617,4.65,0.5,2.2,0.8040302522073695,2.8,0.8040302522073695,0.0,0.0,5.53,1.909333798882625,5.4,1.8748737331221839,14.47,1.9093337988826247,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,237.0,237.0,100,5.03,1.8447577925384442,0.2515,0.0922378896269222,0.7484999999999999,0.09223788962692221,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.66,0.49685881985598984,2.2,0.8040302522073695,2.8,0.8040302522073695,0.0,0.0,5.52,1.904168738809296,5.39,1.8904064017127014,14.48,1.9041687388092958,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,238.0,238.0,100,5.0,1.8367736315989984,0.25,0.09183868157994991,0.75,0.09183868157994995,0.0,0.0,0.0015000000000000002,0.008572330399888266,4.66,0.49685881985598984,2.18,0.7834139223535499,2.82,0.7834139223535499,0.0,0.0,5.49,1.9042483073805307,5.39,1.8904064017127014,14.51,1.9042483073805307,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,239.0,239.0,100,4.97,1.806022472650097,0.24850000000000003,0.09030112363250486,0.7515000000000001,0.09030112363250488,0.0,0.0,0.0015000000000000002,0.008572330399888266,4.67,0.4934930126509935,2.16,0.761709931799514,2.83,0.7661394761854375,0.01,0.1,5.45,1.8768929838238708,5.34,1.9027890215696694,14.55,1.8768929838238704,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,240.0,240.0,100,4.94,1.8080627503189455,0.247,0.09040313751594727,0.753,0.09040313751594724,0.0,0.0,0.0015,0.008572330399888264,4.68,0.48989794855663554,2.16,0.761709931799514,2.84,0.761709931799514,0.0,0.0,5.43,1.8923290123308607,5.32,1.9062894307894054,14.57,1.8923290123308607,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,241.0,241.0,100,4.93,1.8216154446761879,0.2465,0.09108077223380942,0.7535,0.09108077223380942,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.68,0.48989794855663554,2.16,0.761709931799514,2.84,0.761709931799514,0.0,0.0,5.42,1.9078784028338918,5.31,1.894676220307306,14.58,1.9078784028338918,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,242.0,242.0,100,4.93,1.8216154446761879,0.2465,0.09108077223380942,0.7535,0.09108077223380942,0.0,0.0,0.0,0.0,4.68,0.48989794855663554,2.16,0.761709931799514,2.84,0.761709931799514,0.0,0.0,5.42,1.9078784028338918,5.29,1.8871976980473326,14.58,1.9078784028338918,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,243.0,243.0,100,4.91,1.8317899839923095,0.2455,0.09158949919961544,0.7545000000000001,0.09158949919961544,0.0,0.0,0.001,0.007035264706814483,4.68,0.48989794855663554,2.16,0.761709931799514,2.84,0.761709931799514,0.0,0.0,5.4,1.922750555056401,5.23,1.8414695493029747,14.6,1.922750555056401,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,244.0,244.0,100,4.89,1.8416889481718088,0.2445,0.09208444740859043,0.7555,0.0920844474085904,0.0,0.0,0.001,0.007035264706814485,4.68,0.48989794855663554,2.16,0.761709931799514,2.84,0.761709931799514,0.0,0.0,5.38,1.9268438630899165,5.22,1.8454421057450072,14.62,1.926843863089917,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,245.0,245.0,100,4.85,1.827815387534827,0.2425,0.09139076937674137,0.7575,0.09139076937674134,0.0,0.0,0.0020000000000000005,0.009847319278346619,4.69,0.4860685407045249,2.15,0.7703468981143127,2.85,0.7703468981143127,0.0,0.0,5.34,1.9186485142443683,5.2,1.8422647458873538,14.66,1.9186485142443679,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,246.0,246.0,100,4.84,1.8241920862882741,0.242,0.09120960431441372,0.758,0.09120960431441373,0.0,0.0,0.0004999999999999999,0.004999999999999998,4.69,0.4860685407045249,2.14,0.7656778867530565,2.86,0.7656778867530565,0.0,0.0,5.33,1.9177796505017952,5.18,1.8278430186999377,14.67,1.917779650501795,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,247.0,247.0,100,4.83,1.803783901590311,0.2415,0.09018919507951552,0.7585,0.09018919507951555,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.69,0.4860685407045249,2.14,0.7656778867530565,2.86,0.7656778867530565,0.0,0.0,5.32,1.9009832649808818,5.16,1.8075039991852597,14.68,1.9009832649808818,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,248.0,248.0,100,4.82,1.805602951980867,0.24100000000000002,0.09028014759904333,0.759,0.09028014759904333,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.69,0.4860685407045249,2.14,0.7656778867530565,2.86,0.7656778867530565,0.0,0.0,5.31,1.9053089041417988,5.14,1.8258525060194142,14.69,1.9053089041417988,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,249.0,249.0,100,4.79,1.782603928997344,0.2395,0.08913019644986718,0.7605,0.08913019644986718,0.0,0.0,0.0015000000000000002,0.008572330399888266,4.7,0.48199920365414745,2.12,0.7691002220225603,2.88,0.7691002220225603,0.0,0.0,5.28,1.8913946540512736,5.14,1.8258525060194142,14.72,1.8913946540512738,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,250.0,250.0,100,4.77,1.780108951381313,0.23850000000000002,0.08900544756906567,0.7615000000000001,0.08900544756906567,0.0,0.0,0.0009999999999999998,0.009999999999999997,4.7,0.48199920365414745,2.12,0.7691002220225603,2.88,0.7691002220225603,0.0,0.0,5.26,1.8620071715948647,5.14,1.8258525060194142,14.74,1.8620071715948652,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,251.0,251.0,100,4.75,1.7773831632742871,0.2375,0.08886915816371432,0.7625,0.08886915816371432,0.0,0.0,0.001,0.007035264706814485,4.7,0.48199920365414745,2.1,0.7587869106393281,2.9,0.758786910639328,0.0,0.0,5.24,1.8374334317633434,5.11,1.802887694895065,14.76,1.8374334317633434,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,252.0,252.0,100,4.72,1.7870465448709927,0.23600000000000002,0.08935232724354962,0.764,0.0893523272435497,0.0,0.0,0.0015000000000000002,0.008572330399888266,4.7,0.48199920365414745,2.09,0.7666666666666668,2.91,0.7666666666666668,0.0,0.0,5.21,1.8548053887950162,5.09,1.8040078836979747,14.79,1.8548053887950158,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,253.0,253.0,100,4.7,1.7837651700316892,0.235,0.08918825850158447,0.765,0.0891882585015845,0.0,0.0,0.001,0.007035264706814485,4.72,0.4731156136066361,2.09,0.7666666666666668,2.9,0.7719841941125453,0.01,0.1,5.18,1.8443470827412511,5.07,1.7992984042328133,14.82,1.8443470827412505,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,254.0,254.0,100,4.7,1.795054935711501,0.235,0.08975274678557507,0.765,0.0897527467855751,0.0,0.0,0.0,0.007106690545187012,4.72,0.4731156136066361,2.09,0.7797305932049855,2.91,0.7797305932049853,0.0,0.0,5.18,1.8607047649270487,5.03,1.8171739630869714,14.82,1.8607047649270483,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,255.0,255.0,100,4.67,1.7698656001019524,0.2335,0.08849328000509758,0.7665000000000001,0.0884932800050976,0.0,0.0,0.0015000000000000002,0.008572330399888264,4.73,0.4682872294787989,2.09,0.7797305932049855,2.91,0.7797305932049853,0.0,0.0,5.15,1.844319698836173,5.04,1.808621328833405,14.85,1.8443196988361732,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,256.0,256.0,100,4.66,1.7593616840642905,0.233,0.08796808420321447,0.767,0.08796808420321449,0.0,0.0,0.0004999999999999999,0.004999999999999997,4.73,0.4682872294787989,2.09,0.7797305932049855,2.91,0.7797305932049853,0.0,0.0,5.14,1.8368836147511947,5.02,1.8366636418607885,14.86,1.8368836147511949,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,257.0,257.0,100,4.64,1.732167440060008,0.23199999999999998,0.08660837200300037,0.768,0.08660837200300041,0.0,0.0,0.0010000000000000002,0.007035264706814486,4.74,0.46319051646752707,2.09,0.7797305932049855,2.91,0.7797305932049853,0.0,0.0,5.12,1.8162009411367073,4.97,1.8116067983751862,14.88,1.816200941136707,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,258.0,258.0,100,4.61,1.7459621526206799,0.2305,0.087298107631034,0.7695000000000001,0.08729810763103397,0.0,0.0,0.0014999999999999996,0.008572330399888261,4.74,0.46319051646752707,2.07,0.7687718133556283,2.93,0.7687718133556284,0.0,0.0,5.09,1.820728015122112,4.96,1.8086213288334052,14.91,1.8207280151221121,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,259.0,259.0,100,4.6,1.7349642676726829,0.23,0.08674821338363414,0.77,0.0867482133836342,0.0,0.0,0.0004999999999999999,0.004999999999999998,4.74,0.46319051646752707,2.07,0.7687718133556283,2.93,0.7687718133556284,0.0,0.0,5.08,1.8128609010248544,4.95,1.8055749804704901,14.92,1.8128609010248546,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,260.0,260.0,100,4.56,1.7426323986336525,0.228,0.08713161993168263,0.772,0.08713161993168264,0.0,0.0,0.002,0.009847319278346619,4.74,0.46319051646752707,2.03,0.7581876316905234,2.97,0.7581876316905234,0.0,0.0,5.04,1.8086213288334048,4.93,1.8216154446761883,14.96,1.8086213288334052,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,261.0,261.0,100,4.54,1.73158419904544,0.22699999999999998,0.086579209952272,0.773,0.08657920995227208,0.0,0.0,0.0009999999999999998,0.007035264706814481,4.74,0.46319051646752707,2.03,0.7581876316905234,2.96,0.7643575238345105,0.01,0.1,5.01,1.795026799833699,4.9,1.8174240845301637,14.99,1.7950267998336988,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,262.0,262.0,100,4.53,1.7259457954666158,0.22649999999999998,0.08629728977333077,0.7735,0.08629728977333086,0.0,0.0,0.0004999999999999999,0.004999999999999998,4.74,0.46319051646752707,2.03,0.7581876316905234,2.97,0.7581876316905234,0.0,0.0,5.01,1.7950267998336993,4.88,1.8272903160116345,14.99,1.7950267998336993,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,263.0,263.0,100,4.52,1.731934167223442,0.226,0.08659670836117213,0.774,0.08659670836117213,0.0,0.0,0.0005000000000000001,0.005,4.74,0.46319051646752707,2.02,0.7518327774528889,2.98,0.7518327774528888,0.0,0.0,5.0,1.8034758807716977,4.87,1.8348753845336954,15.0,1.8034758807716977,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,264.0,264.0,100,4.49,1.7494299215758973,0.2245,0.08747149607879486,0.7755,0.08747149607879491,0.0,0.0,0.0014999999999999996,0.008572330399888261,4.74,0.46319051646752707,2.0,0.7247430753394787,3.0,0.7247430753394786,0.0,0.0,4.97,1.8282574360645307,4.87,1.8458525718950891,15.03,1.8282574360645307,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,265.0,265.0,100,4.46,1.737407798585542,0.223,0.08687038992927706,0.777,0.08687038992927708,0.0,0.0,0.0014999999999999996,0.008572330399888263,4.74,0.46319051646752707,2.0,0.7247430753394787,3.0,0.7247430753394786,0.0,0.0,4.94,1.8247457274088819,4.86,1.8368836147511942,15.06,1.8247457274088825,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,266.0,266.0,100,4.45,1.7487369179155592,0.2225,0.08743684589577794,0.7775,0.08743684589577792,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.74,0.46319051646752707,2.0,0.7247430753394787,3.0,0.7247430753394786,0.0,0.0,4.93,1.8381754238616315,4.82,1.8223084483171559,15.07,1.838175423861632,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,267.0,267.0,100,4.44,1.7426323986336525,0.222,0.08713161993168261,0.778,0.08713161993168264,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.74,0.46319051646752707,2.0,0.7247430753394787,3.0,0.7247430753394786,0.0,0.0,4.92,1.8350130046603828,4.81,1.8185075465803535,15.08,1.8350130046603839,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,268.0,268.0,100,4.42,1.7476102008575638,0.221,0.08738051004287821,0.779,0.08738051004287817,0.0,0.0,0.001,0.007035264706814485,4.75,0.45781651302236714,2.0,0.7247430753394787,3.0,0.7247430753394786,0.0,0.0,4.9,1.834021909257456,4.78,1.8178686598999567,15.1,1.8340219092574561,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,269.0,269.0,100,4.41,1.7471188403838593,0.2205,0.08735594201919299,0.7795000000000001,0.08735594201919297,0.0,0.0,0.0004999999999999999,0.004999999999999998,4.75,0.45781651302236714,2.0,0.7247430753394787,3.0,0.7247430753394786,0.0,0.0,4.89,1.8361961119706578,4.78,1.8178686598999567,15.11,1.8361961119706582,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,270.0,270.0,100,4.39,1.7632327977297546,0.2195,0.08816163988648776,0.7805,0.08816163988648774,0.0,0.0,0.001,0.007035264706814485,4.75,0.45781651302236714,2.0,0.7247430753394787,3.0,0.7247430753394786,0.0,0.0,4.87,1.8458525718950896,4.75,1.8167292177165673,15.13,1.84585257189509,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,271.0,271.0,100,4.37,1.7561148578436987,0.21850000000000003,0.08780574289218492,0.7815000000000001,0.08780574289218497,0.0,0.0,0.0009999999999999998,0.007035264706814482,4.75,0.45781651302236714,1.99,0.717670192393766,3.01,0.717670192393766,0.0,0.0,4.85,1.8443196988361727,4.73,1.8193960591916265,15.15,1.8443196988361727,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,272.0,272.0,100,4.33,1.7698656001019517,0.2165,0.0884932800050976,0.7835,0.0884932800050976,0.0,0.0,0.002,0.009847319278346619,4.75,0.45781651302236714,1.96,0.709531072916714,3.04,0.7095310729167141,0.0,0.0,4.81,1.8350955717825044,4.72,1.8150882773423045,15.19,1.8350955717825048,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,273.0,273.0,100,4.32,1.7745678090991364,0.21600000000000003,0.08872839045495681,0.784,0.08872839045495688,0.0,0.0,0.0005000000000000001,0.005000000000000001,4.76,0.45215533220835114,1.96,0.709531072916714,3.04,0.7095310729167141,0.0,0.0,4.8,1.8422647458873531,4.69,1.824053649751486,15.2,1.8422647458873538,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,274.0,274.0,100,4.31,1.7620866876943073,0.2155,0.08810433438471535,0.7845,0.08810433438471535,0.0,0.0,0.0004999999999999999,0.0049999999999999975,4.76,0.45215533220835114,1.96,0.709531072916714,3.04,0.7095310729167141,0.0,0.0,4.79,1.8328925089854422,4.66,1.821421356407066,15.21,1.832892508985442,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
4,275.0,275.0,100,4.29,1.7597922283237553,0.2145,0.08798961141618775,0.7855,0.08798961141618769,0.0,0.0,0.001,0.007035264706814486,4.76,0.45215533220835114,1.94,0.6936945446031136,3.06,0.6936945446031136,0.0,0.0,4.77,1.8359760567088235,4.66,1.821421356407066,15.23,1.835976056708823,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.63,0.7608474807008885
