priority_range_width,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0,38.0,38.0,100,18.66,1.8652592096520846,0.9329999999999999,0.09326296048260425,0.067,0.09326296048260424,0.0,0.0,0.004,0.016937198318160148,0.66,0.8787042802451864,4.9,0.30151134457776363,0.09,0.2876234912646613,0.01,0.09999999999999999,18.88,1.5908831166710806,17.7,2.47206616236522,1.12,1.5908831166710804,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,39.0,39.0,100,18.44,2.06617785030498,0.922,0.10330889251524901,0.078,0.10330889251524901,0.0,0.0,0.011000000000000003,0.029797294975866324,0.74,0.9387289924211999,4.88,0.3265986323710906,0.11,0.3144660377352202,0.01,0.09999999999999999,18.72,1.6822303617218979,17.63,2.4604138602349748,1.28,1.682230361721899,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,40.0,40.0,100,18.4,2.1320071635561035,0.92,0.10660035817780522,0.08,0.10660035817780524,0.0,0.0,0.0020000000000000005,0.00984731927834662,0.74,0.9387289924211999,4.87,0.3379976689896311,0.11,0.31446603773522014,0.02,0.1407052941362897,18.68,1.763146865319751,17.58,2.429532107757842,1.32,1.7631468653197517,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,41.0,41.0,100,18.27,2.282365421923473,0.9135,0.11411827109617377,0.08650000000000001,0.11411827109617374,0.0,0.0,0.006499999999999999,0.023197657492326964,0.76,0.9547330263037682,4.83,0.42770234150550646,0.14,0.37658754867650873,0.03,0.17144660799776532,18.58,1.8322586381763124,17.48,2.4596953083869972,1.42,1.832258638176313,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,42.0,42.0,100,18.14,2.3094885524153113,0.907,0.11547442762076558,0.09300000000000001,0.11547442762076561,0.0,0.0,0.006499999999999998,0.02090744394040582,0.82,0.9783515304693486,4.81,0.4425591326123388,0.17,0.40339468604243256,0.02,0.2,18.49,1.822945778988314,17.43,2.4173405539011994,1.51,1.8229457789883143,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,43.0,43.0,100,18.02,2.3569368924838683,0.9009999999999999,0.1178468446241934,0.099,0.11784684462419338,0.0,0.0,0.006000000000000002,0.0268553927770964,0.89,1.043449988637634,4.82,0.4114522199392407,0.17,0.3775251680686369,0.01,0.1,18.4,1.8531981638085635,17.19,2.5053276565484737,1.6,1.8531981638085646,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,44.0,44.0,100,17.89,2.365129675903285,0.8945000000000001,0.11825648379516433,0.10550000000000001,0.11825648379516429,0.0,0.0,0.006499999999999999,0.02319765749232696,0.96,1.0533256616521547,4.81,0.41911402464790604,0.18,0.41145221993924086,0.01,0.09999999999999999,18.29,1.8710716423774618,17.12,2.4915209747615545,1.71,1.871071642377461,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,45.0,45.0,100,17.75,2.471555352118552,0.8875,0.1235777676059276,0.1125,0.12357776760592758,0.0,0.0,0.006999999999999999,0.02249579085208178,1.04,1.1184404726712507,4.8,0.42640143271122066,0.2,0.42640143271122105,0.0,0.0,18.2,1.9174899417644096,16.98,2.6245923204347084,1.8,1.9174899417644096,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,46.0,46.0,100,17.61,2.5658794542490444,0.8805,0.12829397271245224,0.1195,0.12829397271245224,0.0,0.0,0.007000000000000001,0.026609787824798753,1.1,1.1590661514488048,4.79,0.4333333333333334,0.19,0.4191140246479061,0.02,0.14070529413628968,18.1,1.9924098397912433,16.81,2.765936376781657,1.9,1.9924098397912435,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,47.0,47.0,100,17.42,2.704952435213543,0.871,0.13524762176067717,0.129,0.1352476217606772,0.0,0.0,0.0095,0.025321169328481174,1.13,1.1862426889855704,4.74,0.5049252369900863,0.24,0.4739688435398097,0.02,0.14070529413628968,17.96,2.0691090162705583,16.69,2.8522364076725,2.04,2.069109016270559,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,48.0,48.0,100,17.25,2.775706298322185,0.8625,0.13878531491610935,0.1375,0.13878531491610935,0.0,0.0,0.008499999999999997,0.024674650632549665,1.2,1.2143918126978106,4.72,0.5140451577852126,0.28,0.5140451577852126,0.0,0.0,17.85,2.105188395801711,16.6,2.9507745944193555,2.15,2.1051883958017115,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,49.0,49.0,100,17.13,2.8271947762809524,0.8565,0.14135973881404762,0.1435,0.14135973881404762,0.0,0.0,0.006,0.021649177090293036,1.26,1.2277926321145387,4.72,0.5140451577852126,0.27,0.48938221207451904,0.01,0.1,17.75,2.1479377001292113,16.54,2.9453610160982846,2.25,2.147937700129211,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,50.0,50.0,100,16.97,2.979576947802958,0.8484999999999999,0.14897884739014788,0.1515,0.14897884739014783,0.0,0.0,0.008,0.02098580568870398,1.29,1.2333333333333332,4.67,0.5514901759246615,0.3,0.5222329678670935,0.03,0.1714466079977653,17.58,2.301426874042635,16.43,2.9924315304859466,2.42,2.3014268740426354,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,51.0,51.0,100,16.86,3.008472883525641,0.843,0.15042364417628207,0.157,0.1504236441762821,0.0,0.0,0.005499999999999998,0.015723301886760997,1.33,1.2476644848141936,4.65,0.557320429022713,0.34,0.5545040554177647,0.01,0.09999999999999999,17.49,2.3246374758098067,16.37,2.9904055331217623,2.51,2.324637475809808,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,52.0,52.0,100,16.74,3.0702877172451872,0.8370000000000001,0.15351438586225943,0.163,0.15351438586225943,0.0,0.0,0.006000000000000001,0.019174899417644095,1.34,1.2408859656704883,4.63,0.5800557270337451,0.36,0.5777000724747868,0.01,0.1,17.38,2.3689063239641146,16.29,2.9891892755816794,2.62,2.3689063239641137,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
0,53.0,53.0,100,16.45,3.188917044890307,0.8225,0.15944585224451535,0.1775,0.1594458522445153,0.0,0.0,0.014499999999999999,0.03846485999643642,1.44,1.2895853221211468,4.59,0.6046119049072352,0.39,0.584220105194208,0.02,0.1407052941362897,17.19,2.460578071194743,16.18,3.006323302304627,2.81,2.460578071194743,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,2.88,1.4090615832725504
