RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
212,4,12,0.17907407407407402,600.0,1.0,0.0555555555555555,209.0,0,0,
213,4,13,0.3464743589743589,600.0,6.0,0.2307692307692307,222.0,0,0,
214,4,14,0.17796296296296296,600.0,0.0,0.0,201.0,0,0,
215,4,15,0.25125,600.0,1.0,0.05,440.0,0,0,
216,4,16,0.24277777777777776,600.0,2.0,0.0952380952380952,203.0,0,0,
217,4,17,0.236078431372549,600.0,1.0,0.0588235294117647,572.0,0,0,
218,4,18,0.31958333333333333,600.0,2.0,0.1,399.0,0,0,
219,4,19,0.28690476190476183,600.0,2.0,0.0952380952380952,365.0,0,0,
220,4,20,0.2712962962962963,600.0,0.0,0.0,375.0,0,0,
221,4,21,0.27641666666666664,600.0,2.0,0.1,361.0,0,0,
222,4,22,0.20814814814814814,600.0,0.0,0.0,327.0,0,0,
223,4,23,0.250438596491228,600.0,0.0,0.0,496.0,0,0,
224,4,24,0.27099999999999996,600.0,1.0,0.05,438.0,0,0,
225,4,25,0.23203703703703704,600.0,0.0,0.0,354.0,0,0,
226,4,26,0.2032222222222222,600.0,0.0,0.0,372.0,0,0,
227,4,27,0.30277777777777776,600.0,2.0,0.1111111111111111,,0,0,
228,4,28,0.47100000000000003,600.0,9.0,0.36,,0,0,
229,4,29,0.22074999999999997,600.0,1.0,0.05,193.0,0,0,
230,4,30,0.30131578947368415,600.0,2.0,0.1052631578947368,,0,0,
231,4,31,0.1672549019607843,600.0,0.0,0.0,246.0,0,0,
232,4,32,0.18891666666666665,600.0,0.0,0.0,260.0,0,0,
233,4,33,0.39310606060606057,600.0,4.0,0.1818181818181818,596.0,0,0,
234,4,34,0.24455555555555553,600.0,0.0,0.0,325.0,0,0,
235,4,35,0.36213333333333336,600.0,6.0,0.24,227.0,0,0,
236,4,36,0.4751449275362319,600.0,4.0,0.1739130434782608,550.0,0,0,
237,4,37,0.33849206349206346,600.0,4.0,0.1904761904761904,,0,0,
238,4,38,0.25916666666666666,600.0,0.0,0.0,428.0,0,0,
239,4,39,0.2765686274509804,600.0,1.0,0.0588235294117647,516.0,0,0,
240,4,40,0.31228070175438594,600.0,0.0,0.0,514.0,0,0,
241,4,41,0.3968253968253968,600.0,2.0,0.0952380952380952,552.0,0,0,
242,4,42,0.3301587301587301,600.0,2.0,0.0952380952380952,424.0,0,0,
243,4,43,0.17977777777777776,600.0,0.0,0.0,252.0,0,0,
244,4,44,0.3406666666666667,600.0,2.0,0.1,550.0,0,0,
245,4,45,0.4204347826086956,600.0,5.0,0.217391304347826,538.0,0,0,
246,4,46,0.221,600.0,0.0,0.0,343.0,0,0,
247,4,47,0.26947368421052625,600.0,1.0,0.0526315789473684,526.0,0,0,
248,4,48,0.25956140350877194,600.0,1.0,0.0526315789473684,456.0,0,0,
249,4,49,0.2257894736842105,600.0,0.0,0.0,473.0,0,0,
250,4,50,0.37833333333333335,600.0,5.0,0.2083333333333333,274.0,0,0,
251,4,51,0.24555555555555558,600.0,0.0,0.0,371.0,0,0,
252,4,52,0.29591666666666666,600.0,1.0,0.05,534.0,0,0,
