RunId,point_layout,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
181,clusters,30,0.153,600.0,0.0,0.0,174.0,0,0,
182,dispersed,30,0.35429166666666667,600.0,2.0,0.05,451.0,0,0,
183,circle,30,0.36920833333333336,600.0,8.0,0.2,,0,0,
184,edges,30,0.2265833333333333,600.0,0.0,0.0,297.0,0,0,
185,central,30,0.171625,600.0,0.0,0.0,235.0,0,0,
186,random,31,0.29012499999999997,600.0,1.0,0.025,445.0,0,0,
187,clusters,31,0.18875,600.0,0.0,0.0,201.0,0,0,
188,dispersed,31,0.2484583333333333,600.0,3.0,0.075,357.0,0,0,
189,circle,31,0.32825,600.0,4.0,0.1,551.0,0,0,
190,edges,31,0.203375,600.0,0.0,0.0,252.0,0,0,
191,central,31,0.3013333333333333,600.0,0.0,0.0,385.0,0,0,
192,random,32,0.26037499999999997,600.0,2.0,0.05,382.0,0,0,
193,clusters,32,0.210625,600.0,0.0,0.0,235.0,0,0,
194,dispersed,32,0.29891666666666666,600.0,5.0,0.125,,0,0,
195,circle,32,0.2659583333333333,600.0,2.0,0.05,403.0,0,0,
196,edges,32,0.3334583333333333,600.0,0.0,0.0,540.0,0,0,
197,central,32,0.22591666666666668,600.0,2.0,0.05,174.0,0,0,
198,random,33,0.2828333333333333,600.0,0.0,0.0,384.0,0,0,
199,clusters,33,0.1730833333333333,600.0,0.0,0.0,197.0,0,0,
200,dispersed,33,0.29275,600.0,3.0,0.075,418.0,0,0,
201,circle,33,0.349375,600.0,6.0,0.15,,0,0,
202,edges,33,0.23945833333333336,600.0,1.0,0.025,279.0,0,0,
203,central,33,0.30083333333333334,600.0,0.0,0.0,516.0,0,0,
204,random,34,0.251625,600.0,1.0,0.025,356.0,0,0,
205,clusters,34,0.11595833333333334,600.0,0.0,0.0,150.0,0,0,
206,dispersed,34,0.27558333333333335,600.0,2.0,0.05,405.0,0,0,
207,circle,34,0.354375,600.0,3.0,0.075,507.0,0,0,
208,edges,34,0.1825,600.0,0.0,0.0,181.0,0,0,
209,central,34,0.24550000000000002,600.0,1.0,0.025,343.0,0,0,
210,random,35,0.23891666666666667,600.0,1.0,0.025,295.0,0,0,
211,clusters,35,0.18508333333333332,600.0,0.0,0.0,220.0,0,0,
212,dispersed,35,0.2694166666666667,600.0,3.0,0.075,383.0,0,0,
213,circle,35,0.32958333333333334,600.0,3.0,0.075,576.0,0,0,
214,edges,35,0.17875,600.0,0.0,0.0,260.0,0,0,
215,central,35,0.28550000000000003,600.0,2.0,0.05,347.0,0,0,
216,random,36,0.27208333333333334,600.0,1.0,0.025,401.0,0,0,
217,clusters,36,0.15208333333333332,600.0,0.0,0.0,163.0,0,0,
218,dispersed,36,0.25570833333333337,600.0,1.0,0.025,345.0,0,0,
219,circle,36,0.2885,600.0,4.0,0.1,476.0,0,0,
220,edges,36,0.20791666666666667,600.0,0.0,0.0,346.0,0,0,
221,central,36,0.20033333333333334,600.0,1.0,0.025,208.0,0,0,
222,random,37,0.2568333333333333,600.0,0.0,0.0,360.0,0,0,
223,clusters,37,0.17650000000000002,600.0,0.0,0.0,222.0,0,0,
224,dispersed,37,0.31416666666666665,600.0,5.0,0.125,,0,0,
225,circle,37,0.315,600.0,5.0,0.125,,0,0,
226,edges,37,0.21962500000000001,600.0,2.0,0.05,283.0,0,0,
227,central,37,0.17116666666666666,600.0,0.0,0.0,206.0,0,0,
228,random,38,0.22666666666666666,600.0,0.0,0.0,272.0,0,0,
229,clusters,38,0.16825,600.0,0.0,0.0,143.0,0,0,
230,dispersed,38,0.2765833333333333,600.0,2.0,0.05,380.0,0,0,
231,circle,38,0.317625,600.0,5.0,0.125,,0,0,
232,edges,38,0.16012500000000002,600.0,1.0,0.025,197.0,0,0,
233,central,38,0.3655,600.0,3.0,0.075,557.0,0,0,
234,random,39,0.22720833333333332,600.0,0.0,0.0,278.0,0,0,
235,clusters,39,0.18370833333333333,600.0,1.0,0.025,261.0,0,0,
236,dispersed,39,0.25804166666666667,600.0,2.0,0.05,393.0,0,0,
237,circle,39,0.2705,600.0,3.0,0.075,329.0,0,0,
238,edges,39,0.17725000000000002,600.0,0.0,0.0,191.0,0,0,
239,central,39,0.23041666666666666,600.0,0.0,0.0,239.0,0,0,
240,random,40,0.266375,600.0,2.0,0.05,387.0,0,0,
241,clusters,40,0.17458333333333334,600.0,0.0,0.0,149.0,0,0,
242,dispersed,40,0.28854166666666664,600.0,3.0,0.075,439.0,0,0,
243,circle,40,0.2815416666666667,600.0,3.0,0.075,419.0,0,0,
244,edges,40,0.153,600.0,0.0,0.0,200.0,0,0,
245,central,40,0.2309166666666667,600.0,1.0,0.025,208.0,0,0,
246,random,41,0.21633333333333335,600.0,0.0,0.0,237.0,0,0,
