priority_range_width,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0,33.0,33.0,100,12.26,2.149089541779462,0.613,0.10745447708897311,0.387,0.10745447708897311,0.0,0.0,0.003000000000000001,0.011934162828797104,2.31,0.5807518637703434,3.55,0.6871842709362767,1.43,0.6854181058288288,0.02,0.1407052941362897,12.7,2.162583565268098,12.04,2.278223656778024,7.3,2.162583565268098,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,34.0,34.0,100,12.21,2.1475614547714814,0.6104999999999999,0.10737807273857407,0.3895,0.10737807273857407,0.0,0.0,0.002500000000000001,0.01095214567787952,2.34,0.5898125023079691,3.54,0.6878454136877797,1.45,0.6723244767373875,0.01,0.09999999999999999,12.66,2.1706024858354764,11.98,2.2606873005143964,7.34,2.1706024858354764,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,35.0,35.0,100,12.14,2.1882145297668667,0.607,0.10941072648834332,0.39299999999999996,0.10941072648834332,0.0,0.0,0.003499999999999998,0.012821619998812135,2.34,0.5898125023079691,3.51,0.717670192393766,1.48,0.7032392583932261,0.01,0.09999999999999999,12.6,2.1835010345032506,11.94,2.2599722890944363,7.4,2.1835010345032515,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,36.0,36.0,100,12.09,2.2206332703109988,0.6044999999999999,0.1110316635155499,0.39549999999999996,0.11103166351554992,0.0,0.0,0.002500000000000001,0.013055824196677342,2.35,0.5924610544247623,3.5,0.7316785737969476,1.46,0.7305733185227706,0.04,0.24287836253956216,12.53,2.217720187102699,11.86,2.2875155240407166,7.47,2.2177201871026986,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,37.0,37.0,100,12.08,2.2187447538705936,0.604,0.1109372376935297,0.396,0.11093723769352969,0.0,0.0,0.0005000000000000004,0.01328590047814417,2.36,0.5949280577846315,3.52,0.7450849046595395,1.47,0.7310570733153768,0.01,0.09999999999999999,12.53,2.244881945558596,11.82,2.2669340305774006,7.47,2.2448819455585967,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,38.0,38.0,100,12.01,2.226992355059835,0.6004999999999999,0.11134961775299171,0.3995,0.11134961775299172,0.0,0.0,0.003499999999999999,0.01465943347810514,2.4,0.6030226891555274,3.5,0.7453559924999299,1.49,0.7452882297839846,0.01,0.09999999999999998,12.46,2.2402200469118783,11.72,2.3141200304114555,7.54,2.2402200469118787,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,39.0,39.0,100,11.93,2.257445593156257,0.5965,0.11287227965781287,0.4035,0.11287227965781287,0.0,0.0,0.004,0.013632996217214536,2.4,0.6030226891555274,3.47,0.7581876316905235,1.52,0.7585206228927035,0.01,0.09999999999999998,12.38,2.286455507522241,11.69,2.29929721366501,7.62,2.2864555075222412,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,40.0,40.0,100,11.85,2.2355032425551857,0.5925,0.11177516212775924,0.4075,0.11177516212775923,0.0,0.0,0.003999999999999998,0.01363299621721453,2.44,0.6083592771553749,3.45,0.7571210756756963,1.55,0.7571210756756961,0.0,0.0,12.31,2.2504544995501363,11.61,2.2603074788598785,7.69,2.2504544995501363,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,41.0,41.0,100,11.82,2.212818487035405,0.591,0.11064092435177021,0.409,0.11064092435177024,0.0,0.0,0.0014999999999999992,0.008572330399888257,2.44,0.6083592771553749,3.44,0.7563869460277671,1.56,0.756386946027767,0.0,0.0,12.28,2.2251092357704856,11.57,2.230436837224602,7.72,2.225109235770485,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
0,42.0,42.0,100,11.76,2.211631328072817,0.588,0.11058156640364082,0.41200000000000003,0.11058156640364084,0.0,0.0,0.0030000000000000014,0.011934162828797107,2.46,0.6100173867368144,3.43,0.7555184185763314,1.57,0.7555184185763313,0.0,0.0,12.22,2.231908183912175,11.51,2.271896817972847,7.78,2.231908183912174,5.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.5,0.5945883900105631
