RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
181,2,81,0.45166666666666666,600.0,7.0,0.3333333333333333,,0,0,
182,2,82,0.32619047619047614,600.0,3.0,0.1428571428571428,296.0,0,0,
183,2,83,0.24453703703703705,600.0,0.0,0.0,417.0,0,0,
184,2,84,0.3406818181818182,600.0,4.0,0.1818181818181818,538.0,0,0,
185,2,85,0.2368333333333333,600.0,0.0,0.0,359.0,0,0,
186,2,86,0.16216666666666665,600.0,0.0,0.0,270.0,0,0,
187,2,87,0.15352941176470586,600.0,0.0,0.0,216.0,0,0,
188,2,88,0.16156862745098038,600.0,0.0,0.0,364.0,0,0,
189,2,89,0.21675438596491223,600.0,0.0,0.0,505.0,0,0,
190,2,90,0.2738636363636363,600.0,2.0,0.0909090909090909,262.0,0,0,
191,2,91,0.3526666666666667,600.0,2.0,0.1,321.0,0,0,
192,2,92,0.1575396825396825,600.0,2.0,0.0952380952380952,136.0,0,0,
193,2,93,0.2738333333333334,600.0,3.0,0.15,,0,0,
194,2,94,0.3846969696969697,600.0,4.0,0.1818181818181818,543.0,0,0,
195,2,95,0.28934782608695647,600.0,4.0,0.1739130434782608,257.0,0,0,
196,2,96,0.3316666666666666,600.0,4.0,0.1904761904761904,,0,0,
197,2,97,0.33222222222222214,600.0,4.0,0.1904761904761904,,0,0,
198,2,98,0.2864705882352941,600.0,2.0,0.1176470588235294,,0,0,
199,2,99,0.2743333333333333,600.0,0.0,0.0,346.0,0,0,
200,4,0,0.361060606060606,600.0,3.0,0.1363636363636363,465.0,0,0,
201,4,1,0.10791666666666666,600.0,0.0,0.0,185.0,0,0,
202,4,2,0.1612,600.0,2.0,0.08,73.0,0,0,
203,4,3,0.17421052631578945,600.0,0.0,0.0,304.0,0,0,
204,4,4,0.365,600.0,3.0,0.12,354.0,0,0,
205,4,5,0.40574074074074074,600.0,1.0,0.0555555555555555,584.0,0,0,
206,4,6,0.3456521739130434,600.0,5.0,0.217391304347826,266.0,0,0,
207,4,7,0.18515151515151512,600.0,0.0,0.0,151.0,0,0,
208,4,8,0.18111111111111108,600.0,0.0,0.0,277.0,0,0,
209,4,9,0.22351851851851848,600.0,1.0,0.0555555555555555,397.0,0,0,
210,4,10,0.33910256410256406,600.0,6.0,0.2307692307692307,226.0,0,0,
211,4,11,0.3134090909090909,600.0,3.0,0.1363636363636363,292.0,0,0,
212,4,12,0.10588235294117646,600.0,0.0,0.0,161.0,0,0,
213,4,13,0.3047916666666667,600.0,2.0,0.0833333333333333,213.0,0,0,
214,4,14,0.42638888888888893,600.0,5.0,0.2083333333333333,455.0,0,0,
215,4,15,0.33689393939393936,600.0,4.0,0.1818181818181818,443.0,0,0,
216,4,16,0.175,600.0,0.0,0.0,242.0,0,0,
217,4,17,0.4706410256410256,600.0,9.0,0.3461538461538461,,0,0,
218,4,18,0.41386666666666666,600.0,7.0,0.28,343.0,0,0,
219,4,19,0.3606060606060606,600.0,3.0,0.1363636363636363,523.0,0,0,
220,4,20,0.19284313725490193,600.0,0.0,0.0,487.0,0,0,
