coverage_radius,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
10.0,77.0,77.0,100,19.54,2.7058485104706365,0.6513333333333332,0.09019495034902125,0.523,0.13529242552353182,0.33333333333333326,0.0,0.003666666666666668,0.012440655988997856,5.62,1.542528424176987,10.16,1.2927146286443543,4.53,1.2181705110284826,0.31,0.7479939501726932,11.52,1.806162291219209,8.42,3.156458826475061,8.48,1.806162291219209,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,78.0,78.0,100,19.39,2.792106478245159,0.6463333333333332,0.09307021594150536,0.53,0.13780384243517668,0.33333333333333326,0.0,0.004999999999999999,0.014506471329641479,5.68,1.5946881522825407,10.07,1.327677397837017,4.58,1.2241674144437347,0.35,0.8087276451565163,11.43,1.7710066760079268,8.43,3.075662037626528,8.57,1.7710066760079268,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,79.0,79.0,100,19.26,2.812741572116989,0.642,0.09375805240389966,0.5365,0.13887262531041195,0.33333333333333326,0.0,0.004333333333333332,0.013938295960270543,5.77,1.5754108010037233,10.03,1.359255589495867,4.6,1.197640778507243,0.37,0.9173413495069059,11.36,1.7263261627519932,8.41,3.052056766354537,8.64,1.7263261627519932,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,80.0,80.0,100,19.16,2.802307851205733,0.6386666666666667,0.09341026170685779,0.5415,0.13836253799056997,0.33333333333333326,0.0,0.0033333333333333327,0.011111111111111112,5.83,1.5508550916031822,9.99,1.3743317935592843,4.61,1.2463684621468658,0.4,0.8645662192537639,11.24,1.781612026828909,8.42,3.009010038890102,8.76,1.781612026828909,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,81.0,81.0,100,19.09,2.8000541120312348,0.6363333333333333,0.09333513706770782,0.545,0.13826120792240176,0.33333333333333326,0.0,0.0023333333333333327,0.010860817247826454,5.88,1.565279850410466,9.97,1.3592555894958673,4.63,1.2115187896924167,0.4,0.828775414010748,11.19,1.8185075465803535,8.47,3.0233268183418502,8.81,1.8185075465803535,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,82.0,82.0,100,18.95,2.833333333333334,0.6316666666666666,0.09444444444444451,0.552,0.13997113699587924,0.33333333333333326,0.0,0.004666666666666665,0.014229164972072994,5.96,1.575827504275872,9.91,1.3860415257527858,4.71,1.3126809639555654,0.38,0.951129047315066,11.11,1.808481700379094,8.46,3.0298848196263215,8.89,1.808481700379094,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,83.0,83.0,100,18.85,2.900278635168724,0.6283333333333333,0.09667595450562415,0.557,0.14337561039648844,0.33333333333333326,0.0,0.0033333333333333327,0.011111111111111112,6.01,1.5985789143656768,9.86,1.4285685425656267,4.76,1.2801515061850601,0.38,0.8736316862570426,11.04,1.814197654973992,8.52,2.886681363249034,8.96,1.814197654973992,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,84.0,84.0,100,18.74,2.942616165759629,0.6246666666666666,0.09808720552532094,0.5625,0.14553540997144154,0.33333333333333326,0.0,0.0036666666666666657,0.01244065598899785,6.07,1.659104054188966,9.81,1.4262687068860564,4.85,1.2978225742925857,0.34,0.831452422759794,10.95,1.8606776217607426,8.48,2.9006443032087486,9.05,1.8606776217607426,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,85.0,85.0,100,18.69,2.9083474428762544,0.623,0.09694491476254181,0.565,0.1438117456323307,0.33333333333333326,0.0,0.0016666666666666674,0.01098412281360179,6.11,1.638519903677546,9.8,1.4213381090374022,4.87,1.2843659757234152,0.33,0.8995509541943241,10.93,1.8216154446761885,8.51,2.8867338504324103,9.07,1.8216154446761885,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,86.0,86.0,100,18.5,2.9932584184456843,0.6166666666666667,0.09977528061485617,0.5745,0.1481357212801555,0.33333333333333326,0.0,0.006333333333333335,0.02102587791478734,6.2,1.6514456476895412,9.7,1.4805131515522554,4.94,1.3395310501602546,0.36,0.8350890595461884,10.82,1.8498157156371497,8.53,2.9144537059353692,9.18,1.8498157156371497,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,87.0,87.0,100,18.42,2.9650489290254805,0.614,0.09883496430084934,0.5785,0.14672433439286858,0.33333333333333326,0.0,0.002666666666666665,0.01224515754399332,6.26,1.6244346335842135,9.68,1.4966629547095762,4.95,1.3880805728658827,0.37,0.8122173167921067,10.71,1.849351510692602,8.55,2.861711714934603,9.29,1.849351510692602,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,88.0,88.0,100,18.3,2.9661388703126814,0.61,0.09887129567708941,0.5845,0.14680004266093566,0.33333333333333326,0.0,0.004,0.011872876973668782,6.29,1.628626489537808,9.59,1.4708961056224716,5.01,1.3889535338491057,0.4,0.828775414010748,10.64,1.8175352385674242,8.51,2.8762173531613118,9.36,1.8175352385674242,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,89.0,89.0,100,18.23,3.0112751082851554,0.6076666666666667,0.10037583694283853,0.5880000000000001,0.14909152500488695,0.33333333333333326,0.0,0.0023333333333333335,0.009772955652070097,6.31,1.6249009293809362,9.54,1.520366781903351,5.08,1.3534840937074923,0.38,0.8619920550853721,10.62,1.9163306688364687,8.54,2.847717498189549,9.38,1.9163306688364687,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,90.0,90.0,100,18.16,3.0242120603321765,0.6053333333333333,0.1008070686777392,0.5915,0.1497565364250262,0.33333333333333326,0.0,0.0023333333333333335,0.012761298112550935,6.32,1.6445809389161923,9.48,1.5074227118904744,5.17,1.363707068874019,0.35,0.8453676505795953,10.59,1.9179903202797628,8.52,2.8122387645231814,9.41,1.9179903202797628,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,91.0,91.0,100,18.07,3.092039306138761,0.6023333333333334,0.10306797687129203,0.596,0.15319493094971148,0.33333333333333326,0.0,0.0030000000000000005,0.009587449708822048,6.35,1.6659089186544758,9.42,1.5451455424893628,5.18,1.3808210118138657,0.4,0.8408749651825215,10.52,1.9719241487655774,8.55,2.808267016571543,9.48,1.9719241487655774,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,92.0,92.0,100,18.05,3.1119677752739388,0.6016666666666667,0.10373225917579797,0.597,0.15420372200043644,0.33333333333333326,0.0,0.0006666666666666665,0.0066666666666666706,6.37,1.6916610688069793,9.42,1.5320152437461927,5.25,1.4451241601965688,0.33,0.7661394761854377,10.52,1.9719241487655768,8.55,2.6907060392950752,9.48,1.9719241487655768,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,93.0,93.0,100,17.99,3.0895555562820887,0.5996666666666666,0.102985185209403,0.6,0.15308279927654658,0.33333333333333326,0.0,0.0019999999999999996,0.01040158841362101,6.43,1.6712361601611854,9.42,1.5320152437461927,5.26,1.432804694621459,0.32,0.7638287395970011,10.48,1.9305099551332765,8.54,2.6644687912216085,9.52,1.9305099551332765,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,94.0,94.0,100,17.9,3.1317855622760646,0.5966666666666667,0.10439285207586883,0.6045,0.15522791975255956,0.33333333333333326,0.0,0.0029999999999999988,0.013479834879278566,6.48,1.6786237749352226,9.38,1.5685031145018549,5.25,1.4168894655461863,0.37,0.7996842811353425,10.4,1.9384467383902384,8.51,2.6986528625829727,9.6,1.9384467383902384,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,95.0,95.0,100,17.81,3.145286677367945,0.5936666666666667,0.10484288924559809,0.609,0.1559234466400778,0.33333333333333326,0.0,0.0030000000000000005,0.013479834879278564,6.54,1.719877843912119,9.35,1.5529379129946448,5.29,1.4653920080898957,0.36,0.7852169487254185,10.34,1.923905959607731,8.47,2.7393687984901587,9.66,1.923905959607731,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,96.0,96.0,100,17.76,3.159465496286077,0.592,0.10531551654286914,0.6114999999999999,0.1566465170794784,0.33333333333333326,0.0,0.0016666666666666668,0.008703882797784893,6.56,1.70749979664876,9.32,1.5691469727919756,5.32,1.4625285976656657,0.36,0.7979772407579534,10.29,1.9709762745267825,8.49,2.6571610885501546,9.71,1.9709762745267825,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,97.0,97.0,100,17.73,3.2125228451021206,0.591,0.10708409483673739,0.613,0.15932623288350384,0.33333333333333326,0.0,0.0010000000000000009,0.00880643576520287,6.58,1.7360119163581145,9.31,1.5935159018010863,5.28,1.4289927228716746,0.41,0.8176709965419211,10.25,2.006932429798716,8.47,2.675949751155106,9.75,2.006932429798716,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,98.0,98.0,100,17.72,3.2037856395586797,0.5906666666666667,0.10679285465195602,0.6135,0.15888738785757045,0.33333333333333326,0.0,0.00033333333333333327,0.003333333333333333,6.59,1.7296873075264745,9.31,1.5935159018010863,5.25,1.3734495390671022,0.44,0.8798530639495518,10.24,2.005648589017095,8.49,2.595625690902432,9.76,2.005648589017095,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,99.0,99.0,100,17.63,3.2895764364600386,0.5876666666666667,0.1096525478820013,0.6175,0.16180406532456332,0.33333333333333326,0.0,0.003,0.013479834879278568,6.62,1.7739985081929213,9.25,1.6229104669815844,5.29,1.416319030430502,0.46,0.8810003496943779,10.16,2.0583410010898766,8.47,2.5798559195537583,9.84,2.0583410010898766,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,100.0,100.0,100,17.54,3.2268444729371852,0.5846666666666667,0.10756148243123952,0.622,0.15864323738400185,0.33333333333333326,0.0,0.003,0.01169669056382631,6.69,1.7678098074033624,9.23,1.5818094740268855,5.34,1.451018451107547,0.43,0.8675403521602109,10.1,1.9822444171425802,8.49,2.556413997233727,9.9,1.9822444171425802,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,101.0,101.0,100,17.45,3.279489366509748,0.5816666666666667,0.10931631221699162,0.6265,0.1613477015890862,0.33333333333333326,0.0,0.002999999999999999,0.01428819923874142,6.73,1.7744255009962688,9.18,1.629153588260301,5.41,1.4501480244889806,0.41,0.8420153793072301,10.07,1.9809955664623369,8.5,2.5085711656098755,9.93,1.9809955664623369,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,102.0,102.0,100,17.37,3.2895764364600395,0.579,0.10965254788200132,0.6305,0.16188520062630252,0.33333333333333326,0.0,0.002666666666666667,0.011291465545440095,6.79,1.7882613869003572,9.16,1.6374407229613293,5.37,1.4330514169548714,0.47,0.9261083995282452,9.96,2.049488726586228,8.52,2.4432136479016586,10.04,2.049488726586228,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,103.0,103.0,100,17.26,3.326113392990429,0.5753333333333334,0.11087044643301427,0.636,0.16377491328717653,0.33333333333333326,0.0,0.0036666666666666675,0.01701323179518585,6.87,1.8458525718950896,9.13,1.6308577404841202,5.44,1.499629583893599,0.43,0.8675403521602107,9.89,2.024571285208028,8.5,2.5085711656098764,10.11,2.024571285208028,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,104.0,104.0,100,17.22,3.3138216821992903,0.574,0.11046072273997638,0.638,0.1631631766736055,0.33333333333333326,0.0,0.0013333333333333335,0.006564879518897747,6.89,1.825160848038364,9.11,1.6323435467282783,5.45,1.4381174563233068,0.44,0.8912594652195478,9.85,2.0468009037016617,8.45,2.5361029517387856,10.15,2.0468009037016617,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,105.0,105.0,100,17.18,3.31625930192073,0.5726666666666667,0.11054197673069094,0.64,0.16329931618554522,0.33333333333333326,0.0,0.001333333333333333,0.006564879518897744,6.91,1.820728015122112,9.09,1.6397523833761851,5.45,1.4310764472870756,0.46,0.9147500624584164,9.8,2.035046471561311,8.43,2.5435797569170067,10.2,2.035046471561311,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,106.0,106.0,100,17.1,3.2675323528264695,0.57,0.10891774509421565,0.644,0.16085001483595598,0.33333333333333326,0.0,0.0026666666666666666,0.010249414863810764,6.96,1.7690949577953607,9.06,1.6503443166916305,5.48,1.4803766924384993,0.46,0.9579017473497776,9.73,1.9942087871806917,8.4,2.5584085962673253,10.27,1.9942087871806917,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,107.0,107.0,100,16.97,3.2704832373917783,0.5656666666666667,0.10901610791305928,0.6505,0.16104064986546376,0.33333333333333326,0.0,0.004333333333333332,0.016174552903130322,7.0,1.758098145983065,8.97,1.6724445303419495,5.55,1.5266984249707212,0.48,0.9043106644167025,9.62,2.0190006528883626,8.42,2.5032504122166093,10.38,2.0190006528883626,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,108.0,108.0,100,16.92,3.304970239325656,0.564,0.11016567464418857,0.653,0.16280681990033646,0.33333333333333326,0.0,0.0016666666666666657,0.00870388279778489,7.02,1.7464538385256596,8.94,1.710455075603146,5.59,1.5511155972265882,0.47,0.9040313751594727,9.58,2.0507697495468786,8.44,2.475414463817477,10.42,2.0507697495468786,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,109.0,109.0,100,16.86,3.315162594851574,0.5619999999999999,0.11050541982838583,0.6559999999999999,0.16334260950777077,0.33333333333333326,0.0,0.002,0.011429773866517681,7.05,1.7716909687891076,8.91,1.7061682510848972,5.6,1.5634719199411433,0.49,0.9586922911398156,9.52,2.05716289873194,8.41,2.4540010619641572,10.48,2.05716289873194,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,110.0,110.0,100,16.81,3.3445115601171977,0.5603333333333333,0.1114837186705733,0.6585,0.1648468833478357,0.33333333333333326,0.0,0.0016666666666666657,0.008703882797784888,7.08,1.784784173353895,8.89,1.7108979271633122,5.65,1.5398740601789882,0.46,0.9036402251812701,9.52,2.0473190155701553,8.39,2.4241837114102283,10.48,2.0473190155701553,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,111.0,111.0,100,16.77,3.3870072603728167,0.5589999999999999,0.11290024201242728,0.6605,0.1670140319514707,0.33333333333333326,0.0,0.0013333333333333342,0.008095945417985409,7.09,1.7983999622560114,8.86,1.735080704320422,5.68,1.5819691092515882,0.46,0.9147500624584164,9.51,2.0670332030778464,8.4,2.43708718337977,10.49,2.0670332030778464,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,112.0,112.0,100,16.72,3.402554002124542,0.5573333333333333,0.11341846673748476,0.6629999999999999,0.16781724065967202,0.33333333333333326,0.0,0.0016666666666666674,0.007301430451919682,7.11,1.8140584557307078,8.83,1.7294537001637544,5.69,1.57438459999038,0.48,0.9263810329350544,9.46,2.0957870197907127,8.44,2.3966306314988097,10.54,2.0957870197907127,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,113.0,113.0,100,16.66,3.3821277147363724,0.5553333333333333,0.11273759049121242,0.6659999999999999,0.16679994670929071,0.33333333333333326,0.0,0.001999999999999999,0.007956108552531397,7.14,1.792351877429555,8.8,1.7349642676726826,5.75,1.6041297713191174,0.45,0.9142530206997326,9.42,2.065493313052024,8.41,2.4124885512891057,10.58,2.065493313052024,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,114.0,114.0,100,16.64,3.3889898974845774,0.5546666666666666,0.11296632991615257,0.667,0.16715383346009158,0.33333333333333326,0.0,0.0006666666666666676,0.004690176471209661,7.16,1.7962924780409968,8.8,1.7349642676726826,5.72,1.6334879333141186,0.48,0.9372213390570227,9.38,2.0635362410633395,8.41,2.3617105596742305,10.62,2.0635362410633395,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,115.0,115.0,100,16.59,3.381754371071712,0.5529999999999999,0.11272514570239038,0.6695,0.16680221760510197,0.33333333333333326,0.0,0.0016666666666666668,0.012866403235209094,7.19,1.7620866876943073,8.78,1.7499206331208912,5.76,1.6337352628534738,0.46,0.9365744589575977,9.36,2.081763044570004,8.36,2.3974734175541523,10.64,2.081763044570004,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,116.0,116.0,100,16.58,3.39393398267967,0.5526666666666666,0.11313113275598898,0.67,0.1674225284431669,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,7.2,1.7752507291971893,8.78,1.7499206331208912,5.75,1.5978204852330264,0.47,0.926108399528245,9.35,2.100384765136179,8.32,2.3905538008477185,10.65,2.100384765136179,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,117.0,117.0,100,16.5,3.391909566166306,0.55,0.11306365220554358,0.674,0.16734407788756797,0.33333333333333326,0.0,0.0026666666666666666,0.012245157543993324,7.25,1.7659804270395714,8.75,1.7602513594611557,5.77,1.6008520458578528,0.48,0.9479376870796193,9.29,2.095184473930154,8.3,2.435013948480158,10.71,2.095184473930154,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,118.0,118.0,100,16.46,3.394648194384266,0.5486666666666666,0.1131549398128089,0.6759999999999999,0.16749491172732814,0.33333333333333326,0.0,0.0013333333333333324,0.008095945417985402,7.27,1.7744255009962688,8.73,1.7744255009962684,5.77,1.5818094740268855,0.5,0.9587449708822043,9.26,2.101562670149443,8.24,2.4458581770458854,10.74,2.101562670149443,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,119.0,119.0,100,16.38,3.4135203547249002,0.546,0.11378401182416334,0.6795,0.16743685678518042,0.33333333333333326,0.0,0.002666666666666665,0.011291465545440091,7.3,1.7494587907710375,8.68,1.8028036526757456,5.81,1.6124202274528159,0.51,0.9586922911398159,9.2,2.103388319888276,8.22,2.4186982056678787,10.8,2.103388319888276,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,120.0,120.0,100,16.35,3.424141859612052,0.545,0.11413806198706834,0.6809999999999999,0.16799170253679832,0.33333333333333326,0.0,0.0010000000000000009,0.005714886933258846,7.32,1.7574085604903744,8.67,1.7925491131995024,5.81,1.6124202274528159,0.52,0.9585342345414057,9.17,2.1036524274113195,8.19,2.4441023635757073,10.83,2.1036524274113195,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,121.0,121.0,100,16.32,3.4403429474341056,0.544,0.11467809824780353,0.6825,0.16883064851734675,0.33333333333333326,0.0,0.0010000000000000009,0.005714886933258846,7.34,1.7708070408030272,8.66,1.7878376985519786,5.83,1.6021135030851208,0.51,0.9586922911398159,9.15,2.1290439833005532,8.16,2.4276188608044165,10.85,2.1290439833005532,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,122.0,122.0,100,16.25,3.459360015547923,0.5416666666666666,0.1153120005182641,0.6859999999999999,0.16983057511067978,0.33333333333333326,0.0,0.002333333333333335,0.008547746665874765,7.39,1.819618119554238,8.64,1.7725174701023907,5.84,1.5873235207719816,0.52,0.9585342345414057,9.07,2.1614389146626793,8.15,2.39686242720551,10.93,2.1614389146626793,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,123.0,123.0,100,16.23,3.4636787823166726,0.5409999999999999,0.11545595941055577,0.687,0.17005940732638705,0.33333333333333326,0.0,0.000666666666666666,0.0066666666666666645,7.4,1.8090680674665818,8.63,1.7902936952219635,5.83,1.608405949059409,0.54,0.9787644241490381,9.02,2.192641504595944,8.12,2.3625016701399693,10.98,2.192641504595944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,124.0,124.0,100,16.19,3.460294259688962,0.5396666666666666,0.11534314198963197,0.6890000000000001,0.16990490507244566,0.33333333333333326,0.0,0.001333333333333333,0.006564879518897743,7.43,1.8104913111856646,8.62,1.7853500350000688,5.86,1.589231438669826,0.52,0.9793834382875377,9.0,2.1881222058831145,8.07,2.396356662211461,11.0,2.1881222058831145,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,125.0,125.0,100,16.18,3.4418106580781878,0.5393333333333333,0.1147270219359396,0.6895,0.1689681997455513,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,7.43,1.8104913111856646,8.61,1.7689522094143526,5.88,1.5845210855987588,0.51,0.9586922911398159,9.0,2.150874851371559,8.07,2.3709308575564014,11.0,2.150874851371559,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,126.0,126.0,100,16.15,3.471019993889376,0.5383333333333333,0.11570066646297913,0.6905,0.16932650308343533,0.33333333333333326,0.0,0.0010000000000000002,0.007423383445120456,7.45,1.8167292177165677,8.6,1.7922391615298476,5.87,1.5612414122981582,0.53,0.9687542766279015,8.96,2.196967607104544,8.07,2.3666666666666667,11.04,2.196967607104544,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,127.0,127.0,100,16.13,3.4514087301017,0.5376666666666666,0.11504695767005667,0.6915,0.16833333333333333,0.33333333333333326,0.0,0.0006666666666666665,0.004690176471209654,7.47,1.8004208262278993,8.6,1.7922391615298476,5.89,1.6136726415042781,0.51,0.9586922911398159,8.95,2.1619996355786983,8.05,2.345746203775091,11.05,2.1619996355786983,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,128.0,128.0,100,16.1,3.4771984543464143,0.5366666666666666,0.11590661514488047,0.693,0.16967288790165883,0.33333333333333326,0.0,0.0009999999999999998,0.005714886933258841,7.48,1.8173129236942829,8.58,1.7932533495737777,5.87,1.5995895938292637,0.55,0.9885710532241612,8.9,2.208797835653567,8.01,2.363420736085214,11.1,2.208797835653567,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,129.0,129.0,100,16.05,3.514400389968409,0.535,0.1171466796656136,0.695,0.1706345850528597,0.33333333333333326,0.0,0.0016666666666666668,0.008703882797784895,7.51,1.8504435722662318,8.56,1.8108539198930205,5.89,1.6011044168121433,0.55,1.0087996667707457,8.87,2.2367680508115533,7.99,2.337636724246403,11.13,2.2367680508115533,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,130.0,130.0,100,16.02,3.524746570157688,0.534,0.11749155233858959,0.6965,0.17118939243074632,0.33333333333333326,0.0,0.0010000000000000002,0.005714886933258843,7.52,1.8612475451273065,8.54,1.8114116377047274,5.9,1.5922793521720793,0.56,1.0280903155704253,8.84,2.255050448493897,7.98,2.3223986207228413,11.16,2.255050448493897,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,131.0,131.0,100,16.01,3.5032308320500753,0.5336666666666666,0.11677436106833586,0.6970000000000001,0.1700891032085919,0.33333333333333326,0.0,0.0003333333333333338,0.005792909478359455,7.53,1.8556765217934275,8.54,1.7946047087328343,5.91,1.5897080603594225,0.55,1.0087996667707457,8.83,2.238573680094564,7.9,2.3548788812706585,11.17,2.238573680094564,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,132.0,132.0,100,16.0,3.519067828820352,0.5333333333333333,0.11730226096067843,0.6975,0.17091184448673702,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,7.53,1.8556765217934275,8.53,1.8116067983751858,5.92,1.6123262571812067,0.55,1.0087996667707457,8.82,2.2624738404648737,7.87,2.3340042325530943,11.18,2.2624738404648737,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,133.0,133.0,100,15.96,3.52457462151481,0.5319999999999999,0.11748582071716032,0.6995,0.17122479170064517,0.33333333333333326,0.0,0.001333333333333333,0.008095945417985403,7.57,1.8654487368724424,8.53,1.8116067983751858,5.92,1.6123262571812067,0.55,1.0087996667707457,8.79,2.2710074300791594,7.83,2.3140109041762247,11.21,2.2710074300791594,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,134.0,134.0,100,15.89,3.5130205139328647,0.5296666666666666,0.11710068379776215,0.703,0.17068193586997782,0.33333333333333326,0.0,0.0023333333333333327,0.008547746665874758,7.6,1.8422647458873527,8.49,1.811829813400606,5.94,1.5943080573773,0.57,1.0075974023649152,8.71,2.2931386457178826,7.77,2.373485694802971,11.29,2.2931386457178826,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,135.0,135.0,100,15.82,3.4768498455476666,0.5273333333333333,0.11589499485158895,0.7065,0.16887252379510795,0.33333333333333326,0.0,0.0023333333333333335,0.00854774666587476,7.63,1.8293620900646366,8.45,1.788713210521728,5.99,1.6174240650060223,0.56,1.0082488068753945,8.65,2.2127956630616947,7.73,2.3043875585938274,11.35,2.2127956630616947,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,136.0,136.0,100,15.77,3.4984989566233917,0.5256666666666666,0.11661663188744634,0.7090000000000001,0.17002376542142814,0.33333333333333326,0.0,0.0016666666666666679,0.007301430451919684,7.66,1.8324791398484728,8.43,1.7992984042328133,5.99,1.623657176334532,0.58,1.0068452580895308,8.59,2.234237718287422,7.68,2.3001097909676074,11.41,2.234237718287422,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
10.0,137.0,137.0,100,15.76,3.522281170841512,0.5253333333333333,0.1174093723613837,0.7090000000000001,0.17017222411012284,0.33333333333333326,0.0,0.00033333333333333213,0.005792909478359467,7.66,1.8324791398484728,8.42,1.8267374460960986,6.02,1.620450118287689,0.56,1.0082488068753945,8.59,2.2745628950715706,7.66,2.261759393824983,11.41,2.2745628950715706,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,11.05,3.0628929350065652
