RunId,match,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
179,0.2,25.0,17,0.296,600.0,6.0,0.2,88.0,0,0,
180,0.0,10.0,18,0.13894444444444443,600.0,0.0,0.0,76.0,0,0,
181,0.025,10.0,18,0.17277777777777772,600.0,0.0,0.0,79.0,0,0,
182,0.05,10.0,18,0.20627777777777778,600.0,0.0,0.0,58.0,0,0,
183,0.1,10.0,18,0.2837222222222222,600.0,3.0,0.1,68.0,0,0,
184,0.2,10.0,18,0.25955555555555554,600.0,1.0,0.0333333333333333,63.0,0,0,
185,0.0,25.0,18,0.2177777777777777,600.0,2.0,0.0666666666666666,117.0,0,0,
186,0.025,25.0,18,0.15866666666666668,600.0,0.0,0.0,76.0,0,0,
187,0.05,25.0,18,0.18088888888888885,600.0,2.0,0.0666666666666666,72.0,0,0,
188,0.1,25.0,18,0.1768333333333333,600.0,2.0,0.0666666666666666,69.0,0,0,
189,0.2,25.0,18,0.28944444444444445,600.0,6.0,0.2,60.0,0,0,
190,0.0,10.0,19,0.16644444444444442,600.0,0.0,0.0,59.0,0,0,
191,0.025,10.0,19,0.19949999999999998,600.0,0.0,0.0,62.0,0,0,
192,0.05,10.0,19,0.17005555555555552,600.0,1.0,0.0333333333333333,59.0,0,0,
193,0.1,10.0,19,0.1795,600.0,0.0,0.0,51.0,0,0,
194,0.2,10.0,19,0.17538888888888887,600.0,1.0,0.0333333333333333,56.0,0,0,
195,0.0,25.0,19,0.20955555555555552,600.0,3.0,0.1,59.0,0,0,
196,0.025,25.0,19,0.3241111111111111,600.0,7.0,0.2333333333333333,56.0,0,0,
197,0.05,25.0,19,0.17605555555555552,600.0,2.0,0.0666666666666666,50.0,0,0,
198,0.1,25.0,19,0.18155555555555553,600.0,1.0,0.0333333333333333,58.0,0,0,
199,0.2,25.0,19,0.19961111111111107,600.0,4.0,0.1333333333333333,48.0,0,0,
