RunId,priority_range_width,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
295,4,93,0.5178846153846154,600.0,7.0,0.2692307692307692,431.0,0,0,
296,4,99,0.297,600.0,1.0,0.05,314.0,0,0,
297,4,96,0.167037037037037,600.0,0.0,0.0,204.0,0,0,
298,4,97,0.24979166666666666,600.0,0.0,0.0,378.0,0,0,
299,4,98,0.16533333333333333,600.0,0.0,0.0,193.0,0,0,
300,6,0,0.2206862745098039,600.0,0.0,0.0,265.0,0,0,
301,6,7,0.3919166666666667,600.0,5.0,0.25,,0,0,
302,6,1,0.41425287356321844,600.0,9.0,0.3103448275862069,220.0,0,0,
303,6,5,0.22529411764705878,600.0,0.0,0.0,368.0,0,0,
304,6,11,0.17775000000000002,600.0,1.0,0.05,287.0,0,0,
305,6,9,0.43818840579710144,600.0,7.0,0.3043478260869565,,0,0,
306,6,10,0.3339814814814815,600.0,1.0,0.0555555555555555,599.0,0,0,
307,6,2,0.19990196078431371,600.0,0.0,0.0,319.0,0,0,
308,6,3,0.284047619047619,600.0,2.0,0.0952380952380952,359.0,0,0,
309,6,4,0.41954545454545455,600.0,4.0,0.1818181818181818,377.0,0,0,
310,6,6,0.5182,600.0,7.0,0.28,496.0,0,0,
311,6,16,0.1983333333333333,600.0,0.0,0.0,305.0,0,0,
312,6,15,0.3325,600.0,0.0,0.0,499.0,0,0,
313,6,12,0.243859649122807,600.0,1.0,0.0526315789473684,557.0,0,0,
314,6,13,0.476025641025641,600.0,8.0,0.3076923076923077,465.0,0,0,
315,6,8,0.17421052631578945,600.0,0.0,0.0,247.0,0,0,
316,6,14,0.49931818181818177,600.0,5.0,0.2272727272727272,,0,0,
317,6,21,0.4735416666666667,600.0,7.0,0.2916666666666667,,0,0,
318,6,20,0.2157017543859649,600.0,1.0,0.0526315789473684,553.0,0,0,
319,6,23,0.344047619047619,600.0,3.0,0.1428571428571428,399.0,0,0,
320,6,24,0.44095238095238093,600.0,1.0,0.0476190476190476,539.0,0,0,
321,6,25,0.4247222222222222,600.0,2.0,0.1111111111111111,,0,0,
322,6,18,0.3754,600.0,5.0,0.2,244.0,0,0,
323,6,17,0.3299019607843137,600.0,3.0,0.1764705882352941,,0,0,
324,6,19,0.3786111111111111,600.0,6.0,0.25,393.0,0,0,
325,6,27,0.185625,600.0,0.0,0.0,234.0,0,0,
326,6,22,0.17944444444444443,600.0,0.0,0.0,372.0,0,0,
327,6,33,0.255,600.0,0.0,0.0,290.0,0,0,
328,6,28,0.4005333333333333,600.0,4.0,0.16,216.0,0,0,
329,6,35,0.431875,600.0,5.0,0.2083333333333333,451.0,0,0,
330,6,34,0.4046376811594203,600.0,4.0,0.1739130434782608,434.0,0,0,
331,6,36,0.23799999999999996,600.0,0.0,0.0,469.0,0,0,
332,6,37,0.3910919540229885,600.0,9.0,0.3103448275862069,178.0,0,0,
333,6,29,0.3539473684210526,600.0,1.0,0.0526315789473684,581.0,0,0,
334,6,38,0.16023809523809524,600.0,0.0,0.0,179.0,0,0,
335,6,31,0.4228030303030303,600.0,2.0,0.0909090909090909,470.0,0,0,
336,6,26,0.2913492063492063,600.0,2.0,0.0952380952380952,338.0,0,0,
337,6,39,0.11714285714285713,600.0,0.0,0.0,134.0,0,0,
338,6,30,0.23117647058823526,600.0,0.0,0.0,433.0,0,0,
339,6,41,0.44955128205128203,600.0,7.0,0.2692307692307692,438.0,0,0,
340,6,32,0.41043478260869565,600.0,7.0,0.3043478260869565,,0,0,
341,6,42,0.4103030303030303,600.0,3.0,0.1363636363636363,438.0,0,0,
342,6,40,0.4756481481481482,600.0,4.0,0.2222222222222222,,0,0,
343,6,43,0.3886507936507936,600.0,5.0,0.238095238095238,,0,0,
344,6,45,0.44378787878787873,600.0,5.0,0.2272727272727272,,0,0,
345,6,46,0.38269230769230766,600.0,6.0,0.2307692307692307,206.0,0,0,
346,6,44,0.2725,600.0,1.0,0.05,403.0,0,0,
347,6,50,0.28606060606060607,600.0,2.0,0.0909090909090909,264.0,0,0,
348,6,47,0.43339285714285714,600.0,7.0,0.25,208.0,0,0,
349,6,48,0.4172619047619047,600.0,0.0,0.0,558.0,0,0,
350,6,51,0.29433333333333334,600.0,1.0,0.05,468.0,0,0,
351,6,53,0.28008333333333335,600.0,2.0,0.1,346.0,0,0,
352,6,49,0.21447916666666667,600.0,0.0,0.0,338.0,0,0,
353,6,52,0.362037037037037,600.0,3.0,0.1666666666666666,,0,0,
354,6,55,0.5017777777777778,600.0,3.0,0.2,,0,0,
355,6,54,0.27879629629629626,600.0,0.0,0.0,508.0,0,0,
356,6,56,0.28933333333333333,600.0,0.0,0.0,338.0,0,0,
357,6,58,0.3359420289855072,600.0,3.0,0.1304347826086956,325.0,0,0,
358,6,59,0.3418055555555556,600.0,4.0,0.1666666666666666,435.0,0,0,
359,6,57,0.19888888888888884,600.0,1.0,0.0666666666666666,163.0,0,0,
360,6,61,0.4773717948717948,600.0,7.0,0.2692307692307692,409.0,0,0,
361,6,63,0.2793518518518518,600.0,2.0,0.1111111111111111,,0,0,
362,6,65,0.2805128205128205,600.0,0.0,0.0,541.0,0,0,
