RunId,n_points,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
386,10,77,0.18816666666666668,600.0,0.0,0.0,171.0,0,0,
387,20,77,0.21449999999999997,600.0,0.0,0.0,305.0,0,0,
388,30,77,0.293,600.0,4.0,0.1333333333333333,98.0,0,0,
389,40,77,0.48604166666666665,600.0,15.0,0.375,111.0,0,0,
390,5,78,0.115,600.0,0.0,0.0,94.0,0,0,
391,10,78,0.1515,600.0,0.0,0.0,125.0,0,0,
392,20,78,0.2769166666666667,600.0,1.0,0.05,266.0,0,0,
393,30,78,0.38649999999999995,600.0,4.0,0.1333333333333333,301.0,0,0,
394,40,78,0.5802916666666667,600.0,18.0,0.45,325.0,0,0,
395,5,79,0.16033333333333333,600.0,0.0,0.0,188.0,0,0,
396,10,79,0.14033333333333334,600.0,0.0,0.0,152.0,0,0,
397,20,79,0.28833333333333333,600.0,0.0,0.0,280.0,0,0,
398,30,79,0.43833333333333335,600.0,8.0,0.2666666666666666,206.0,0,0,
399,40,79,0.5480833333333334,600.0,19.0,0.475,165.0,0,0,
400,5,80,0.17566666666666667,600.0,0.0,0.0,177.0,0,0,
401,10,80,0.14866666666666667,600.0,0.0,0.0,103.0,0,0,
402,20,80,0.3308333333333333,600.0,1.0,0.05,510.0,0,0,
403,30,80,0.48472222222222217,600.0,10.0,0.3333333333333333,262.0,0,0,
404,40,80,0.554875,600.0,18.0,0.45,160.0,0,0,
405,5,81,0.14100000000000001,600.0,0.0,0.0,157.0,0,0,
406,10,81,0.16333333333333333,600.0,0.0,0.0,232.0,0,0,
407,20,81,0.39475,600.0,3.0,0.15,,0,0,
408,30,81,0.4502222222222222,600.0,6.0,0.2,379.0,0,0,
409,40,81,0.5777916666666667,600.0,19.0,0.475,236.0,0,0,
410,5,82,0.154,600.0,0.0,0.0,149.0,0,0,
411,10,82,0.25983333333333336,600.0,1.0,0.1,250.0,0,0,
412,20,82,0.2790833333333333,600.0,1.0,0.05,304.0,0,0,
413,30,82,0.4254444444444444,600.0,9.0,0.3,262.0,0,0,
414,40,82,0.5637916666666666,600.0,19.0,0.475,203.0,0,0,
415,5,83,0.14333333333333334,600.0,0.0,0.0,197.0,0,0,
416,10,83,0.16966666666666666,600.0,0.0,0.0,167.0,0,0,
417,20,83,0.2796666666666667,600.0,2.0,0.1,402.0,0,0,
418,30,83,0.4702777777777778,600.0,8.0,0.2666666666666666,252.0,0,0,
419,40,83,0.6127083333333333,600.0,19.0,0.475,432.0,0,0,
420,5,84,0.14566666666666667,600.0,0.0,0.0,138.0,0,0,
421,10,84,0.15416666666666667,600.0,0.0,0.0,178.0,0,0,
422,20,84,0.331,600.0,0.0,0.0,373.0,0,0,
423,30,84,0.42844444444444446,600.0,9.0,0.3,248.0,0,0,
424,40,84,0.5325416666666666,600.0,18.0,0.45,156.0,0,0,
425,5,85,0.08966666666666667,600.0,0.0,0.0,105.0,0,0,
426,10,85,0.09966666666666667,600.0,0.0,0.0,129.0,0,0,
427,20,85,0.25558333333333333,600.0,1.0,0.05,359.0,0,0,
428,30,85,0.4200555555555555,600.0,8.0,0.2666666666666666,232.0,0,0,
429,40,85,0.53425,600.0,17.0,0.425,194.0,0,0,
430,5,86,0.12533333333333332,600.0,0.0,0.0,133.0,0,0,
431,10,86,0.17900000000000002,600.0,0.0,0.0,219.0,0,0,
432,20,86,0.3425,600.0,1.0,0.05,554.0,0,0,
433,30,86,0.4603888888888888,600.0,10.0,0.3333333333333333,196.0,0,0,
434,40,86,0.51925,600.0,12.0,0.3,165.0,0,0,
435,5,87,0.14966666666666667,600.0,0.0,0.0,207.0,0,0,
436,10,87,0.15433333333333332,600.0,0.0,0.0,166.0,0,0,
437,20,87,0.3405,600.0,3.0,0.15,,0,0,
438,30,87,0.4666666666666667,600.0,11.0,0.3666666666666666,257.0,0,0,
439,40,87,0.5447500000000001,600.0,18.0,0.45,168.0,0,0,
440,5,88,0.085,600.0,0.0,0.0,88.0,0,0,
441,10,88,0.23833333333333334,600.0,0.0,0.0,251.0,0,0,
442,20,88,0.26466666666666666,600.0,2.0,0.1,393.0,0,0,
443,30,88,0.3933333333333333,600.0,5.0,0.1666666666666666,249.0,0,0,
444,40,88,0.5819166666666666,600.0,19.0,0.475,298.0,0,0,
445,5,89,0.14433333333333334,600.0,0.0,0.0,125.0,0,0,
446,10,89,0.181,600.0,0.0,0.0,191.0,0,0,
447,20,89,0.21225000000000002,600.0,1.0,0.05,190.0,0,0,
448,30,89,0.37411111111111106,600.0,7.0,0.2333333333333333,199.0,0,0,
449,40,89,0.5228333333333333,600.0,18.0,0.45,107.0,0,0,
450,5,90,0.11933333333333332,600.0,0.0,0.0,99.0,0,0,
451,10,90,0.165,600.0,0.0,0.0,149.0,0,0,
452,20,90,0.24116666666666664,600.0,1.0,0.05,405.0,0,0,
453,30,90,0.4896111111111111,600.0,9.0,0.3,285.0,0,0,
454,40,90,0.5652499999999999,600.0,20.0,0.5,160.0,0,0,
455,5,91,0.14433333333333334,600.0,0.0,0.0,209.0,0,0,
456,10,91,0.18033333333333335,600.0,0.0,0.0,220.0,0,0,
457,20,91,0.28875,600.0,3.0,0.15,,0,0,
458,30,91,0.45544444444444443,600.0,9.0,0.3,196.0,0,0,
459,40,91,0.568875,600.0,19.0,0.475,132.0,0,0,
460,5,92,0.10933333333333335,600.0,0.0,0.0,123.0,0,0,
461,10,92,0.163,600.0,0.0,0.0,234.0,0,0,
462,20,92,0.263,600.0,1.0,0.05,271.0,0,0,
463,30,92,0.4622777777777778,600.0,9.0,0.3,300.0,0,0,
464,40,92,0.5702916666666666,600.0,19.0,0.475,178.0,0,0,
465,5,93,0.18866666666666668,600.0,0.0,0.0,179.0,0,0,
466,10,93,0.20033333333333334,600.0,0.0,0.0,231.0,0,0,
467,20,93,0.3035,600.0,1.0,0.05,363.0,0,0,
468,30,93,0.46594444444444444,600.0,10.0,0.3333333333333333,236.0,0,0,
469,40,93,0.5554583333333333,600.0,19.0,0.475,153.0,0,0,
470,5,94,0.12933333333333336,600.0,0.0,0.0,148.0,0,0,
471,10,94,0.20416666666666666,600.0,0.0,0.0,292.0,0,0,
472,20,94,0.3259166666666667,600.0,2.0,0.1,451.0,0,0,
473,30,94,0.40344444444444444,600.0,7.0,0.2333333333333333,194.0,0,0,
474,40,94,0.5515000000000001,600.0,18.0,0.45,140.0,0,0,
475,5,95,0.11233333333333334,600.0,0.0,0.0,114.0,0,0,
476,10,95,0.12983333333333336,600.0,0.0,0.0,117.0,0,0,
477,20,95,0.3035,600.0,2.0,0.1,557.0,0,0,
478,30,95,0.4481111111111111,600.0,9.0,0.3,328.0,0,0,
479,40,95,0.51,600.0,13.0,0.325,188.0,0,0,
480,5,96,0.11633333333333333,600.0,0.0,0.0,110.0,0,0,
481,10,96,0.16683333333333336,600.0,0.0,0.0,190.0,0,0,
482,20,96,0.27675,600.0,1.0,0.05,348.0,0,0,
483,30,96,0.3971666666666666,600.0,8.0,0.2666666666666666,215.0,0,0,
484,40,96,0.5754583333333334,600.0,21.0,0.525,166.0,0,0,
485,5,97,0.07966666666666666,600.0,0.0,0.0,87.0,0,0,
486,10,97,0.12416666666666666,600.0,0.0,0.0,133.0,0,0,
487,20,97,0.29008333333333336,600.0,3.0,0.15,,0,0,
488,30,97,0.4239444444444444,600.0,10.0,0.3333333333333333,132.0,0,0,
489,40,97,0.5172083333333333,600.0,17.0,0.425,172.0,0,0,
490,5,98,0.08033333333333334,600.0,0.0,0.0,119.0,0,0,
491,10,98,0.13549999999999998,600.0,0.0,0.0,165.0,0,0,
492,20,98,0.24925000000000003,600.0,1.0,0.05,333.0,0,0,
493,30,98,0.34205555555555556,600.0,7.0,0.2333333333333333,134.0,0,0,
494,40,98,0.53275,600.0,19.0,0.475,132.0,0,0,
495,5,99,0.114,600.0,0.0,0.0,88.0,0,0,
496,10,99,0.134,600.0,0.0,0.0,133.0,0,0,
497,20,99,0.3,600.0,1.0,0.05,454.0,0,0,
498,30,99,0.47088888888888886,600.0,9.0,0.3,286.0,0,0,
499,40,99,0.5469166666666666,600.0,17.0,0.425,196.0,0,0,
