RunId,point_layout,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
374,dispersed,62,0.21275000000000002,600.0,1.0,0.05,355.0,0,0,
375,circle,62,0.15708333333333332,600.0,0.0,0.0,228.0,0,0,
376,edges,62,0.20466666666666666,600.0,0.0,0.0,321.0,0,0,
377,central,62,0.048,600.0,0.0,0.0,58.0,0,0,
378,random,63,0.3378333333333333,600.0,2.0,0.1,479.0,0,0,
379,clusters,63,0.13408333333333333,600.0,0.0,0.0,174.0,0,0,
380,dispersed,63,0.28375,600.0,1.0,0.05,350.0,0,0,
381,circle,63,0.10775000000000001,600.0,0.0,0.0,104.0,0,0,
382,edges,63,0.22808333333333333,600.0,0.0,0.0,225.0,0,0,
383,central,63,0.0185,600.0,0.0,0.0,23.0,0,0,
384,random,64,0.14775000000000002,600.0,0.0,0.0,179.0,0,0,
385,clusters,64,0.14033333333333334,600.0,0.0,0.0,179.0,0,0,
386,dispersed,64,0.2346666666666667,600.0,1.0,0.05,338.0,0,0,
387,circle,64,0.14125,600.0,0.0,0.0,128.0,0,0,
388,edges,64,0.3445,600.0,1.0,0.05,442.0,0,0,
389,central,64,0.03766666666666667,600.0,0.0,0.0,57.0,0,0,
390,random,65,0.36916666666666664,600.0,2.0,0.1,497.0,0,0,
391,clusters,65,0.10316666666666667,600.0,0.0,0.0,149.0,0,0,
392,dispersed,65,0.18675,600.0,0.0,0.0,206.0,0,0,
393,circle,65,0.24133333333333334,600.0,2.0,0.1,488.0,0,0,
394,edges,65,0.21925000000000003,600.0,1.0,0.05,275.0,0,0,
395,central,65,0.05458333333333333,600.0,0.0,0.0,84.0,0,0,
396,random,66,0.20466666666666666,600.0,1.0,0.05,256.0,0,0,
397,clusters,66,0.19724999999999998,600.0,0.0,0.0,217.0,0,0,
398,dispersed,66,0.22208333333333333,600.0,2.0,0.1,222.0,0,0,
399,circle,66,0.15441666666666667,600.0,1.0,0.05,113.0,0,0,
400,edges,66,0.21408333333333338,600.0,1.0,0.05,228.0,0,0,
401,central,66,0.04266666666666667,600.0,0.0,0.0,52.0,0,0,
402,random,67,0.2608333333333333,600.0,2.0,0.1,267.0,0,0,
403,clusters,67,0.26383333333333336,600.0,0.0,0.0,276.0,0,0,
404,dispersed,67,0.33466666666666667,600.0,1.0,0.05,572.0,0,0,
405,circle,67,0.11633333333333333,600.0,0.0,0.0,97.0,0,0,
406,edges,67,0.21958333333333332,600.0,1.0,0.05,246.0,0,0,
407,central,67,0.06316666666666666,600.0,0.0,0.0,57.0,0,0,
408,random,68,0.2991666666666667,600.0,1.0,0.05,468.0,0,0,
409,clusters,68,0.3615,600.0,0.0,0.0,430.0,0,0,
410,dispersed,68,0.25016666666666665,600.0,3.0,0.15,,0,0,
411,circle,68,0.14841666666666667,600.0,0.0,0.0,206.0,0,0,
412,edges,68,0.29991666666666666,600.0,1.0,0.05,360.0,0,0,
413,central,68,0.12866666666666668,600.0,0.0,0.0,232.0,0,0,
414,random,69,0.27008333333333334,600.0,0.0,0.0,313.0,0,0,
415,clusters,69,0.18683333333333332,600.0,0.0,0.0,237.0,0,0,
416,dispersed,69,0.22833333333333333,600.0,1.0,0.05,278.0,0,0,
417,circle,69,0.15991666666666668,600.0,2.0,0.1,53.0,0,0,
418,edges,69,0.24458333333333335,600.0,0.0,0.0,269.0,0,0,
419,central,69,0.18716666666666668,600.0,0.0,0.0,300.0,0,0,
420,random,70,0.24949999999999997,600.0,1.0,0.05,423.0,0,0,
421,clusters,70,0.24258333333333335,600.0,1.0,0.05,357.0,0,0,
422,dispersed,70,0.19258333333333333,600.0,1.0,0.05,335.0,0,0,
423,circle,70,0.19075,600.0,1.0,0.05,293.0,0,0,
424,edges,70,0.30491666666666667,600.0,2.0,0.1,335.0,0,0,
425,central,70,0.11741666666666667,600.0,0.0,0.0,219.0,0,0,
426,random,71,0.2446666666666667,600.0,2.0,0.1,389.0,0,0,
427,clusters,71,0.0775,600.0,0.0,0.0,53.0,0,0,
428,dispersed,71,0.154,600.0,1.0,0.05,126.0,0,0,
429,circle,71,0.16541666666666666,600.0,1.0,0.05,177.0,0,0,
430,edges,71,0.25558333333333333,600.0,1.0,0.05,297.0,0,0,
431,central,71,0.08,600.0,0.0,0.0,177.0,0,0,
432,random,72,0.3418333333333333,600.0,3.0,0.15,,0,0,
433,clusters,72,0.28725,600.0,0.0,0.0,316.0,0,0,
434,dispersed,72,0.20174999999999998,600.0,1.0,0.05,194.0,0,0,
435,circle,72,0.15775,600.0,1.0,0.05,125.0,0,0,
436,edges,72,0.37016666666666664,600.0,3.0,0.15,,0,0,
437,central,72,0.03075,600.0,0.0,0.0,33.0,0,0,
438,random,73,0.216,600.0,1.0,0.05,345.0,0,0,
439,clusters,73,0.27133333333333337,600.0,0.0,0.0,374.0,0,0,
440,dispersed,73,0.2765,600.0,2.0,0.1,277.0,0,0,
441,circle,73,0.12283333333333334,600.0,0.0,0.0,104.0,0,0,
442,edges,73,0.29025,600.0,2.0,0.1,293.0,0,0,
443,central,73,0.05425000000000001,600.0,0.0,0.0,59.0,0,0,
444,random,74,0.3969166666666667,600.0,2.0,0.1,563.0,0,0,
445,clusters,74,0.19775,600.0,0.0,0.0,252.0,0,0,
446,dispersed,74,0.26866666666666666,600.0,1.0,0.05,392.0,0,0,
447,circle,74,0.20041666666666666,600.0,1.0,0.05,268.0,0,0,
448,edges,74,0.21325,600.0,1.0,0.05,178.0,0,0,
449,central,74,0.11358333333333334,600.0,0.0,0.0,62.0,0,0,
450,random,75,0.37133333333333335,600.0,4.0,0.2,,0,0,
451,clusters,75,0.127,600.0,0.0,0.0,136.0,0,0,
452,dispersed,75,0.26125,600.0,1.0,0.05,323.0,0,0,
453,circle,75,0.24041666666666667,600.0,1.0,0.05,373.0,0,0,
454,edges,75,0.21491666666666664,600.0,1.0,0.05,293.0,0,0,
455,central,75,0.07333333333333333,600.0,0.0,0.0,63.0,0,0,
456,random,76,0.3355,600.0,3.0,0.15,,0,0,
457,clusters,76,0.14466666666666667,600.0,0.0,0.0,190.0,0,0,
458,dispersed,76,0.27699999999999997,600.0,2.0,0.1,527.0,0,0,
459,circle,76,0.19483333333333333,600.0,1.0,0.05,291.0,0,0,
460,edges,76,0.23224999999999998,600.0,0.0,0.0,254.0,0,0,
461,central,76,0.057749999999999996,600.0,0.0,0.0,49.0,0,0,
462,random,77,0.254,600.0,2.0,0.1,344.0,0,0,
463,clusters,77,0.2425,600.0,0.0,0.0,257.0,0,0,
464,dispersed,77,0.2519166666666667,600.0,2.0,0.1,470.0,0,0,
465,circle,77,0.15333333333333332,600.0,1.0,0.05,123.0,0,0,
466,edges,77,0.19675,600.0,0.0,0.0,194.0,0,0,
467,central,77,0.03383333333333333,600.0,0.0,0.0,39.0,0,0,
468,random,78,0.19175,600.0,0.0,0.0,270.0,0,0,
469,clusters,78,0.28975,600.0,0.0,0.0,278.0,0,0,
470,dispersed,78,0.20783333333333334,600.0,1.0,0.05,225.0,0,0,
471,circle,78,0.147,600.0,1.0,0.05,119.0,0,0,
472,edges,78,0.19291666666666665,600.0,1.0,0.05,182.0,0,0,
473,central,78,0.04533333333333333,600.0,0.0,0.0,60.0,0,0,
474,random,79,0.2525833333333333,600.0,1.0,0.05,337.0,0,0,
475,clusters,79,0.3774166666666666,600.0,3.0,0.15,,0,0,
476,dispersed,79,0.29191666666666666,600.0,2.0,0.1,408.0,0,0,
477,circle,79,0.13433333333333333,600.0,0.0,0.0,107.0,0,0,
478,edges,79,0.3309166666666667,600.0,2.0,0.1,568.0,0,0,
479,central,79,0.03675,600.0,0.0,0.0,28.0,0,0,
480,random,80,0.26058333333333333,600.0,1.0,0.05,370.0,0,0,
481,clusters,80,0.3908333333333333,600.0,3.0,0.15,,0,0,
482,dispersed,80,0.20258333333333334,600.0,2.0,0.1,180.0,0,0,
483,circle,80,0.2055,600.0,1.0,0.05,303.0,0,0,
484,edges,80,0.2520833333333333,600.0,0.0,0.0,402.0,0,0,
485,central,80,0.08524999999999999,600.0,0.0,0.0,30.0,0,0,
486,random,81,0.26408333333333334,600.0,0.0,0.0,322.0,0,0,
487,clusters,81,0.10108333333333333,600.0,0.0,0.0,169.0,0,0,
488,dispersed,81,0.19491666666666668,600.0,1.0,0.05,301.0,0,0,
489,circle,81,0.19291666666666665,600.0,1.0,0.05,297.0,0,0,
490,edges,81,0.3461666666666666,600.0,3.0,0.15,,0,0,
491,central,81,0.027583333333333335,600.0,0.0,0.0,33.0,0,0,
492,random,82,0.2838333333333333,600.0,2.0,0.1,365.0,0,0,
493,clusters,82,0.30433333333333334,600.0,2.0,0.1,389.0,0,0,
494,dispersed,82,0.2031666666666667,600.0,1.0,0.05,273.0,0,0,
495,circle,82,0.17666666666666667,600.0,0.0,0.0,184.0,0,0,
496,edges,82,0.2518333333333333,600.0,1.0,0.05,356.0,0,0,
497,central,82,0.09908333333333334,600.0,0.0,0.0,71.0,0,0,
498,random,83,0.21275000000000002,600.0,1.0,0.05,256.0,0,0,
499,clusters,83,0.19733333333333333,600.0,0.0,0.0,275.0,0,0,
500,dispersed,83,0.1885,600.0,1.0,0.05,269.0,0,0,
501,circle,83,0.13474999999999998,600.0,0.0,0.0,123.0,0,0,
502,edges,83,0.2776666666666667,600.0,2.0,0.1,412.0,0,0,
503,central,83,0.01425,600.0,0.0,0.0,22.0,0,0,
504,random,84,0.2738333333333334,600.0,1.0,0.05,451.0,0,0,
505,clusters,84,0.18266666666666664,600.0,0.0,0.0,258.0,0,0,
506,dispersed,84,0.19158333333333333,600.0,1.0,0.05,140.0,0,0,
507,circle,84,0.20708333333333334,600.0,2.0,0.1,447.0,0,0,
508,edges,84,0.17783333333333334,600.0,0.0,0.0,219.0,0,0,
509,central,84,0.03258333333333333,600.0,0.0,0.0,36.0,0,0,
510,random,85,0.42899999999999994,600.0,3.0,0.15,,0,0,
511,clusters,85,0.192,600.0,0.0,0.0,223.0,0,0,
512,dispersed,85,0.2515,600.0,1.0,0.05,360.0,0,0,
513,circle,85,0.17308333333333334,600.0,0.0,0.0,249.0,0,0,
514,edges,85,0.32466666666666666,600.0,2.0,0.1,510.0,0,0,
515,central,85,0.11791666666666667,600.0,0.0,0.0,178.0,0,0,
516,random,86,0.20224999999999999,600.0,0.0,0.0,340.0,0,0,
517,clusters,86,0.253,600.0,0.0,0.0,354.0,0,0,
518,dispersed,86,0.18525,600.0,0.0,0.0,241.0,0,0,
519,circle,86,0.165,600.0,1.0,0.05,133.0,0,0,
520,edges,86,0.21550000000000002,600.0,0.0,0.0,241.0,0,0,
521,central,86,0.03091666666666667,600.0,0.0,0.0,34.0,0,0,
522,random,87,0.31816666666666665,600.0,3.0,0.15,,0,0,
523,clusters,87,0.14450000000000002,600.0,0.0,0.0,267.0,0,0,
524,dispersed,87,0.27216666666666667,600.0,2.0,0.1,469.0,0,0,
525,circle,87,0.12483333333333334,600.0,1.0,0.05,90.0,0,0,
526,edges,87,0.19225,600.0,0.0,0.0,238.0,0,0,
527,central,87,0.10291666666666667,600.0,0.0,0.0,190.0,0,0,
528,random,88,0.24433333333333332,600.0,1.0,0.05,381.0,0,0,
529,clusters,88,0.12858333333333333,600.0,0.0,0.0,223.0,0,0,
530,dispersed,88,0.24658333333333335,600.0,2.0,0.1,355.0,0,0,
531,circle,88,0.15875,600.0,1.0,0.05,112.0,0,0,
532,edges,88,0.181,600.0,0.0,0.0,211.0,0,0,
533,central,88,0.036166666666666666,600.0,0.0,0.0,33.0,0,0,
534,random,89,0.3165833333333333,600.0,2.0,0.1,369.0,0,0,
535,clusters,89,0.20516666666666666,600.0,0.0,0.0,183.0,0,0,
536,dispersed,89,0.21216666666666667,600.0,0.0,0.0,249.0,0,0,
537,circle,89,0.17049999999999998,600.0,0.0,0.0,223.0,0,0,
538,edges,89,0.22525,600.0,1.0,0.05,194.0,0,0,
539,central,89,0.06458333333333334,600.0,0.0,0.0,42.0,0,0,
540,random,90,0.42899999999999994,600.0,2.0,0.1,552.0,0,0,
541,clusters,90,0.13866666666666666,600.0,0.0,0.0,225.0,0,0,
542,dispersed,90,0.25875,600.0,2.0,0.1,555.0,0,0,
543,circle,90,0.16016666666666665,600.0,1.0,0.05,220.0,0,0,
544,edges,90,0.28925,600.0,1.0,0.05,444.0,0,0,
545,central,90,0.050083333333333334,600.0,0.0,0.0,54.0,0,0,
546,random,91,0.3606666666666667,600.0,5.0,0.25,,0,0,
547,clusters,91,0.11033333333333334,600.0,0.0,0.0,107.0,0,0,
548,dispersed,91,0.24541666666666667,600.0,2.0,0.1,375.0,0,0,
549,circle,91,0.11291666666666667,600.0,0.0,0.0,102.0,0,0,
550,edges,91,0.2225,600.0,0.0,0.0,265.0,0,0,
551,central,91,0.06925,600.0,0.0,0.0,57.0,0,0,
552,random,92,0.3799166666666666,600.0,0.0,0.0,466.0,0,0,
553,clusters,92,0.23224999999999998,600.0,0.0,0.0,242.0,0,0,
554,dispersed,92,0.2765,600.0,1.0,0.05,440.0,0,0,
555,circle,92,0.13683333333333333,600.0,0.0,0.0,104.0,0,0,
556,edges,92,0.23516666666666666,600.0,2.0,0.1,208.0,0,0,
557,central,92,0.18816666666666668,600.0,0.0,0.0,299.0,0,0,
558,random,93,0.317,600.0,2.0,0.1,371.0,0,0,
559,clusters,93,0.16533333333333333,600.0,0.0,0.0,315.0,0,0,
560,dispersed,93,0.21416666666666667,600.0,0.0,0.0,331.0,0,0,
561,circle,93,0.13466666666666666,600.0,0.0,0.0,195.0,0,0,
562,edges,93,0.22824999999999998,600.0,1.0,0.05,212.0,0,0,
563,central,93,0.11983333333333335,600.0,0.0,0.0,187.0,0,0,
564,random,94,0.2825,600.0,2.0,0.1,411.0,0,0,
565,clusters,94,0.14775,600.0,0.0,0.0,283.0,0,0,
566,dispersed,94,0.2359166666666667,600.0,1.0,0.05,197.0,0,0,
567,circle,94,0.092,600.0,0.0,0.0,114.0,0,0,
568,edges,94,0.215,600.0,0.0,0.0,272.0,0,0,
569,central,94,0.042916666666666665,600.0,0.0,0.0,41.0,0,0,
570,random,95,0.36116666666666664,600.0,2.0,0.1,370.0,0,0,
571,clusters,95,0.29541666666666666,600.0,0.0,0.0,218.0,0,0,
572,dispersed,95,0.18633333333333332,600.0,0.0,0.0,265.0,0,0,
573,circle,95,0.18025000000000002,600.0,1.0,0.05,319.0,0,0,
574,edges,95,0.25333333333333335,600.0,1.0,0.05,353.0,0,0,
575,central,95,0.022666666666666665,600.0,0.0,0.0,33.0,0,0,
576,random,96,0.3221666666666667,600.0,1.0,0.05,428.0,0,0,
577,clusters,96,0.15725,600.0,0.0,0.0,295.0,0,0,
578,dispersed,96,0.2336666666666667,600.0,2.0,0.1,315.0,0,0,
579,circle,96,0.17258333333333334,600.0,2.0,0.1,117.0,0,0,
580,edges,96,0.21233333333333335,600.0,1.0,0.05,211.0,0,0,
581,central,96,0.0275,600.0,0.0,0.0,42.0,0,0,
582,random,97,0.2845,600.0,1.0,0.05,416.0,0,0,
583,clusters,97,0.15,600.0,0.0,0.0,263.0,0,0,
584,dispersed,97,0.14825,600.0,1.0,0.05,137.0,0,0,
585,circle,97,0.16183333333333333,600.0,0.0,0.0,251.0,0,0,
586,edges,97,0.13958333333333334,600.0,0.0,0.0,145.0,0,0,
587,central,97,0.06924999999999999,600.0,0.0,0.0,140.0,0,0,
588,random,98,0.20658333333333334,600.0,0.0,0.0,241.0,0,0,
589,clusters,98,0.07708333333333334,600.0,0.0,0.0,64.0,0,0,
590,dispersed,98,0.2765,600.0,3.0,0.15,,0,0,
591,circle,98,0.21574999999999997,600.0,1.0,0.05,332.0,0,0,
592,edges,98,0.23933333333333331,600.0,0.0,0.0,293.0,0,0,
593,central,98,0.034333333333333334,600.0,0.0,0.0,31.0,0,0,
594,random,99,0.2859166666666667,600.0,1.0,0.05,310.0,0,0,
595,clusters,99,0.19991666666666666,600.0,0.0,0.0,305.0,0,0,
596,dispersed,99,0.18341666666666667,600.0,1.0,0.05,229.0,0,0,
597,circle,99,0.20533333333333334,600.0,1.0,0.05,309.0,0,0,
598,edges,99,0.26608333333333334,600.0,2.0,0.1,298.0,0,0,
599,central,99,0.03166666666666667,600.0,0.0,0.0,37.0,0,0,
