point_layout,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
circle,90.0,90.0,100,4.82,1.479694208103468,0.24100000000000002,0.07398471040517342,0.759,0.0739847104051734,0.0,0.0,0.003499999999999999,0.012821619998812135,8.59,0.9438262980061959,3.41,0.8887057892227211,6.59,0.888705789222721,0.0,0.0,4.82,1.479694208103468,4.48,1.4388547634500959,15.18,1.479694208103468,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,91.0,91.0,100,4.78,1.4673552102784497,0.239,0.07336776051392249,0.7609999999999999,0.07336776051392248,0.0,0.0,0.0019999999999999996,0.009847319278346615,8.59,0.9438262980061959,3.37,0.8721852272923856,6.62,0.8736316862570424,0.01,0.1,4.77,1.4761059883656351,4.44,1.4164973160809893,15.23,1.4761059883656356,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,92.0,92.0,100,4.75,1.4659433478105146,0.2375,0.0732971673905257,0.7625,0.07329716739052572,0.0,0.0,0.0015,0.008572330399888264,8.6,0.9428090415820632,3.35,0.8804842561071295,6.64,0.8821461433242331,0.01,0.1,4.74,1.4676305372740763,4.41,1.4220130843706085,15.26,1.4676305372740763,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,93.0,93.0,100,4.73,1.4344604447933613,0.2365,0.07172302223966805,0.7635,0.07172302223966809,0.0,0.0,0.0009999999999999998,0.007035264706814482,8.61,0.9308950835436056,3.34,0.867132741810152,6.66,0.8671327418101521,0.0,0.0,4.73,1.4344604447933613,4.39,1.4205917105490964,15.27,1.4344604447933613,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,94.0,94.0,100,4.71,1.4305116694258861,0.23550000000000001,0.07152558347129431,0.7645000000000001,0.07152558347129431,0.0,0.0,0.0009999999999999998,0.007035264706814485,8.61,0.9308950835436056,3.32,0.851380340886777,6.68,0.851380340886777,0.0,0.0,4.71,1.4305116694258861,4.35,1.4381174563233066,15.29,1.4305116694258861,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,95.0,95.0,100,4.68,1.4133562033598457,0.23399999999999999,0.07066781016799227,0.7659999999999999,0.07066781016799228,0.0,0.0,0.0015000000000000005,0.008572330399888266,8.64,0.9376523445243012,3.32,0.851380340886777,6.68,0.851380340886777,0.0,0.0,4.68,1.4133562033598457,4.27,1.4274013967608226,15.32,1.4133562033598455,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,96.0,96.0,100,4.64,1.4036028676591574,0.23199999999999998,0.07018014338295786,0.768,0.07018014338295786,0.0,0.0,0.0019999999999999996,0.009847319278346615,8.67,0.9540450828980882,3.31,0.837203135988567,6.69,0.837203135988567,0.0,0.0,4.64,1.4036028676591574,4.23,1.398809017223819,15.36,1.4036028676591574,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,97.0,97.0,100,4.58,1.422616738211098,0.22899999999999998,0.0711308369105549,0.7709999999999999,0.07113083691055491,0.0,0.0,0.003,0.013889898953170715,8.72,0.9648363026488433,3.3,0.8468599159080074,6.7,0.8468599159080072,0.0,0.0,4.58,1.422616738211098,4.14,1.4285685425656278,15.42,1.422616738211098,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,98.0,98.0,100,4.54,1.4243197915801313,0.22699999999999998,0.07121598957900656,0.773,0.07121598957900657,0.0,0.0,0.0020000000000000005,0.00984731927834662,8.73,0.9412542674323424,3.27,0.8628704737939837,6.73,0.8628704737939838,0.0,0.0,4.54,1.4243197915801313,4.07,1.4512620770080142,15.46,1.4243197915801316,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,99.0,99.0,100,4.46,1.4172102343988515,0.223,0.07086051171994258,0.777,0.07086051171994259,0.0,0.0,0.004,0.013632996217214538,8.75,0.9360890055238481,3.21,0.844411216783803,6.79,0.844411216783803,0.0,0.0,4.46,1.4172102343988515,3.98,1.4632190885202738,15.54,1.4172102343988517,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,100.0,100.0,100,4.39,1.4134634016764593,0.2195,0.07067317008382296,0.7805,0.07067317008382298,0.0,0.0,0.0035000000000000005,0.01282161999881214,8.78,0.9274707651468159,3.17,0.8171767114754177,6.83,0.8171767114754176,0.0,0.0,4.39,1.4134634016764593,3.89,1.5034976057530158,15.61,1.4134634016764593,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,101.0,101.0,100,4.29,1.444564874544469,0.2145,0.07222824372722343,0.7855,0.07222824372722345,0.0,0.0,0.005,0.015075567228888179,8.8,0.9101004495564367,3.09,0.8656754238130709,6.9,0.8703882797784891,0.01,0.09999999999999999,4.28,1.4430607202831913,3.79,1.4859272519136992,15.72,1.443060720283191,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,102.0,102.0,100,4.21,1.4375554446927103,0.21050000000000002,0.07187777223463551,0.7895,0.07187777223463553,0.0,0.0,0.004,0.013632996217214532,8.83,0.9217352980091194,3.04,0.8399134154509889,6.95,0.8333333333333335,0.01,0.09999999999999999,4.2,1.4494861506789574,3.76,1.4915248789901108,15.8,1.4494861506789571,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,103.0,103.0,100,4.16,1.4264457489675078,0.20800000000000002,0.07132228744837539,0.792,0.07132228744837539,0.0,0.0,0.0024999999999999996,0.010952145677879518,8.84,0.9069874655287484,3.0,0.8408749651825217,6.99,0.8468002757856821,0.01,0.09999999999999999,4.15,1.4240006242195884,3.68,1.4966629547095767,15.85,1.4240006242195884,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,104.0,104.0,100,4.09,1.470896105622472,0.2045,0.07354480528112359,0.7955,0.07354480528112359,0.0,0.0,0.0034999999999999996,0.014659433478105144,8.86,0.9213516640723501,2.95,0.8572330399888262,7.05,0.8572330399888264,0.0,0.0,4.09,1.470896105622472,3.62,1.440959276441786,15.91,1.4708961056224719,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,105.0,105.0,100,4.03,1.480206100855587,0.20149999999999998,0.07401030504277935,0.7985,0.07401030504277935,0.0,0.0,0.0030000000000000005,0.011934162828797104,8.88,0.9132028219072661,2.91,0.8772661851433461,7.09,0.8772661851433462,0.0,0.0,4.03,1.480206100855587,3.57,1.379906306290907,15.97,1.4802061008555873,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,106.0,106.0,100,4.01,1.4804790379529804,0.2005,0.07402395189764899,0.7995,0.07402395189764902,0.0,0.0,0.001,0.007035264706814485,8.88,0.9132028219072661,2.89,0.8864296789692773,7.11,0.8864296789692774,0.0,0.0,4.01,1.4804790379529804,3.47,1.306201215801615,15.99,1.4804790379529804,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,107.0,107.0,100,3.93,1.4924388554891412,0.19649999999999998,0.07462194277445705,0.8035,0.07462194277445706,0.0,0.0,0.004,0.013632996217214532,8.9,0.9156330260447348,2.83,0.9107106782035332,7.16,0.9180567971690436,0.01,0.09999999999999999,3.92,1.488542097408594,3.42,1.2806248474865696,16.08,1.4885420974085937,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,108.0,108.0,100,3.89,1.4695220139538396,0.1945,0.07347610069769199,0.8055,0.073476100697692,0.0,0.0,0.002,0.009847319278346617,8.92,0.9285592184789413,2.81,0.8726483550177307,7.18,0.8689945426477171,0.01,0.09999999999999999,3.88,1.4790114088386024,3.36,1.2754084313139329,16.12,1.4790114088386026,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,109.0,109.0,100,3.85,1.4520970554979644,0.1925,0.07260485277489821,0.8075,0.07260485277489821,0.0,0.0,0.002,0.009847319278346617,8.93,0.9347932305266146,2.78,0.8478135872866622,7.21,0.8562898593539008,0.01,0.1,3.84,1.4475336042225533,3.29,1.2496059985111914,16.16,1.4475336042225535,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,110.0,110.0,100,3.76,1.4079141387961918,0.188,0.0703957069398096,0.812,0.07039570693980957,0.0,0.0,0.0045,0.014381174563233064,8.97,0.926108399528245,2.73,0.8270062840990956,7.26,0.8482900209220664,0.01,0.09999999999999999,3.75,1.3953385599809447,3.3,1.251261989215914,16.25,1.395338559980945,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,111.0,111.0,100,3.7,1.3962431555767603,0.185,0.06981215777883801,0.815,0.06981215777883802,0.0,0.0,0.003,0.013889898953170714,9.01,0.915577865767204,2.71,0.8444112167838032,7.28,0.8537498983243799,0.01,0.1,3.69,1.3976531556270828,3.27,1.2701308291795468,16.31,1.397653155627083,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,112.0,112.0,100,3.63,1.4117472518231804,0.1815,0.07058736259115903,0.8184999999999999,0.07058736259115904,0.0,0.0,0.0035000000000000005,0.012821619998812138,9.03,0.9151364638537509,2.66,0.8314524227597943,7.34,0.8314524227597943,0.0,0.0,3.63,1.4117472518231804,3.25,1.282161999881214,16.37,1.4117472518231806,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,113.0,113.0,100,3.58,1.386660839148594,0.179,0.0693330419574297,0.821,0.0693330419574297,0.0,0.0,0.0025,0.010952145677879515,9.04,0.8980337668844344,2.62,0.8137703743822469,7.38,0.8137703743822469,0.0,0.0,3.58,1.386660839148594,3.22,1.2599502956365969,16.42,1.386660839148594,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,114.0,114.0,100,3.54,1.3589954697748947,0.177,0.06794977348874473,0.823,0.06794977348874472,0.0,0.0,0.002,0.009847319278346619,9.07,0.8558178792384756,2.61,0.8274946977156256,7.38,0.8260897302498332,0.01,0.09999999999999999,3.53,1.3740377716714334,3.2,1.247219128924647,16.47,1.3740377716714332,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,115.0,115.0,100,3.52,1.3444987049740018,0.17600000000000002,0.06722493524870009,0.8240000000000001,0.06722493524870006,0.0,0.0,0.0009999999999999998,0.007035264706814482,9.09,0.8420153793072305,2.61,0.8274946977156256,7.39,0.8274946977156257,0.0,0.0,3.52,1.3444987049740018,3.16,1.2610721748984197,16.48,1.344498704974002,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,116.0,116.0,100,3.44,1.335755375898755,0.172,0.06678776879493774,0.828,0.06678776879493774,0.0,0.0,0.004,0.01363299621721454,9.12,0.8199531891048611,2.56,0.8447102186758209,7.43,0.8558178792384759,0.01,0.09999999999999999,3.43,1.3428072509229734,3.14,1.2554527534565436,16.57,1.3428072509229734,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,117.0,117.0,100,3.4,1.318094737632215,0.17,0.06590473688161073,0.83,0.06590473688161075,0.0,0.0,0.0019999999999999996,0.009847319278346615,9.13,0.7996842811353424,2.53,0.8581751840181854,7.46,0.8694593699303008,0.01,0.1,3.39,1.3172898410192515,3.13,1.2525126261989852,16.61,1.3172898410192513,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,118.0,118.0,100,3.37,1.2922066320051062,0.1685,0.0646103316002553,0.8315,0.0646103316002553,0.0,0.0,0.0014999999999999996,0.008572330399888263,9.14,0.778758400574046,2.51,0.8468002757856822,7.49,0.8468002757856822,0.0,0.0,3.37,1.2922066320051062,3.12,1.2413742791801758,16.63,1.2922066320051062,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,119.0,119.0,100,3.3,1.2831463854387957,0.165,0.06415731927193978,0.835,0.06415731927193982,0.0,0.0,0.0034999999999999996,0.01282161999881214,9.18,0.7571877794400366,2.48,0.8584693919818557,7.52,0.8584693919818557,0.0,0.0,3.3,1.2831463854387957,3.12,1.2494847422886448,16.7,1.2831463854387954,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,120.0,120.0,100,3.26,1.2919330126174917,0.163,0.06459665063087461,0.8370000000000001,0.06459665063087461,0.0,0.0,0.002,0.009847319278346617,9.19,0.7613783354528612,2.45,0.8804842561071298,7.55,0.8804842561071294,0.0,0.0,3.26,1.2919330126174917,3.11,1.2382375875543121,16.74,1.2919330126174917,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,121.0,121.0,100,3.21,1.2971997813472191,0.1605,0.06485998906736094,0.8395,0.06485998906736094,0.0,0.0,0.0025,0.010952145677879518,9.21,0.7692971999287288,2.42,0.8782443460183113,7.58,0.8782443460183113,0.0,0.0,3.21,1.2971997813472191,3.08,1.2200347734736288,16.79,1.297199781347219,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,122.0,122.0,100,3.18,1.2663476472266075,0.159,0.06331738236133037,0.841,0.06331738236133036,0.0,0.0,0.0015,0.008572330399888263,9.22,0.759851128428285,2.4,0.8528028654224417,7.6,0.8528028654224417,0.0,0.0,3.18,1.2663476472266075,3.07,1.2247861078984403,16.82,1.2663476472266075,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,123.0,123.0,100,3.15,1.2583057392117916,0.1575,0.06291528696058958,0.8425,0.06291528696058957,0.0,0.0,0.0014999999999999996,0.008572330399888263,9.24,0.7537113559452377,2.39,0.8515582864088137,7.61,0.8515582864088137,0.0,0.0,3.15,1.2583057392117916,3.07,1.2247861078984403,16.85,1.2583057392117916,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,124.0,124.0,100,3.14,1.2473810949183082,0.157,0.06236905474591539,0.843,0.062369054745915364,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.24,0.7537113559452377,2.38,0.8501930856154282,7.62,0.8501930856154282,0.0,0.0,3.14,1.2473810949183082,3.04,1.205375166879297,16.86,1.2473810949183073,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,125.0,125.0,100,3.1,1.226804998787707,0.155,0.06134024993938534,0.845,0.06134024993938532,0.0,0.0,0.002,0.009847319278346617,9.25,0.7436600722307893,2.35,0.8572330399888264,7.65,0.8572330399888264,0.0,0.0,3.1,1.226804998787707,3.0,1.189176780021126,16.9,1.2268049987877065,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,126.0,126.0,100,3.08,1.2200347734736285,0.154,0.06100173867368144,0.846,0.06100173867368142,0.0,0.0,0.0009999999999999998,0.007035264706814482,9.26,0.7469804535460068,2.34,0.855404683011013,7.66,0.855404683011013,0.0,0.0,3.08,1.2200347734736285,2.99,1.1933739624029904,16.92,1.220034773473629,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,127.0,127.0,100,3.08,1.2200347734736285,0.154,0.06100173867368144,0.846,0.06100173867368142,0.0,0.0,0.0,0.0,9.26,0.7469804535460068,2.34,0.855404683011013,7.66,0.855404683011013,0.0,0.0,3.08,1.2200347734736285,2.99,1.1933739624029904,16.92,1.220034773473629,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,128.0,128.0,100,3.04,1.205375166879297,0.15200000000000002,0.06026875834396485,0.848,0.06026875834396486,0.0,0.0,0.002,0.009847319278346617,9.27,0.7501514998500454,2.31,0.8491826135237999,7.69,0.8491826135237999,0.0,0.0,3.04,1.205375166879297,2.98,1.1804809839787143,16.96,1.2053751668792965,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,129.0,129.0,100,3.02,1.2058778603745133,0.151,0.06029389301872566,0.8490000000000001,0.06029389301872567,0.0,0.0,0.001,0.007035264706814482,9.27,0.7501514998500454,2.29,0.8562898593539008,7.71,0.8562898593539008,0.0,0.0,3.02,1.2058778603745133,2.96,1.1884970561702088,16.98,1.2058778603745128,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,130.0,130.0,100,3.02,1.2058778603745133,0.151,0.06029389301872566,0.8490000000000001,0.06029389301872567,0.0,0.0,0.0,0.0,9.27,0.7501514998500454,2.29,0.8562898593539008,7.71,0.8562898593539008,0.0,0.0,3.02,1.2058778603745133,2.95,1.1752927853573898,16.98,1.2058778603745128,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,131.0,131.0,100,3.02,1.2058778603745133,0.151,0.06029389301872566,0.8490000000000001,0.06029389301872567,0.0,0.0,0.0,0.0,9.27,0.7501514998500454,2.29,0.8562898593539008,7.71,0.8562898593539008,0.0,0.0,3.02,1.2058778603745133,2.93,1.182831733210988,16.98,1.2058778603745128,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,132.0,132.0,100,3.02,1.2058778603745133,0.151,0.06029389301872566,0.8490000000000001,0.06029389301872567,0.0,0.0,0.0,0.0,9.27,0.7501514998500454,2.29,0.8562898593539008,7.71,0.8562898593539008,0.0,0.0,3.02,1.2058778603745133,2.92,1.1949388218142332,16.98,1.2058778603745128,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,133.0,133.0,100,3.0,1.2143918126978106,0.15,0.06071959063489055,0.85,0.06071959063489054,0.0,0.0,0.0009999999999999998,0.007035264706814482,9.27,0.7501514998500454,2.27,0.8510836823388371,7.73,0.851083682338837,0.0,0.0,3.0,1.2143918126978106,2.92,1.1949388218142332,17.0,1.2143918126978106,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,134.0,134.0,100,2.99,1.2018084016778356,0.14950000000000002,0.060090420083891795,0.8504999999999999,0.060090420083891774,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.27,0.7501514998500454,2.26,0.8362977576162328,7.74,0.8362977576162328,0.0,0.0,2.99,1.2018084016778356,2.91,1.1899834478095086,17.01,1.2018084016778359,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,135.0,135.0,100,2.98,1.2058778603745135,0.149,0.06029389301872566,0.851,0.060293893018725654,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.28,0.7531750973530178,2.26,0.8362977576162328,7.72,0.8537498983243798,0.02,0.1407052941362897,2.96,1.2137262101196105,2.9,1.1677484162422844,17.04,1.213726210119611,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,136.0,136.0,100,2.95,1.200799397034822,0.1475,0.06003996985174109,0.8525,0.06003996985174108,0.0,0.0,0.0014999999999999996,0.008572330399888263,9.3,0.7316785737969478,2.25,0.8453676505795951,7.75,0.8453676505795953,0.0,0.0,2.95,1.200799397034822,2.89,1.1625033941516647,17.05,1.2007993970348223,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,137.0,137.0,100,2.95,1.200799397034822,0.1475,0.06003996985174109,0.8525,0.06003996985174108,0.0,0.0,0.0,0.0,9.3,0.7316785737969478,2.25,0.8453676505795951,7.75,0.8453676505795953,0.0,0.0,2.95,1.200799397034822,2.9,1.1677484162422842,17.05,1.2007993970348223,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,138.0,138.0,100,2.94,1.1961216788885112,0.14700000000000002,0.059806083944425555,0.853,0.05980608394442554,0.0,0.0,0.0005000000000000001,0.005000000000000002,9.3,0.7316785737969478,2.24,0.8302366706505615,7.76,0.8302366706505618,0.0,0.0,2.94,1.1961216788885112,2.9,1.1677484162422842,17.06,1.1961216788885114,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,139.0,139.0,100,2.93,1.1742609969205693,0.1465,0.058713049846028445,0.8534999999999999,0.05871304984602844,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.3,0.7316785737969478,2.23,0.8147007878585693,7.77,0.8147007878585695,0.0,0.0,2.93,1.1742609969205693,2.89,1.162503394151665,17.07,1.1742609969205693,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,140.0,140.0,100,2.92,1.169304377513711,0.146,0.05846521887568556,0.8540000000000001,0.05846521887568556,0.0,0.0,0.0005000000000000001,0.005,9.3,0.7316785737969478,2.22,0.7987363757710038,7.78,0.7987363757710035,0.0,0.0,2.92,1.169304377513711,2.87,1.1604161566290156,17.08,1.169304377513711,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,141.0,141.0,100,2.91,1.1555312740261618,0.14550000000000002,0.057776563701308105,0.8545,0.0577765637013081,0.0,0.0,0.0004999999999999999,0.004999999999999998,9.3,0.7316785737969478,2.21,0.7951240294584375,7.79,0.7951240294584375,0.0,0.0,2.91,1.1555312740261618,2.88,1.1571473108424435,17.09,1.155531274026162,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,142.0,142.0,100,2.91,1.1555312740261618,0.14550000000000002,0.057776563701308105,0.8545,0.0577765637013081,0.0,0.0,0.0,0.0,9.3,0.7316785737969478,2.21,0.7951240294584375,7.79,0.7951240294584375,0.0,0.0,2.91,1.1555312740261618,2.87,1.1340015855189955,17.09,1.155531274026162,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,143.0,143.0,100,2.91,1.1555312740261618,0.14550000000000002,0.057776563701308105,0.8545,0.0577765637013081,0.0,0.0,0.0,0.0,9.3,0.7316785737969478,2.21,0.7951240294584375,7.79,0.7951240294584375,0.0,0.0,2.91,1.1555312740261618,2.86,1.1283312071955258,17.09,1.155531274026162,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,144.0,144.0,100,2.9,1.1503183573395335,0.145,0.057515917866976685,0.855,0.057515917866976685,0.0,0.0,0.0005000000000000001,0.005000000000000001,9.3,0.7316785737969478,2.2,0.7913675671030664,7.8,0.7913675671030665,0.0,0.0,2.9,1.1503183573395335,2.85,1.1403968828899222,17.1,1.150318357339534,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,145.0,145.0,100,2.9,1.1503183573395335,0.145,0.057515917866976685,0.855,0.057515917866976685,0.0,0.0,0.0,0.0,9.3,0.7316785737969478,2.2,0.7913675671030664,7.8,0.7913675671030665,0.0,0.0,2.9,1.1503183573395335,2.83,1.163892806338481,17.1,1.150318357339534,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,146.0,146.0,100,2.9,1.1503183573395335,0.145,0.057515917866976685,0.855,0.057515917866976685,0.0,0.0,0.0,0.0,9.3,0.7316785737969478,2.2,0.7913675671030664,7.8,0.7913675671030665,0.0,0.0,2.9,1.1503183573395335,2.83,1.163892806338481,17.1,1.150318357339534,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,147.0,147.0,100,2.88,1.1571473108424437,0.14400000000000002,0.05785736554212218,0.856,0.05785736554212216,0.0,0.0,0.0010000000000000002,0.007035264706814485,9.31,0.7343656645656367,2.19,0.7874649262672021,7.81,0.787464926267202,0.0,0.0,2.88,1.1571473108424437,2.82,1.1580199052736966,17.12,1.157147310842444,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,148.0,148.0,100,2.87,1.1690883956175757,0.1435,0.05845441978087876,0.8565,0.058454419780878765,0.0,0.0,0.0005,0.004999999999999998,9.31,0.7343656645656367,2.18,0.7962031109832429,7.82,0.7962031109832428,0.0,0.0,2.87,1.1690883956175757,2.81,1.1780398031381527,17.13,1.169088395617575,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,149.0,149.0,100,2.85,1.1752927853573896,0.1425,0.05876463926786948,0.8575,0.05876463926786946,0.0,0.0,0.0010000000000000002,0.007035264706814485,9.32,0.7230686570639628,2.17,0.8047209190618557,7.83,0.8047209190618557,0.0,0.0,2.85,1.1752927853573896,2.8,1.1720654306553768,17.15,1.1752927853573893,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,150.0,150.0,100,2.85,1.1752927853573896,0.1425,0.05876463926786948,0.8575,0.05876463926786946,0.0,0.0,0.0,0.0,9.32,0.7230686570639628,2.17,0.8047209190618557,7.83,0.8047209190618557,0.0,0.0,2.85,1.1752927853573896,2.79,1.157278241950884,17.15,1.1752927853573893,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,151.0,151.0,100,2.85,1.1752927853573896,0.1425,0.05876463926786948,0.8575,0.05876463926786946,0.0,0.0,0.0,0.0,9.32,0.7230686570639628,2.17,0.8047209190618557,7.83,0.8047209190618557,0.0,0.0,2.85,1.1752927853573896,2.79,1.157278241950884,17.15,1.1752927853573893,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,152.0,152.0,100,2.84,1.1522485702645795,0.14200000000000002,0.05761242851322898,0.858,0.05761242851322896,0.0,0.0,0.0004999999999999999,0.004999999999999997,9.33,0.6971080231639826,2.17,0.8047209190618557,7.83,0.8047209190618557,0.0,0.0,2.84,1.1522485702645795,2.78,1.142211217177657,17.16,1.1522485702645795,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,153.0,153.0,100,2.84,1.1522485702645795,0.14200000000000002,0.05761242851322898,0.858,0.05761242851322896,0.0,0.0,0.0,0.0,9.33,0.6971080231639826,2.17,0.8047209190618557,7.83,0.8047209190618557,0.0,0.0,2.84,1.1522485702645795,2.77,1.1446405637587809,17.16,1.1522485702645795,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,154.0,154.0,100,2.83,1.1375589672805555,0.14150000000000001,0.05687794836402778,0.8584999999999999,0.05687794836402777,0.0,0.0,0.0004999999999999999,0.0049999999999999975,9.33,0.6971080231639826,2.16,0.7877855422677295,7.84,0.7877855422677295,0.0,0.0,2.83,1.1375589672805555,2.77,1.1446405637587809,17.17,1.1375589672805553,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
circle,155.0,155.0,100,2.82,1.1492641475344478,0.141,0.05746320737672239,0.8590000000000001,0.05746320737672237,0.0,0.0,0.0005,0.004999999999999998,9.34,0.6994947671662234,2.16,0.7877855422677295,7.84,0.7877855422677295,0.0,0.0,2.82,1.1492641475344478,2.77,1.1446405637587809,17.18,1.1492641475344476,10.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
