cohere,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
0.25,533.0,533.0,100,9.38,1.6983652270475997,0.31266666666666665,0.05661217423491998,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.32,0.6010092521851234,0.31,0.5978919195596706,19.68,0.601009252185123,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,534.0,534.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0003333333333333338,0.003333333333333339,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.31,0.5978919195596706,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,535.0,535.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,536.0,536.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,537.0,537.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,538.0,538.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,539.0,539.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,540.0,540.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,541.0,541.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,542.0,542.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,543.0,543.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,544.0,544.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.3,0.5945883900105632,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,545.0,545.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.29,0.5910955416799718,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,546.0,546.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.28,0.5874099974042876,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,547.0,547.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.28,0.5874099974042876,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,548.0,548.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.28,0.5874099974042876,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,549.0,549.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.28,0.5874099974042876,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,550.0,550.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.27,0.5835281060112275,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,551.0,551.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.27,0.5835281060112275,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,552.0,552.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.26,0.5794459213400123,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,553.0,553.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.26,0.5794459213400123,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,554.0,554.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.26,0.5794459213400123,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,555.0,555.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.26,0.5794459213400123,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,556.0,556.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.25,0.5573204290227128,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,557.0,557.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.25,0.5573204290227128,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,558.0,558.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.24,0.552679423766206,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,559.0,559.0,100,9.37,1.7035613320691487,0.3123333333333333,0.05678537773563829,0.9915,0.023629078131263012,0.33333333333333326,0.0,0.0,0.0,4.7,0.48199920365414745,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.31,0.5978919195596706,0.24,0.552679423766206,19.69,0.5978919195596706,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,560.0,560.0,100,9.36,1.6968181750535087,0.31199999999999994,0.056560605835116955,0.992,0.02326830766115448,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.3,0.5945883900105632,0.24,0.552679423766206,19.7,0.5945883900105631,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,561.0,561.0,100,9.36,1.6968181750535087,0.31199999999999994,0.056560605835116955,0.992,0.02326830766115448,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.3,0.5945883900105632,0.24,0.552679423766206,19.7,0.5945883900105631,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,562.0,562.0,100,9.36,1.6968181750535087,0.31199999999999994,0.056560605835116955,0.992,0.02326830766115448,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.3,0.5945883900105632,0.24,0.552679423766206,19.7,0.5945883900105631,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,563.0,563.0,100,9.36,1.6968181750535087,0.31199999999999994,0.056560605835116955,0.992,0.02326830766115448,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.3,0.5945883900105632,0.24,0.552679423766206,19.7,0.5945883900105631,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,564.0,564.0,100,9.36,1.6968181750535087,0.31199999999999994,0.056560605835116955,0.992,0.02326830766115448,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.3,0.5945883900105632,0.24,0.552679423766206,19.7,0.5945883900105631,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,565.0,565.0,100,9.36,1.6968181750535087,0.31199999999999994,0.056560605835116955,0.992,0.02326830766115448,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.3,0.5945883900105632,0.24,0.552679423766206,19.7,0.5945883900105631,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,566.0,566.0,100,9.36,1.6968181750535087,0.31199999999999994,0.056560605835116955,0.992,0.02326830766115448,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.3,0.5945883900105632,0.24,0.552679423766206,19.7,0.5945883900105631,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,567.0,567.0,100,9.35,1.6899883449481552,0.31166666666666665,0.05633294483160519,0.9925,0.02289082565111838,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.29,0.5910955416799718,0.24,0.552679423766206,19.71,0.5910955416799717,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,568.0,568.0,100,9.35,1.6899883449481552,0.31166666666666665,0.05633294483160519,0.9925,0.02289082565111838,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.29,0.5910955416799718,0.24,0.552679423766206,19.71,0.5910955416799717,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,569.0,569.0,100,9.34,1.6830707866062182,0.3113333333333333,0.05610235955354057,0.993,0.022495790852081768,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.28,0.5874099974042876,0.24,0.552679423766206,19.72,0.5874099974042872,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,570.0,570.0,100,9.33,1.6760644137955787,0.311,0.05586881379318597,0.9934999999999999,0.02208226126614446,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.27,0.5835281060112275,0.24,0.552679423766206,19.73,0.583528106011228,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,571.0,571.0,100,9.33,1.6760644137955787,0.311,0.05586881379318597,0.9934999999999999,0.02208226126614446,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.27,0.5835281060112275,0.24,0.552679423766206,19.73,0.583528106011228,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,572.0,572.0,100,9.33,1.6760644137955787,0.311,0.05586881379318597,0.9934999999999999,0.02208226126614446,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.27,0.5835281060112275,0.24,0.552679423766206,19.73,0.583528106011228,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,573.0,573.0,100,9.33,1.6760644137955787,0.311,0.05586881379318597,0.9934999999999999,0.02208226126614446,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.27,0.5835281060112275,0.24,0.552679423766206,19.73,0.583528106011228,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,574.0,574.0,100,9.32,1.6989598719406662,0.31066666666666665,0.056631995731355564,0.9934999999999999,0.02208226126614446,0.33333333333333326,0.0,0.0003333333333333341,0.0033333333333333414,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.26,0.5794459213400123,0.24,0.552679423766206,19.74,0.5794459213400125,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,575.0,575.0,100,9.31,1.7273498122086834,0.3103333333333333,0.05757832707362279,0.9934999999999999,0.02208226126614446,0.33333333333333326,0.0,0.000333333333333333,0.003333333333333331,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.25,0.5573204290227128,0.24,0.552679423766206,19.75,0.557320429022713,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,576.0,576.0,100,9.31,1.7273498122086834,0.3103333333333333,0.05757832707362279,0.9934999999999999,0.02208226126614446,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.25,0.5573204290227128,0.24,0.552679423766206,19.75,0.557320429022713,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,577.0,577.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.24,0.552679423766206,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,578.0,578.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.24,0.552679423766206,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,579.0,579.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.24,0.552679423766206,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,580.0,580.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.23,0.5096047190685834,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,581.0,581.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,582.0,582.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,583.0,583.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,584.0,584.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,585.0,585.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,586.0,586.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,587.0,587.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,588.0,588.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,589.0,589.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,590.0,590.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,591.0,591.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,592.0,592.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,593.0,593.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,594.0,594.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,595.0,595.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
0.25,596.0,596.0,100,9.3,1.7203476275439091,0.30999999999999994,0.05734492091813033,0.9940000000000001,0.021649177090293063,0.33333333333333326,0.0,0.0,0.0,4.71,0.4776838056516237,2.81,0.7479939501726933,2.19,0.7479939501726932,0.0,0.0,0.24,0.552679423766206,0.22,0.48367281703584913,19.76,0.5526794237662062,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
