RunId,seed,radius_profile,event_index,event_step,event_time_s,event_types,next_event_step,coverage_threshold,threshold_reached,time_to_90_percent_nominal_service_after_event_s
147,46,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
147,46,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,14.0
148,47,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,19.0
148,47,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,108.0
148,47,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
148,47,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,13.0
149,48,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,37.0
149,48,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,73.0
149,48,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
149,48,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,22.0
150,49,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,16.0
150,49,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,56.0
150,49,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
150,49,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,15.0
151,50,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,83.0
151,50,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,41.0
151,50,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
151,50,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,20.0
152,51,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
152,51,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,48.0
152,51,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
152,51,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,78.0
153,52,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
153,52,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,121.0
153,52,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
153,52,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,64.0
154,53,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,30.0
154,53,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
154,53,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
154,53,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,23.0
155,54,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,16.0
155,54,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,105.0
155,54,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
155,54,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,20.0
156,55,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,20.0
156,55,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
156,55,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,3.0
156,55,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,17.0
157,56,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,67.0
157,56,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,46.0
157,56,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
157,56,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,20.0
158,57,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
158,57,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,50.0
158,57,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
158,57,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,20.0
159,58,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,106.0
159,58,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
159,58,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,21.0
159,58,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,99.0
160,59,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,19.0
160,59,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,106.0
160,59,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
160,59,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,48.0
161,60,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
161,60,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,72.0
161,60,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
161,60,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,18.0
162,61,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,68.0
162,61,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
162,61,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,13.0
162,61,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,61.0
163,62,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
163,62,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,141.0
163,62,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
163,62,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,17.0
164,63,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
164,63,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,112.0
164,63,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
164,63,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,23.0
165,64,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,106.0
165,64,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,45.0
165,64,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
165,64,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,16.0
166,65,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,26.0
166,65,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,65.0
166,65,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
166,65,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,30.0
167,66,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,30.0
167,66,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
167,66,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,24.0
167,66,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,85.0
168,67,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,104.0
168,67,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
168,67,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
168,67,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,20.0
169,68,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,50.0
169,68,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,52.0
169,68,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
169,68,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,11.0
170,69,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,39.0
170,69,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,77.0
170,69,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
170,69,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,61.0
171,70,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,65.0
171,70,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,112.0
171,70,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
171,70,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
172,71,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
172,71,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,127.0
172,71,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
172,71,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,14.0
173,72,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
173,72,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,59.0
173,72,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
173,72,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,22.0
174,73,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,84.0
174,73,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,114.0
174,73,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
174,73,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
175,74,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,88.0
175,74,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
175,74,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
175,74,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,25.0
176,75,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,44.0
176,75,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,99.0
176,75,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
176,75,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,14.0
177,76,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,115.0
177,76,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,62.0
177,76,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
177,76,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,15.0
178,77,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,14.0
178,77,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,78.0
178,77,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
178,77,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,97.0
179,78,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,15.0
179,78,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,104.0
179,78,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
179,78,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,60.0
180,79,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,16.0
180,79,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,76.0
180,79,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
180,79,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,25.0
181,80,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,46.0
181,80,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
181,80,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
181,80,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,14.0
182,81,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,149.0
182,81,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,70.0
182,81,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
182,81,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,16.0
183,82,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,50.0
183,82,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,65.0
183,82,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
183,82,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,21.0
184,83,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
184,83,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,66.0
184,83,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
184,83,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,18.0
185,84,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,17.0
185,84,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,66.0
185,84,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
185,84,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,24.0
186,85,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,69.0
186,85,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,61.0
186,85,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
186,85,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,12.0
187,86,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,51.0
187,86,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,68.0
187,86,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
187,86,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
188,87,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,87.0
188,87,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,72.0
188,87,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
188,87,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,21.0
189,88,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
189,88,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,109.0
189,88,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
189,88,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
190,89,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,19.0
190,89,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,38.0
190,89,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
190,89,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,67.0
191,90,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
191,90,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,82.0
191,90,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
191,90,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,16.0
192,91,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,46.0
192,91,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,59.0
192,91,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
192,91,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,17.0
193,92,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,69.0
193,92,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
193,92,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
193,92,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,18.0
194,93,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,146.0
194,93,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,106.0
194,93,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
194,93,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,49.0
195,94,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,False,
195,94,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
195,94,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
195,94,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,87.0
196,95,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,22.0
196,95,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,101.0
196,95,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
196,95,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,19.0
197,96,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,20.0
197,96,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,False,
197,96,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
197,96,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,47.0
198,97,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,107.0
198,97,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,94.0
198,97,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
198,97,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,12.0
199,98,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,46.0
199,98,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,125.0
199,98,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
199,98,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,22.0
200,99,rd25_rp25_potenziato,1,600,600.0,set_priorities,750.0,0.9,True,18.0
200,99,rd25_rp25_potenziato,2,750,750.0,reconfigure + set_priorities,900.0,0.9,True,42.0
200,99,rd25_rp25_potenziato,3,900,900.0,add_points + set_priorities,1050.0,0.9,True,0.0
200,99,rd25_rp25_potenziato,4,1050,1050.0,remove_points + set_priorities,,0.9,True,20.0
