RunId,point_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
87,25.0,21,0.5212777777777777,600.0,10.0,0.3333333333333333,557.0,0,0,
88,10.0,22,0.35888888888888887,600.0,6.0,0.2,224.0,0,0,
89,15.0,22,0.34149999999999997,600.0,5.0,0.1666666666666666,167.0,0,0,
90,20.0,22,0.33916666666666667,600.0,6.0,0.2,125.0,0,0,
91,25.0,22,0.362,600.0,6.0,0.2,143.0,0,0,
92,10.0,23,0.5456666666666666,600.0,13.0,0.4333333333333333,,0,0,
93,15.0,23,0.42,600.0,8.0,0.2666666666666666,256.0,0,0,
94,20.0,23,0.3952222222222222,600.0,7.0,0.2333333333333333,182.0,0,0,
95,25.0,23,0.39505555555555555,600.0,7.0,0.2333333333333333,272.0,0,0,
96,10.0,24,0.5898888888888889,600.0,12.0,0.4,484.0,0,0,
97,15.0,24,0.43583333333333335,600.0,9.0,0.3,167.0,0,0,
98,20.0,24,0.37277777777777776,600.0,6.0,0.2,163.0,0,0,
99,25.0,24,0.4186111111111111,600.0,7.0,0.2333333333333333,165.0,0,0,
100,10.0,25,0.352,600.0,7.0,0.2333333333333333,109.0,0,0,
101,15.0,25,0.40299999999999997,600.0,7.0,0.2333333333333333,212.0,0,0,
102,20.0,25,0.4275,600.0,8.0,0.2666666666666666,214.0,0,0,
103,25.0,25,0.33366666666666667,600.0,7.0,0.2333333333333333,83.0,0,0,
104,10.0,26,0.4417222222222222,600.0,9.0,0.3,209.0,0,0,
105,15.0,26,0.4479444444444444,600.0,9.0,0.3,237.0,0,0,
106,20.0,26,0.38205555555555554,600.0,8.0,0.2666666666666666,130.0,0,0,
107,25.0,26,0.3971666666666666,600.0,7.0,0.2333333333333333,200.0,0,0,
108,10.0,27,0.3978333333333333,600.0,9.0,0.3,153.0,0,0,
109,15.0,27,0.43411111111111106,600.0,9.0,0.3,180.0,0,0,
110,20.0,27,0.38049999999999995,600.0,8.0,0.2666666666666666,151.0,0,0,
111,25.0,27,0.3852222222222222,600.0,8.0,0.2666666666666666,157.0,0,0,
112,10.0,28,0.48705555555555546,600.0,8.0,0.2666666666666666,341.0,0,0,
113,15.0,28,0.3902777777777778,600.0,7.0,0.2333333333333333,214.0,0,0,
114,20.0,28,0.3687222222222222,600.0,6.0,0.2,195.0,0,0,
115,25.0,28,0.34983333333333333,600.0,6.0,0.2,208.0,0,0,
116,10.0,29,0.4940555555555556,600.0,11.0,0.3666666666666666,398.0,0,0,
117,15.0,29,0.5263333333333333,600.0,10.0,0.3333333333333333,501.0,0,0,
118,20.0,29,0.49127777777777776,600.0,12.0,0.4,247.0,0,0,
119,25.0,29,0.45844444444444443,600.0,12.0,0.4,119.0,0,0,
120,10.0,30,0.6156666666666666,600.0,17.0,0.5666666666666667,,0,0,
121,15.0,30,0.5484444444444444,600.0,12.0,0.4,482.0,0,0,
122,20.0,30,0.4151111111111111,600.0,6.0,0.2,144.0,0,0,
123,25.0,30,0.4474444444444444,600.0,8.0,0.2666666666666666,411.0,0,0,
124,10.0,31,0.5295,600.0,9.0,0.3,341.0,0,0,
125,15.0,31,0.5167777777777778,600.0,12.0,0.4,387.0,0,0,
126,20.0,31,0.4390555555555555,600.0,8.0,0.2666666666666666,151.0,0,0,
127,25.0,31,0.49,600.0,9.0,0.3,302.0,0,0,
128,10.0,32,0.4195,600.0,10.0,0.3333333333333333,117.0,0,0,
129,15.0,32,0.3843888888888889,600.0,8.0,0.2666666666666666,120.0,0,0,
130,20.0,32,0.34511111111111104,600.0,8.0,0.2666666666666666,104.0,0,0,
131,25.0,32,0.3311111111111111,600.0,7.0,0.2333333333333333,100.0,0,0,
132,10.0,33,0.4743333333333333,600.0,9.0,0.3,263.0,0,0,
133,15.0,33,0.4968888888888889,600.0,10.0,0.3333333333333333,449.0,0,0,
134,20.0,33,0.4154444444444444,600.0,8.0,0.2666666666666666,221.0,0,0,
135,25.0,33,0.4377777777777777,600.0,9.0,0.3,234.0,0,0,
136,10.0,34,0.4196111111111111,600.0,8.0,0.2666666666666666,199.0,0,0,
137,15.0,34,0.4330555555555555,600.0,8.0,0.2666666666666666,231.0,0,0,
138,20.0,34,0.42177777777777775,600.0,9.0,0.3,208.0,0,0,
139,25.0,34,0.37905555555555553,600.0,7.0,0.2333333333333333,174.0,0,0,
140,10.0,35,0.4046666666666666,600.0,8.0,0.2666666666666666,176.0,0,0,
141,15.0,35,0.4393333333333333,600.0,9.0,0.3,247.0,0,0,
142,20.0,35,0.4005555555555555,600.0,7.0,0.2333333333333333,266.0,0,0,
143,25.0,35,0.40138888888888885,600.0,8.0,0.2666666666666666,177.0,0,0,
144,10.0,36,0.4272777777777777,600.0,10.0,0.3333333333333333,104.0,0,0,
145,15.0,36,0.3655,600.0,7.0,0.2333333333333333,200.0,0,0,
146,20.0,36,0.39794444444444443,600.0,7.0,0.2333333333333333,210.0,0,0,
147,25.0,36,0.29555555555555557,600.0,6.0,0.2,77.0,0,0,
148,10.0,37,0.39988888888888885,600.0,8.0,0.2666666666666666,167.0,0,0,
149,15.0,37,0.4552777777777777,600.0,8.0,0.2666666666666666,260.0,0,0,
150,20.0,37,0.43816666666666665,600.0,8.0,0.2666666666666666,201.0,0,0,
151,25.0,37,0.46638888888888885,600.0,9.0,0.3,360.0,0,0,
152,10.0,38,0.5171666666666667,600.0,11.0,0.3666666666666666,354.0,0,0,
153,15.0,38,0.3943888888888889,600.0,5.0,0.1666666666666666,220.0,0,0,
154,20.0,38,0.418,600.0,7.0,0.2333333333333333,203.0,0,0,
155,25.0,38,0.4150555555555555,600.0,5.0,0.1666666666666666,200.0,0,0,
156,10.0,39,0.46144444444444443,600.0,9.0,0.3,179.0,0,0,
157,15.0,39,0.35588888888888887,600.0,5.0,0.1666666666666666,184.0,0,0,
158,20.0,39,0.335,600.0,6.0,0.2,148.0,0,0,
159,25.0,39,0.4101111111111111,600.0,9.0,0.3,106.0,0,0,
160,10.0,40,0.45572222222222225,600.0,10.0,0.3333333333333333,266.0,0,0,
161,15.0,40,0.44638888888888884,600.0,10.0,0.3333333333333333,201.0,0,0,
162,20.0,40,0.4694444444444444,600.0,9.0,0.3,215.0,0,0,
163,25.0,40,0.44949999999999996,600.0,10.0,0.3333333333333333,216.0,0,0,
164,10.0,41,0.35216666666666663,600.0,5.0,0.1666666666666666,135.0,0,0,
165,15.0,41,0.5144444444444444,600.0,9.0,0.3,368.0,0,0,
166,20.0,41,0.49633333333333335,600.0,6.0,0.2,327.0,0,0,
167,25.0,41,0.4481111111111111,600.0,7.0,0.2333333333333333,277.0,0,0,
168,10.0,42,0.44666666666666666,600.0,10.0,0.3333333333333333,257.0,0,0,
169,15.0,42,0.5793333333333333,600.0,13.0,0.4333333333333333,,0,0,
170,20.0,42,0.6559999999999999,600.0,17.0,0.5666666666666667,,0,0,
171,25.0,42,0.48438888888888887,600.0,9.0,0.3,347.0,0,0,
172,10.0,43,0.48783333333333334,600.0,10.0,0.3333333333333333,326.0,0,0,
173,15.0,43,0.507888888888889,600.0,11.0,0.3666666666666666,471.0,0,0,
174,20.0,43,0.4705555555555555,600.0,10.0,0.3333333333333333,340.0,0,0,
175,25.0,43,0.5495555555555556,600.0,11.0,0.3666666666666666,488.0,0,0,
176,10.0,44,0.34155555555555556,600.0,6.0,0.2,123.0,0,0,
177,15.0,44,0.3537222222222222,600.0,6.0,0.2,163.0,0,0,
178,20.0,44,0.35583333333333333,600.0,7.0,0.2333333333333333,155.0,0,0,
179,25.0,44,0.39399999999999996,600.0,7.0,0.2333333333333333,189.0,0,0,
180,10.0,45,0.4198333333333333,600.0,6.0,0.2,237.0,0,0,
181,15.0,45,0.4242222222222222,600.0,7.0,0.2333333333333333,180.0,0,0,
182,20.0,45,0.3882777777777777,600.0,5.0,0.1666666666666666,197.0,0,0,
183,25.0,45,0.31677777777777777,600.0,4.0,0.1333333333333333,129.0,0,0,
184,10.0,46,0.40149999999999997,600.0,8.0,0.2666666666666666,177.0,0,0,
185,15.0,46,0.4533333333333333,600.0,8.0,0.2666666666666666,201.0,0,0,
186,20.0,46,0.40788888888888886,600.0,7.0,0.2333333333333333,216.0,0,0,
187,25.0,46,0.35927777777777775,600.0,6.0,0.2,155.0,0,0,
188,10.0,47,0.461111111111111,600.0,7.0,0.2333333333333333,303.0,0,0,
189,15.0,47,0.36238888888888887,600.0,5.0,0.1666666666666666,165.0,0,0,
190,20.0,47,0.4426666666666666,600.0,8.0,0.2666666666666666,166.0,0,0,
191,25.0,47,0.45383333333333326,600.0,9.0,0.3,157.0,0,0,
192,10.0,48,0.5019444444444445,600.0,11.0,0.3666666666666666,332.0,0,0,
193,15.0,48,0.4308888888888888,600.0,8.0,0.2666666666666666,162.0,0,0,
194,20.0,48,0.40499999999999997,600.0,8.0,0.2666666666666666,159.0,0,0,
195,25.0,48,0.41022222222222215,600.0,8.0,0.2666666666666666,171.0,0,0,
196,10.0,49,0.40088888888888885,600.0,5.0,0.1666666666666666,259.0,0,0,
197,15.0,49,0.2786111111111111,600.0,3.0,0.1,200.0,0,0,
198,20.0,49,0.35288888888888886,600.0,2.0,0.0666666666666666,238.0,0,0,
199,25.0,49,0.26249999999999996,600.0,1.0,0.0333333333333333,136.0,0,0,
200,10.0,50,0.46366666666666667,600.0,9.0,0.3,320.0,0,0,
201,15.0,50,0.38366666666666666,600.0,6.0,0.2,209.0,0,0,
202,20.0,50,0.4085,600.0,8.0,0.2666666666666666,201.0,0,0,
203,25.0,50,0.3679444444444444,600.0,6.0,0.2,161.0,0,0,
204,10.0,51,0.5087777777777778,600.0,11.0,0.3666666666666666,348.0,0,0,
205,15.0,51,0.6017222222222222,600.0,14.0,0.4666666666666667,,0,0,
206,20.0,51,0.45555555555555555,600.0,10.0,0.3333333333333333,297.0,0,0,
207,25.0,51,0.49383333333333335,600.0,11.0,0.3666666666666666,353.0,0,0,
208,10.0,52,0.4496666666666666,600.0,10.0,0.3333333333333333,156.0,0,0,
209,15.0,52,0.5538888888888889,600.0,11.0,0.3666666666666666,464.0,0,0,
210,20.0,52,0.4532777777777777,600.0,8.0,0.2666666666666666,234.0,0,0,
211,25.0,52,0.4988888888888889,600.0,11.0,0.3666666666666666,314.0,0,0,
212,10.0,53,0.35088888888888886,600.0,6.0,0.2,190.0,0,0,
213,15.0,53,0.3288333333333333,600.0,7.0,0.2333333333333333,124.0,0,0,
214,20.0,53,0.3947222222222222,600.0,9.0,0.3,176.0,0,0,
215,25.0,53,0.35966666666666663,600.0,6.0,0.2,102.0,0,0,
216,10.0,54,0.37827777777777777,600.0,7.0,0.2333333333333333,199.0,0,0,
217,15.0,54,0.42466666666666664,600.0,8.0,0.2666666666666666,245.0,0,0,
218,20.0,54,0.44194444444444436,600.0,9.0,0.3,361.0,0,0,
219,25.0,54,0.3803888888888889,600.0,9.0,0.3,71.0,0,0,
220,10.0,55,0.4130555555555555,600.0,10.0,0.3333333333333333,165.0,0,0,
221,15.0,55,0.40255555555555556,600.0,9.0,0.3,144.0,0,0,
222,20.0,55,0.39266666666666666,600.0,9.0,0.3,143.0,0,0,
223,25.0,55,0.37938888888888883,600.0,8.0,0.2666666666666666,144.0,0,0,
224,10.0,56,0.47372222222222216,600.0,10.0,0.3333333333333333,241.0,0,0,
225,15.0,56,0.3567222222222222,600.0,6.0,0.2,193.0,0,0,
