point_sensing_radius,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
15.0,450.0,450.0,100,9.76,1.491524878990111,0.3253333333333333,0.04971749596633702,0.9854999999999999,0.03201562118716425,0.33333333333333326,0.0,0.0,0.0,4.4,0.568535243614961,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.48,0.8816880045536163,0.44,0.8447102186758212,19.52,0.8816880045536158,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,451.0,451.0,100,9.76,1.491524878990111,0.3253333333333333,0.04971749596633702,0.9854999999999999,0.03201562118716425,0.33333333333333326,0.0,0.0,0.0,4.4,0.568535243614961,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.48,0.8816880045536163,0.44,0.8447102186758212,19.52,0.8816880045536158,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,452.0,452.0,100,9.76,1.491524878990111,0.3253333333333333,0.04971749596633702,0.9854999999999999,0.03201562118716425,0.33333333333333326,0.0,0.0,0.0,4.4,0.568535243614961,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.48,0.8816880045536163,0.44,0.8447102186758212,19.52,0.8816880045536158,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,453.0,453.0,100,9.76,1.491524878990111,0.3253333333333333,0.04971749596633702,0.9854999999999999,0.03201562118716425,0.33333333333333326,0.0,0.0,0.0,4.4,0.568535243614961,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.48,0.8816880045536163,0.44,0.8447102186758212,19.52,0.8816880045536158,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,454.0,454.0,100,9.76,1.491524878990111,0.3253333333333333,0.04971749596633702,0.9854999999999999,0.03201562118716425,0.33333333333333326,0.0,0.0,0.0,4.4,0.568535243614961,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.48,0.8816880045536163,0.44,0.8447102186758212,19.52,0.8816880045536158,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,455.0,455.0,100,9.76,1.491524878990111,0.3253333333333333,0.04971749596633702,0.9854999999999999,0.03201562118716425,0.33333333333333326,0.0,0.0,0.0,4.4,0.568535243614961,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.48,0.8816880045536163,0.44,0.8447102186758212,19.52,0.8816880045536158,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,456.0,456.0,100,9.75,1.4864709750264076,0.325,0.04954903250088026,0.986,0.03184558704344159,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,4.4,0.568535243614961,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.47,0.8463230035055329,0.44,0.8447102186758212,19.53,0.8463230035055327,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,457.0,457.0,100,9.75,1.4864709750264076,0.325,0.04954903250088026,0.986,0.03184558704344159,0.33333333333333326,0.0,0.0,0.0,4.4,0.568535243614961,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.47,0.8463230035055329,0.44,0.8447102186758212,19.53,0.8463230035055327,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,458.0,458.0,100,9.74,1.5016489253315823,0.3246666666666666,0.0500549641777194,0.986,0.03184558704344159,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333305,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.46,0.8459051693633011,0.44,0.8447102186758212,19.54,0.8459051693633011,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,459.0,459.0,100,9.74,1.5016489253315823,0.3246666666666666,0.0500549641777194,0.986,0.03184558704344159,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.46,0.8459051693633011,0.44,0.8447102186758212,19.54,0.8459051693633011,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,460.0,460.0,100,9.74,1.5016489253315823,0.3246666666666666,0.0500549641777194,0.986,0.03184558704344159,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.46,0.8459051693633011,0.44,0.8447102186758212,19.54,0.8459051693633011,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,461.0,461.0,100,9.74,1.5016489253315823,0.3246666666666666,0.0500549641777194,0.986,0.03184558704344159,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.46,0.8459051693633011,0.44,0.8447102186758212,19.54,0.8459051693633011,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,462.0,462.0,100,9.74,1.5016489253315823,0.3246666666666666,0.0500549641777194,0.986,0.03184558704344159,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.46,0.8459051693633011,0.44,0.8447102186758212,19.54,0.8459051693633011,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,463.0,463.0,100,9.74,1.5016489253315823,0.3246666666666666,0.0500549641777194,0.986,0.03184558704344159,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.46,0.8459051693633011,0.44,0.8447102186758212,19.54,0.8459051693633011,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,464.0,464.0,100,9.74,1.5016489253315823,0.3246666666666666,0.0500549641777194,0.986,0.03184558704344159,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.46,0.8459051693633011,0.44,0.8447102186758212,19.54,0.8459051693633011,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,465.0,465.0,100,9.73,1.496494219666401,0.3243333333333333,0.04988314065554668,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.45,0.8453676505795952,0.44,0.8447102186758212,19.55,0.8453676505795952,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,466.0,466.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0006666666666666671,0.0066666666666666706,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.43,0.8318775162367367,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,467.0,467.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.42,0.8309663353620593,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,468.0,468.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.42,0.8309663353620593,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,469.0,469.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.42,0.8309663353620593,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,470.0,470.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.41,0.8299324543526894,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,471.0,471.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.41,0.8299324543526894,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,472.0,472.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.41,0.8299324543526894,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,473.0,473.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.4,0.8164965809277263,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,474.0,474.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.4,0.8164965809277263,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,475.0,475.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.39,0.815196574174263,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,476.0,476.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.39,0.815196574174263,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,477.0,477.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.39,0.815196574174263,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,478.0,478.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.39,0.815196574174263,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,479.0,479.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.38,0.813770374382247,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,480.0,480.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.38,0.813770374382247,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,481.0,481.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.38,0.813770374382247,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,482.0,482.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.38,0.813770374382247,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,483.0,483.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.38,0.813770374382247,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,484.0,484.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.37,0.812217316792107,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,485.0,485.0,100,9.71,1.5061825449081063,0.32366666666666666,0.0502060848302702,0.9865,0.03166666666666669,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.44,0.8447102186758212,0.36,0.7979772407579536,19.56,0.844710218675821,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,486.0,486.0,100,9.7,1.5008415147927028,0.3233333333333333,0.05002805049309007,0.987,0.031478708533055975,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333266,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.43,0.8439325934114776,0.36,0.7979772407579536,19.57,0.8439325934114775,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,487.0,487.0,100,9.7,1.5008415147927028,0.3233333333333333,0.05002805049309007,0.987,0.031478708533055975,0.33333333333333326,0.0,0.0,0.0,4.41,0.5702205846437984,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.43,0.8439325934114776,0.36,0.7979772407579536,19.57,0.8439325934114775,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,488.0,488.0,100,9.69,1.4886438815447456,0.32299999999999995,0.04962146271815819,0.9875,0.030463589792247135,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.42,0.8309663353620593,0.36,0.7979772407579536,19.58,0.8309663353620594,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,489.0,489.0,100,9.69,1.4886438815447456,0.32299999999999995,0.04962146271815819,0.9875,0.030463589792247135,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.42,0.8309663353620593,0.36,0.7979772407579536,19.58,0.8309663353620594,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,490.0,490.0,100,9.69,1.4886438815447456,0.32299999999999995,0.04962146271815819,0.9875,0.030463589792247135,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.42,0.8309663353620593,0.36,0.7979772407579536,19.58,0.8309663353620594,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,491.0,491.0,100,9.68,1.4762770537381997,0.32266666666666666,0.04920923512460666,0.988,0.029404871444141122,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.41,0.8176709965419213,0.36,0.7979772407579536,19.59,0.8176709965419211,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,492.0,492.0,100,9.67,1.470621390000592,0.32233333333333336,0.04902071300001972,0.9884999999999999,0.029176405300561377,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.4,0.8164965809277263,0.36,0.7979772407579536,19.6,0.8164965809277257,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,493.0,493.0,100,9.67,1.470621390000592,0.32233333333333336,0.04902071300001972,0.9884999999999999,0.029176405300561377,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.4,0.8164965809277263,0.36,0.7979772407579536,19.6,0.8164965809277257,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,494.0,494.0,100,9.67,1.470621390000592,0.32233333333333336,0.04902071300001972,0.9884999999999999,0.029176405300561377,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.4,0.8164965809277263,0.36,0.7979772407579536,19.6,0.8164965809277257,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,495.0,495.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.36,0.7979772407579536,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,496.0,496.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.36,0.7979772407579536,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,497.0,497.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.36,0.7979772407579536,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,498.0,498.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.35,0.7833494518006405,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,499.0,499.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.35,0.7833494518006405,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,500.0,500.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.35,0.7833494518006405,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,501.0,501.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.35,0.7833494518006405,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,502.0,502.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.34,0.7683118053909042,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,503.0,503.0,100,9.66,1.4648749386410382,0.32199999999999995,0.04882916462136795,0.9890000000000001,0.02893741068882523,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.39,0.815196574174263,0.34,0.7683118053909042,19.61,0.8151965741742627,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,504.0,504.0,100,9.65,1.4590366269521402,0.32166666666666666,0.04863455423173802,0.9895,0.02868762447432337,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.38,0.813770374382247,0.34,0.7683118053909042,19.62,0.8137703743822466,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,505.0,505.0,100,9.65,1.4590366269521402,0.32166666666666666,0.04863455423173802,0.9895,0.02868762447432337,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.38,0.813770374382247,0.34,0.7683118053909042,19.62,0.8137703743822466,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,506.0,506.0,100,9.65,1.4590366269521402,0.32166666666666666,0.04863455423173802,0.9895,0.02868762447432337,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.38,0.813770374382247,0.34,0.7683118053909042,19.62,0.8137703743822466,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,507.0,507.0,100,9.65,1.4590366269521402,0.32166666666666666,0.04863455423173802,0.9895,0.02868762447432337,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.38,0.813770374382247,0.33,0.7661394761854379,19.62,0.8137703743822466,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,508.0,508.0,100,9.65,1.4590366269521402,0.32166666666666666,0.04863455423173802,0.9895,0.02868762447432337,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.38,0.813770374382247,0.32,0.7638287395970013,19.62,0.8137703743822466,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,509.0,509.0,100,9.65,1.4590366269521402,0.32166666666666666,0.04863455423173802,0.9895,0.02868762447432337,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.38,0.813770374382247,0.32,0.7638287395970013,19.62,0.8137703743822466,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,510.0,510.0,100,9.64,1.4461373141279257,0.3213333333333333,0.04820457713759752,0.99,0.027524094128159007,0.33333333333333326,0.0,0.00033333333333333435,0.003333333333333344,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.37,0.7996842811353425,0.32,0.7638287395970013,19.63,0.7996842811353423,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,511.0,511.0,100,9.64,1.4461373141279257,0.3213333333333333,0.04820457713759752,0.99,0.027524094128159007,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.37,0.7996842811353425,0.32,0.7638287395970013,19.63,0.7996842811353423,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,512.0,512.0,100,9.64,1.4461373141279257,0.3213333333333333,0.04820457713759752,0.99,0.027524094128159007,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.37,0.7996842811353425,0.32,0.7638287395970013,19.63,0.7996842811353423,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
15.0,513.0,513.0,100,9.64,1.4461373141279257,0.3213333333333333,0.04820457713759752,0.99,0.027524094128159007,0.33333333333333326,0.0,0.0,0.0,4.42,0.5537749241945382,2.71,0.6860073327640607,2.29,0.6860073327640607,0.0,0.0,0.37,0.7996842811353425,0.32,0.7638287395970013,19.63,0.7996842811353423,5.0,0.0,30.0,0.0,6.0,0.0,1.5,0.0,0.63,0.7608474807008886
