RunId,initial_fleet_load,drone_sensing_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
275,0.5,25.0,17,0.1706666666666667,600.0,0.0,0.0,178.0,0,0,
276,1.0,10.0,17,0.34349999999999997,600.0,3.0,0.15,,0,0,
277,1.0,15.0,17,0.364,600.0,3.0,0.15,,0,0,
278,1.0,20.0,17,0.31275000000000003,600.0,2.0,0.1,536.0,0,0,
279,1.0,25.0,17,0.38058333333333333,600.0,5.0,0.25,,0,0,
280,1.5,10.0,17,0.4831111111111111,600.0,10.0,0.3333333333333333,355.0,0,0,
281,1.5,15.0,17,0.42494444444444446,600.0,9.0,0.3,223.0,0,0,
282,1.5,20.0,17,0.48111111111111104,600.0,10.0,0.3333333333333333,326.0,0,0,
283,1.5,25.0,17,0.4282222222222222,600.0,10.0,0.3333333333333333,158.0,0,0,
284,2.0,10.0,17,0.5888749999999999,600.0,20.0,0.5,264.0,0,0,
285,2.0,15.0,17,0.5523333333333333,600.0,19.0,0.475,234.0,0,0,
286,2.0,20.0,17,0.5630000000000001,600.0,18.0,0.45,177.0,0,0,
287,2.0,25.0,17,0.5537916666666667,600.0,19.0,0.475,108.0,0,0,
288,0.5,10.0,18,0.16866666666666666,600.0,0.0,0.0,178.0,0,0,
289,0.5,15.0,18,0.17099999999999999,600.0,0.0,0.0,153.0,0,0,
290,0.5,20.0,18,0.191,600.0,0.0,0.0,255.0,0,0,
291,0.5,25.0,18,0.171,600.0,0.0,0.0,210.0,0,0,
292,1.0,10.0,18,0.31275000000000003,600.0,0.0,0.0,336.0,0,0,
293,1.0,15.0,18,0.39608333333333334,600.0,4.0,0.2,,0,0,
294,1.0,20.0,18,0.3021666666666667,600.0,3.0,0.15,,0,0,
295,1.0,25.0,18,0.29116666666666663,600.0,1.0,0.05,314.0,0,0,
296,1.5,10.0,18,0.5157777777777778,600.0,9.0,0.3,324.0,0,0,
297,1.5,15.0,18,0.38255555555555554,600.0,6.0,0.2,163.0,0,0,
298,1.5,20.0,18,0.46644444444444444,600.0,8.0,0.2666666666666666,229.0,0,0,
299,1.5,25.0,18,0.477,600.0,10.0,0.3333333333333333,345.0,0,0,
300,2.0,10.0,18,0.5517916666666667,600.0,16.0,0.4,183.0,0,0,
301,2.0,15.0,18,0.5583333333333333,600.0,17.0,0.425,193.0,0,0,
302,2.0,20.0,18,0.5230833333333333,600.0,14.0,0.35,174.0,0,0,
303,2.0,25.0,18,0.5620833333333334,600.0,17.0,0.425,202.0,0,0,
304,0.5,10.0,19,0.2031666666666667,600.0,0.0,0.0,244.0,0,0,
305,0.5,15.0,19,0.182,600.0,0.0,0.0,273.0,0,0,
306,0.5,20.0,19,0.20816666666666667,600.0,0.0,0.0,211.0,0,0,
307,0.5,25.0,19,0.22633333333333336,600.0,0.0,0.0,426.0,0,0,
308,1.0,10.0,19,0.3790833333333333,600.0,2.0,0.1,560.0,0,0,
309,1.0,15.0,19,0.38125,600.0,4.0,0.2,,0,0,
310,1.0,20.0,19,0.2966666666666667,600.0,1.0,0.05,527.0,0,0,
311,1.0,25.0,19,0.3665833333333333,600.0,4.0,0.2,,0,0,
312,1.5,10.0,19,0.46422222222222215,600.0,10.0,0.3333333333333333,219.0,0,0,
313,1.5,15.0,19,0.47677777777777774,600.0,8.0,0.2666666666666666,395.0,0,0,
314,1.5,20.0,19,0.4184444444444444,600.0,8.0,0.2666666666666666,181.0,0,0,
315,1.5,25.0,19,0.5313888888888889,600.0,13.0,0.4333333333333333,,0,0,
316,2.0,10.0,19,0.554875,600.0,17.0,0.425,256.0,0,0,
317,2.0,15.0,19,0.5103333333333333,600.0,16.0,0.4,119.0,0,0,
318,2.0,20.0,19,0.5639583333333333,600.0,16.0,0.4,205.0,0,0,
