RunId,coverage_radius,seed,J_delta,final_time_s,final_residual_deficit,final_normalized_deficit,time_to_90_percent_nominal_service_s,event_episodes,event_episodes_reaching_90_percent_nominal_service,mean_time_to_90_percent_nominal_service_after_event_s
224,8.0,56,0.3262777777777778,600.0,4.0,0.1333333333333333,121.0,0,0,
225,10.0,56,0.3425,600.0,6.0,0.2,107.0,0,0,
226,12.0,56,0.3312222222222222,600.0,5.0,0.1666666666666666,109.0,0,0,
227,15.0,56,0.3308888888888889,600.0,3.0,0.1,109.0,0,0,
228,8.0,57,0.43444444444444436,600.0,10.0,0.3333333333333333,222.0,0,0,
229,10.0,57,0.4559444444444443,600.0,11.0,0.3666666666666666,301.0,0,0,
230,12.0,57,0.44055555555555553,600.0,10.0,0.3333333333333333,273.0,0,0,
231,15.0,57,0.4403333333333333,600.0,10.0,0.3333333333333333,151.0,0,0,
232,8.0,58,0.3468888888888888,600.0,8.0,0.2666666666666666,86.0,0,0,
233,10.0,58,0.30811111111111106,600.0,5.0,0.1666666666666666,72.0,0,0,
234,12.0,58,0.3693888888888889,600.0,6.0,0.2,70.0,0,0,
235,15.0,58,0.3507222222222222,600.0,6.0,0.2,71.0,0,0,
236,8.0,59,0.3782777777777777,600.0,10.0,0.3333333333333333,60.0,0,0,
237,10.0,59,0.37766666666666665,600.0,10.0,0.3333333333333333,52.0,0,0,
238,12.0,59,0.24661111111111106,600.0,5.0,0.1666666666666666,46.0,0,0,
239,15.0,59,0.24827777777777774,600.0,5.0,0.1666666666666666,49.0,0,0,
240,8.0,60,0.4345,600.0,10.0,0.3333333333333333,202.0,0,0,
241,10.0,60,0.4206111111111111,600.0,10.0,0.3333333333333333,139.0,0,0,
242,12.0,60,0.41388888888888886,600.0,10.0,0.3333333333333333,133.0,0,0,
243,15.0,60,0.4354444444444444,600.0,10.0,0.3333333333333333,166.0,0,0,
244,8.0,61,0.5013333333333333,600.0,10.0,0.3333333333333333,373.0,0,0,
245,10.0,61,0.4734999999999999,600.0,10.0,0.3333333333333333,232.0,0,0,
246,12.0,61,0.474,600.0,10.0,0.3333333333333333,230.0,0,0,
247,15.0,61,0.4294444444444444,600.0,8.0,0.2666666666666666,238.0,0,0,
248,8.0,62,0.39849999999999997,600.0,7.0,0.2333333333333333,123.0,0,0,
249,10.0,62,0.41588888888888886,600.0,8.0,0.2666666666666666,148.0,0,0,
250,12.0,62,0.36133333333333334,600.0,6.0,0.2,124.0,0,0,
251,15.0,62,0.36038888888888887,600.0,5.0,0.1666666666666666,131.0,0,0,
252,8.0,63,0.4125,600.0,10.0,0.3333333333333333,170.0,0,0,
253,10.0,63,0.4541111111111111,600.0,8.0,0.2666666666666666,361.0,0,0,
254,12.0,63,0.437,600.0,10.0,0.3333333333333333,186.0,0,0,
255,15.0,63,0.39916666666666667,600.0,9.0,0.3,153.0,0,0,
256,8.0,64,0.3613333333333333,600.0,5.0,0.1666666666666666,200.0,0,0,
257,10.0,64,0.3935,600.0,6.0,0.2,196.0,0,0,
258,12.0,64,0.3795,600.0,7.0,0.2333333333333333,162.0,0,0,
259,15.0,64,0.3976111111111111,600.0,7.0,0.2333333333333333,165.0,0,0,
260,8.0,65,0.4089444444444444,600.0,9.0,0.3,168.0,0,0,
261,10.0,65,0.30727777777777776,600.0,5.0,0.1666666666666666,132.0,0,0,
262,12.0,65,0.31477777777777777,600.0,5.0,0.1666666666666666,153.0,0,0,
263,15.0,65,0.40149999999999997,600.0,8.0,0.2666666666666666,174.0,0,0,
264,8.0,66,0.40888888888888886,600.0,8.0,0.2666666666666666,278.0,0,0,
265,10.0,66,0.433111111111111,600.0,9.0,0.3,307.0,0,0,
266,12.0,66,0.36599999999999994,600.0,8.0,0.2666666666666666,155.0,0,0,
267,15.0,66,0.4021666666666666,600.0,8.0,0.2666666666666666,210.0,0,0,
268,8.0,67,0.42927777777777776,600.0,10.0,0.3333333333333333,116.0,0,0,
269,10.0,67,0.4126111111111111,600.0,10.0,0.3333333333333333,113.0,0,0,
270,12.0,67,0.44883333333333336,600.0,10.0,0.3333333333333333,238.0,0,0,
271,15.0,67,0.4241666666666667,600.0,10.0,0.3333333333333333,105.0,0,0,
272,8.0,68,0.4293888888888889,600.0,10.0,0.3333333333333333,109.0,0,0,
273,10.0,68,0.43133333333333335,600.0,10.0,0.3333333333333333,193.0,0,0,
274,12.0,68,0.4298888888888889,600.0,10.0,0.3333333333333333,178.0,0,0,
275,15.0,68,0.4501666666666666,600.0,11.0,0.3666666666666666,170.0,0,0,
276,8.0,69,0.43366666666666664,600.0,9.0,0.3,234.0,0,0,
277,10.0,69,0.45072222222222225,600.0,6.0,0.2,200.0,0,0,
278,12.0,69,0.39394444444444443,600.0,6.0,0.2,227.0,0,0,
279,15.0,69,0.3299444444444444,600.0,5.0,0.1666666666666666,142.0,0,0,
280,8.0,70,0.43111111111111117,600.0,10.0,0.3333333333333333,167.0,0,0,
281,10.0,70,0.4377777777777778,600.0,10.0,0.3333333333333333,213.0,0,0,
282,12.0,70,0.4508333333333333,600.0,10.0,0.3333333333333333,231.0,0,0,
283,15.0,70,0.4348888888888889,600.0,10.0,0.3333333333333333,197.0,0,0,
284,8.0,71,0.44072222222222224,600.0,10.0,0.3333333333333333,126.0,0,0,
285,10.0,71,0.4549999999999999,600.0,11.0,0.3666666666666666,168.0,0,0,
286,12.0,71,0.4345555555555555,600.0,10.0,0.3333333333333333,119.0,0,0,
287,15.0,71,0.46872222222222226,600.0,10.0,0.3333333333333333,227.0,0,0,
288,8.0,72,0.4673333333333333,600.0,11.0,0.3666666666666666,178.0,0,0,
289,10.0,72,0.4330555555555555,600.0,10.0,0.3333333333333333,186.0,0,0,
290,12.0,72,0.44899999999999995,600.0,10.0,0.3333333333333333,183.0,0,0,
291,15.0,72,0.47944444444444445,600.0,10.0,0.3333333333333333,265.0,0,0,
292,8.0,73,0.4541111111111111,600.0,10.0,0.3333333333333333,232.0,0,0,
293,10.0,73,0.4621666666666666,600.0,10.0,0.3333333333333333,274.0,0,0,
294,12.0,73,0.4703333333333333,600.0,10.0,0.3333333333333333,270.0,0,0,
295,15.0,73,0.45155555555555554,600.0,10.0,0.3333333333333333,248.0,0,0,
296,8.0,74,0.43677777777777776,600.0,10.0,0.3333333333333333,136.0,0,0,
297,10.0,74,0.4621111111111111,600.0,11.0,0.3666666666666666,155.0,0,0,
298,12.0,74,0.4106666666666666,600.0,7.0,0.2333333333333333,164.0,0,0,
299,15.0,74,0.3950555555555555,600.0,7.0,0.2333333333333333,149.0,0,0,
300,8.0,75,0.47561111111111115,600.0,10.0,0.3333333333333333,267.0,0,0,
301,10.0,75,0.5126111111111111,600.0,12.0,0.4,274.0,0,0,
302,12.0,75,0.5258333333333334,600.0,10.0,0.3333333333333333,569.0,0,0,
303,15.0,75,0.5225,600.0,12.0,0.4,419.0,0,0,
304,8.0,76,0.42866666666666664,600.0,10.0,0.3333333333333333,144.0,0,0,
305,10.0,76,0.4162222222222222,600.0,10.0,0.3333333333333333,94.0,0,0,
306,12.0,76,0.42094444444444445,600.0,10.0,0.3333333333333333,112.0,0,0,
307,15.0,76,0.43883333333333335,600.0,10.0,0.3333333333333333,171.0,0,0,
308,8.0,77,0.3106666666666667,600.0,5.0,0.1666666666666666,95.0,0,0,
309,10.0,77,0.3526666666666667,600.0,6.0,0.2,105.0,0,0,
310,12.0,77,0.28944444444444445,600.0,4.0,0.1333333333333333,100.0,0,0,
311,15.0,77,0.3268333333333333,600.0,5.0,0.1666666666666666,106.0,0,0,
312,8.0,78,0.4542222222222222,600.0,10.0,0.3333333333333333,291.0,0,0,
313,10.0,78,0.39166666666666666,600.0,8.0,0.2666666666666666,101.0,0,0,
314,12.0,78,0.4162222222222222,600.0,9.0,0.3,94.0,0,0,
315,15.0,78,0.4252222222222222,600.0,10.0,0.3333333333333333,84.0,0,0,
316,8.0,79,0.4716111111111111,600.0,10.0,0.3333333333333333,234.0,0,0,
317,10.0,79,0.48911111111111105,600.0,12.0,0.4,272.0,0,0,
318,12.0,79,0.4802222222222222,600.0,8.0,0.2666666666666666,375.0,0,0,
319,15.0,79,0.5058333333333334,600.0,12.0,0.4,299.0,0,0,
320,8.0,80,0.4470555555555556,600.0,10.0,0.3333333333333333,163.0,0,0,
321,10.0,80,0.5083888888888889,600.0,10.0,0.3333333333333333,585.0,0,0,
322,12.0,80,0.4238888888888889,600.0,9.0,0.3,177.0,0,0,
