point_sensing_radius,drone_sensing_radius,Step,simulated_time_s,replications,residual_deficit_mean,residual_deficit_std,normalized_deficit_mean,normalized_deficit_std,capacity_adjusted_coverage_mean,capacity_adjusted_coverage_std,normalized_unavoidable_deficit_mean,normalized_unavoidable_deficit_std,r_delta_mean,r_delta_std,covered_points_mean,covered_points_std,underserved_points_mean,underserved_points_std,exactly_satisfied_points_mean,exactly_satisfied_points_std,overserved_points_mean,overserved_points_std,excess_service_units_mean,excess_service_units_std,idle_drones_mean,idle_drones_std,exploring_drones_mean,exploring_drones_std,stationing_drones_mean,stationing_drones_std,active_points_mean,active_points_std,total_demand_mean,total_demand_std,mean_demand_per_point_mean,mean_demand_per_point_std,fleet_load_mean,fleet_load_std,overlapping_zones_mean,overlapping_zones_std
10.0,25.0,540.0,540.0,100,9.24,2.498969484577289,0.308,0.08329898281924301,0.9695,0.06775438410654004,0.33333333333333326,0.0,0.0,0.0,11.34,1.42290072199239,5.58,1.3497474511249064,9.33,1.3710940849916138,0.09,0.5143398239932958,0.09,0.5143398239932958,1.6,1.699673171197595,1.48,1.6482620170251079,18.4,1.6996731711975948,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,541.0,541.0,100,9.23,2.497898106307571,0.30766666666666664,0.08326327021025236,0.9695,0.06775438410654004,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333335,11.34,1.42290072199239,5.57,1.3503086067019396,9.34,1.3723091208734,0.09,0.5143398239932958,0.09,0.5143398239932958,1.59,1.700237654214281,1.48,1.6482620170251079,18.41,1.7002376542142816,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,542.0,542.0,100,9.2,2.49848438906955,0.30666666666666664,0.08328281296898499,0.97,0.06779350703393057,0.33333333333333326,0.0,0.000999999999999999,0.007423383445120448,11.37,1.440082769787342,5.57,1.3503086067019396,9.34,1.3723091208734,0.09,0.5143398239932958,0.09,0.5143398239932958,1.57,1.6952399192557919,1.48,1.6482620170251079,18.43,1.6952399192557925,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,543.0,543.0,100,9.19,2.493202881046909,0.3063333333333333,0.08310676270156361,0.9704999999999999,0.06782888452390747,0.33333333333333326,0.0,0.0003333333333333327,0.003333333333333328,11.37,1.440082769787342,5.56,1.3507947529682165,9.35,1.3734495390671024,0.09,0.5143398239932958,0.09,0.5143398239932958,1.56,1.6896595796045708,1.48,1.6482620170251079,18.44,1.6896595796045708,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,544.0,544.0,100,9.18,2.4838061376228477,0.306,0.08279353792076159,0.971,0.06748737255624533,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,11.38,1.4339322216065922,5.56,1.3507947529682165,9.35,1.3734495390671024,0.09,0.5143398239932958,0.09,0.5143398239932958,1.55,1.6840007677725644,1.47,1.6542262984442748,18.45,1.6840007677725644,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,545.0,545.0,100,9.18,2.4838061376228477,0.306,0.08279353792076159,0.971,0.06748737255624533,0.33333333333333326,0.0,0.0,0.0,11.38,1.4339322216065922,5.56,1.3507947529682165,9.35,1.3734495390671024,0.09,0.5143398239932958,0.09,0.5143398239932958,1.55,1.6840007677725644,1.46,1.6601083085026702,18.45,1.6840007677725644,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,546.0,546.0,100,9.18,2.4838061376228477,0.306,0.08279353792076159,0.971,0.06748737255624533,0.33333333333333326,0.0,0.0,0.0,11.38,1.4339322216065922,5.56,1.3507947529682165,9.35,1.3734495390671024,0.09,0.5143398239932958,0.09,0.5143398239932958,1.55,1.6840007677725644,1.46,1.6601083085026702,18.45,1.6840007677725644,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,547.0,547.0,100,9.16,2.4647822449765244,0.3053333333333333,0.08215940816588414,0.972,0.06678776879493774,0.33333333333333326,0.0,0.0006666666666666655,0.004690176471209644,11.39,1.4205917105490973,5.55,1.3437096247164246,9.36,1.3671469961532694,0.09,0.5143398239932958,0.09,0.5143398239932958,1.53,1.6663939170762379,1.46,1.6601083085026702,18.47,1.6663939170762379,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,548.0,548.0,100,9.15,2.455153310442706,0.30499999999999994,0.08183844368142354,0.9725,0.06642950239072082,0.33333333333333326,0.0,0.00033333333333333435,0.003333333333333344,11.39,1.4205917105490973,5.54,1.3365113640604132,9.36,1.3671469961532694,0.1,0.5222329678670936,0.1,0.5222329678670936,1.51,1.6726860996250275,1.47,1.666393917076238,18.49,1.672686099625027,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,549.0,549.0,100,9.15,2.455153310442706,0.30499999999999994,0.08183844368142354,0.9725,0.06642950239072082,0.33333333333333326,0.0,0.0,0.0,11.39,1.4205917105490973,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.52,1.6665454501374204,1.45,1.6537377315791293,18.48,1.6665454501374202,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,550.0,550.0,100,9.13,2.448066645953558,0.3043333333333333,0.08160222153178527,0.973,0.06644660649838723,0.33333333333333326,0.0,0.000666666666666666,0.006666666666666659,11.41,1.4148919364810846,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.51,1.6666363633608763,1.46,1.6478942792411038,18.49,1.666636363360876,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,551.0,551.0,100,9.13,2.448066645953558,0.3043333333333333,0.08160222153178527,0.973,0.06644660649838723,0.33333333333333326,0.0,0.0,0.0,11.41,1.4148919364810846,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.51,1.6666363633608763,1.44,1.647281200504441,18.49,1.666636363360876,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,552.0,552.0,100,9.13,2.448066645953558,0.3043333333333333,0.08160222153178527,0.973,0.06644660649838723,0.33333333333333326,0.0,0.0,0.0,11.41,1.4148919364810846,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.51,1.6666363633608763,1.44,1.647281200504441,18.49,1.666636363360876,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,553.0,553.0,100,9.13,2.448066645953558,0.3043333333333333,0.08160222153178527,0.973,0.06644660649838723,0.33333333333333326,0.0,0.0,0.0,11.41,1.4148919364810846,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.51,1.6666363633608763,1.44,1.647281200504441,18.49,1.666636363360876,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,554.0,554.0,100,9.13,2.448066645953558,0.3043333333333333,0.08160222153178527,0.973,0.06644660649838723,0.33333333333333326,0.0,0.0,0.0,11.41,1.4148919364810846,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.51,1.6666363633608763,1.43,1.6283783840422845,18.49,1.666636363360876,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,555.0,555.0,100,9.12,2.4506441124032197,0.304,0.08168813708010733,0.973,0.06644660649838723,0.33333333333333326,0.0,0.0003333333333333338,0.003333333333333338,11.42,1.4226167382110986,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.5,1.6727162933324338,1.41,1.6397523833761853,18.5,1.6727162933324338,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,556.0,556.0,100,9.12,2.4506441124032197,0.304,0.08168813708010733,0.973,0.06644660649838723,0.33333333333333326,0.0,0.0,0.0,11.42,1.4226167382110986,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.5,1.6727162933324338,1.39,1.6323435467282785,18.5,1.6727162933324338,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,557.0,557.0,100,9.12,2.4506441124032197,0.304,0.08168813708010733,0.973,0.06644660649838723,0.33333333333333326,0.0,0.0,0.0,11.42,1.4226167382110986,5.54,1.3365113640604132,9.37,1.3607410340017536,0.09,0.5143398239932958,0.09,0.5143398239932958,1.5,1.6727162933324338,1.39,1.6323435467282785,18.5,1.6727162933324338,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,558.0,558.0,100,9.11,2.449056713895941,0.30366666666666664,0.08163522379653142,0.973,0.06644660649838723,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333327,11.42,1.4226167382110986,5.53,1.3367758589119183,9.38,1.3616686139224234,0.09,0.5143398239932958,0.09,0.5143398239932958,1.49,1.6726860996250275,1.39,1.6323435467282785,18.51,1.6726860996250275,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,559.0,559.0,100,9.1,2.443296332763787,0.30333333333333334,0.08144321109212624,0.9734999999999999,0.06645990664994342,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333275,11.43,1.4231491613156846,5.53,1.3367758589119183,9.38,1.3616686139224234,0.09,0.5143398239932958,0.09,0.5143398239932958,1.48,1.6665454501374204,1.39,1.6323435467282785,18.52,1.6665454501374202,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,560.0,560.0,100,9.09,2.4291786864924307,0.303,0.08097262288308103,0.9740000000000001,0.06570518790150225,0.33333333333333326,0.0,0.0003333333333333327,0.0033333333333333266,11.44,1.4093482984211623,5.53,1.3367758589119183,9.38,1.3616686139224234,0.09,0.5143398239932958,0.09,0.5143398239932958,1.47,1.6603212540549699,1.38,1.6316317667360558,18.53,1.6603212540549692,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,561.0,561.0,100,9.08,2.435760516333511,0.30266666666666664,0.08119201721111707,0.9740000000000001,0.06570518790150225,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333305,11.45,1.4097424365371631,5.53,1.3367758589119183,9.38,1.3616686139224234,0.09,0.5143398239932958,0.09,0.5143398239932958,1.46,1.6601083085026702,1.36,1.6238126975632616,18.54,1.660108308502669,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,562.0,562.0,100,9.08,2.435760516333511,0.30266666666666664,0.08119201721111707,0.9740000000000001,0.06570518790150225,0.33333333333333326,0.0,0.0,0.0,11.45,1.4097424365371631,5.53,1.3367758589119183,9.38,1.3616686139224234,0.09,0.5143398239932958,0.09,0.5143398239932958,1.46,1.6601083085026702,1.36,1.6238126975632616,18.54,1.660108308502669,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,563.0,563.0,100,9.08,2.435760516333511,0.30266666666666664,0.08119201721111707,0.9740000000000001,0.06570518790150225,0.33333333333333326,0.0,0.0,0.0,11.45,1.4097424365371631,5.53,1.3367758589119183,9.38,1.3616686139224234,0.09,0.5143398239932958,0.09,0.5143398239932958,1.46,1.6601083085026702,1.36,1.6238126975632616,18.54,1.660108308502669,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,564.0,564.0,100,9.07,2.433997418721605,0.3023333333333333,0.08113324729072019,0.9740000000000001,0.06570518790150225,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333327,11.45,1.4097424365371631,5.52,1.3293881025767935,9.39,1.3550876821308007,0.09,0.5143398239932958,0.09,0.5143398239932958,1.45,1.6598344812210961,1.36,1.6238126975632616,18.55,1.659834481221095,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,565.0,565.0,100,9.05,2.4674650632549673,0.30166666666666664,0.08224883544183227,0.9740000000000001,0.06570518790150225,0.33333333333333326,0.0,0.0006666666666666671,0.0066666666666666706,11.45,1.4097424365371631,5.5,1.352140091958976,9.41,1.3787345977051169,0.09,0.5143398239932958,0.09,0.5143398239932958,1.44,1.6472812005044413,1.35,1.616674476707158,18.56,1.6472812005044404,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,566.0,566.0,100,9.05,2.4674650632549673,0.30166666666666664,0.08224883544183227,0.9740000000000001,0.06570518790150225,0.33333333333333326,0.0,0.0,0.0,11.45,1.4097424365371631,5.5,1.352140091958976,9.41,1.3787345977051169,0.09,0.5143398239932958,0.09,0.5143398239932958,1.44,1.6472812005044413,1.35,1.616674476707158,18.56,1.6472812005044404,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,567.0,567.0,100,9.05,2.4674650632549673,0.30166666666666664,0.08224883544183227,0.9740000000000001,0.06570518790150225,0.33333333333333326,0.0,0.0,0.0,11.45,1.4097424365371631,5.5,1.352140091958976,9.41,1.3787345977051169,0.09,0.5143398239932958,0.09,0.5143398239932958,1.44,1.6472812005044413,1.35,1.616674476707158,18.56,1.6472812005044404,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,568.0,568.0,100,9.04,2.4573945305522016,0.30133333333333334,0.08191315101840675,0.9745,0.06532552519822737,0.33333333333333326,0.0,0.00033333333333333435,0.0033333333333333444,11.45,1.4097424365371631,5.49,1.344611392923546,9.42,1.3720146655281213,0.09,0.5143398239932958,0.09,0.5143398239932958,1.43,1.6468825769380833,1.35,1.616674476707158,18.57,1.6468825769380824,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,569.0,569.0,100,9.04,2.4573945305522016,0.30133333333333334,0.08191315101840675,0.9745,0.06532552519822737,0.33333333333333326,0.0,0.0,0.0,11.45,1.4097424365371631,5.49,1.344611392923546,9.42,1.3720146655281213,0.09,0.5143398239932958,0.09,0.5143398239932958,1.43,1.6468825769380833,1.34,1.6157057437866122,18.57,1.6468825769380824,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,570.0,570.0,100,9.03,2.459592640986706,0.301,0.08198642136622356,0.9745,0.06532552519822737,0.33333333333333326,0.0,0.0003333333333333338,0.0033333333333333388,11.45,1.4097424365371631,5.48,1.3519906759585245,9.43,1.3725667174820297,0.09,0.5143398239932958,0.09,0.5143398239932958,1.42,1.64642250674214,1.34,1.6157057437866122,18.58,1.6464225067421392,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,571.0,571.0,100,9.03,2.459592640986706,0.301,0.08198642136622356,0.9745,0.06532552519822737,0.33333333333333326,0.0,0.0,0.0,11.45,1.4097424365371631,5.48,1.3519906759585245,9.43,1.3725667174820297,0.09,0.5143398239932958,0.09,0.5143398239932958,1.42,1.64642250674214,1.34,1.6157057437866122,18.58,1.6464225067421392,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,572.0,572.0,100,9.03,2.459592640986706,0.301,0.08198642136622356,0.9745,0.06532552519822737,0.33333333333333326,0.0,0.0,0.0,11.45,1.4097424365371631,5.48,1.3519906759585245,9.43,1.3725667174820297,0.09,0.5143398239932958,0.09,0.5143398239932958,1.42,1.64642250674214,1.34,1.6157057437866122,18.58,1.6464225067421392,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,573.0,573.0,100,9.02,2.4370042878480738,0.30066666666666664,0.08123347626160247,0.975,0.06376250125000248,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333322,11.45,1.4097424365371631,5.47,1.3367758589119183,9.43,1.3725667174820297,0.1,0.5222329678670936,0.1,0.5222329678670936,1.41,1.6273855838073037,1.34,1.6157057437866122,18.59,1.6273855838073035,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,574.0,574.0,100,9.01,2.4391379500540635,0.30033333333333334,0.08130459833513544,0.975,0.06376250125000248,0.33333333333333326,0.0,0.0003333333333333338,0.003333333333333339,11.45,1.4097424365371631,5.46,1.336511364060413,9.45,1.358660956957105,0.09,0.5143398239932958,0.09,0.5143398239932958,1.41,1.6520266097106064,1.33,1.6084059490594087,18.59,1.6520266097106069,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,575.0,575.0,100,8.98,2.4452799306815445,0.2993333333333333,0.08150933102271815,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0009999999999999996,0.005714886933258838,11.46,1.41006483123395,5.44,1.335755375898755,9.47,1.3592555894958673,0.09,0.5143398239932958,0.09,0.5143398239932958,1.38,1.6378108078847944,1.33,1.6084059490594087,18.62,1.6378108078847944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,576.0,576.0,100,8.98,2.4452799306815445,0.2993333333333333,0.08150933102271815,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0,0.0,11.46,1.41006483123395,5.44,1.335755375898755,9.47,1.3592555894958673,0.09,0.5143398239932958,0.09,0.5143398239932958,1.38,1.6378108078847944,1.35,1.635311109312972,18.62,1.6378108078847944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,577.0,577.0,100,8.98,2.4452799306815445,0.2993333333333333,0.08150933102271815,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0,0.0,11.46,1.41006483123395,5.44,1.335755375898755,9.47,1.3592555894958673,0.09,0.5143398239932958,0.09,0.5143398239932958,1.38,1.6378108078847944,1.34,1.6281612607199236,18.62,1.6378108078847944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,578.0,578.0,100,8.98,2.4452799306815445,0.2993333333333333,0.08150933102271815,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0,0.0,11.46,1.41006483123395,5.44,1.335755375898755,9.47,1.3592555894958673,0.09,0.5143398239932958,0.09,0.5143398239932958,1.38,1.6378108078847944,1.33,1.6209175603261683,18.62,1.6378108078847944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,579.0,579.0,100,8.97,2.447241283361716,0.299,0.08157470944539054,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0003333333333333338,0.003333333333333338,11.46,1.41006483123395,5.43,1.3352637540685708,9.46,1.3664079577749493,0.11,0.5485518124198395,0.11,0.5485518124198395,1.37,1.6431984086229547,1.32,1.6135787441697302,18.63,1.6431984086229547,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,580.0,580.0,100,8.97,2.447241283361716,0.299,0.08157470944539054,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0,0.0,11.46,1.41006483123395,5.43,1.3352637540685708,9.47,1.3592555894958673,0.1,0.5222329678670935,0.1,0.5222329678670935,1.38,1.6378108078847944,1.32,1.6135787441697302,18.62,1.6378108078847944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,581.0,581.0,100,8.97,2.447241283361716,0.299,0.08157470944539054,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0,0.0,11.46,1.41006483123395,5.43,1.3352637540685708,9.47,1.3592555894958673,0.1,0.5222329678670935,0.1,0.5222329678670935,1.38,1.6378108078847944,1.32,1.6135787441697302,18.62,1.6378108078847944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,582.0,582.0,100,8.97,2.447241283361716,0.299,0.08157470944539054,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0,0.0,11.46,1.41006483123395,5.43,1.3352637540685708,9.47,1.3592555894958673,0.1,0.5222329678670935,0.1,0.5222329678670935,1.38,1.6378108078847944,1.33,1.6084059490594087,18.62,1.6378108078847944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,583.0,583.0,100,8.97,2.447241283361716,0.299,0.08157470944539054,0.9754999999999999,0.06376052101735087,0.33333333333333326,0.0,0.0,0.0,11.46,1.41006483123395,5.43,1.3352637540685708,9.47,1.3592555894958673,0.1,0.5222329678670935,0.1,0.5222329678670935,1.38,1.6378108078847944,1.32,1.6135787441697302,18.62,1.6378108078847944,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,584.0,584.0,100,8.95,2.430342703522624,0.29833333333333334,0.08101142345075416,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0006666666666666671,0.006666666666666673,11.48,1.38884444373331,5.43,1.3352637540685708,9.47,1.3592555894958673,0.1,0.5222329678670935,0.1,0.5222329678670935,1.37,1.6308577404841205,1.32,1.6135787441697302,18.63,1.6308577404841207,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,585.0,585.0,100,8.95,2.430342703522624,0.29833333333333334,0.08101142345075416,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0,0.0,11.48,1.38884444373331,5.43,1.3352637540685708,9.47,1.3592555894958673,0.1,0.5222329678670935,0.1,0.5222329678670935,1.37,1.6308577404841205,1.32,1.6135787441697302,18.63,1.6308577404841207,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,586.0,586.0,100,8.95,2.430342703522624,0.29833333333333334,0.08101142345075416,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0,0.0,11.48,1.38884444373331,5.43,1.3352637540685708,9.47,1.3592555894958673,0.1,0.5222329678670935,0.1,0.5222329678670935,1.37,1.6308577404841205,1.31,1.5871644240880993,18.63,1.6308577404841207,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,587.0,587.0,100,8.95,2.430342703522624,0.29833333333333334,0.08101142345075416,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0,0.0,11.48,1.38884444373331,5.43,1.3352637540685708,9.47,1.3592555894958673,0.1,0.5222329678670935,0.1,0.5222329678670935,1.37,1.6308577404841205,1.31,1.5871644240880993,18.63,1.6308577404841207,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,588.0,588.0,100,8.94,2.4363410220569652,0.298,0.08121136740189884,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.000333333333333333,0.003333333333333331,11.48,1.38884444373331,5.42,1.3422429592350862,9.48,1.3668514287525284,0.1,0.5222329678670935,0.1,0.5222329678670935,1.36,1.6300213792983504,1.31,1.5871644240880993,18.64,1.63002137929835,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,589.0,589.0,100,8.93,2.4339974187216056,0.29766666666666663,0.08113324729072016,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.00033333333333333327,0.0033333333333333335,11.48,1.38884444373331,5.41,1.3416031417296954,9.48,1.3668514287525284,0.11,0.5298179599702814,0.11,0.5298179599702814,1.35,1.6229104669815841,1.31,1.5871644240880993,18.65,1.6229104669815833,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,590.0,590.0,100,8.93,2.4339974187216056,0.29766666666666663,0.08113324729072016,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0,0.0,11.48,1.38884444373331,5.41,1.3416031417296954,9.49,1.366962274017048,0.1,0.5222329678670935,0.1,0.5222329678670935,1.36,1.6300213792983504,1.31,1.5871644240880993,18.64,1.63002137929835,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,591.0,591.0,100,8.93,2.4339974187216056,0.29766666666666663,0.08113324729072016,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0,0.0,11.48,1.38884444373331,5.41,1.3416031417296954,9.49,1.366962274017048,0.1,0.5222329678670935,0.1,0.5222329678670935,1.36,1.6300213792983504,1.31,1.5871644240880993,18.64,1.63002137929835,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,592.0,592.0,100,8.93,2.4339974187216056,0.29766666666666663,0.08113324729072016,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0,0.0,11.48,1.38884444373331,5.41,1.3416031417296954,9.49,1.366962274017048,0.1,0.5222329678670935,0.1,0.5222329678670935,1.36,1.6300213792983504,1.32,1.59468815228254,18.64,1.63002137929835,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,593.0,593.0,100,8.93,2.4339974187216056,0.29766666666666663,0.08113324729072016,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0,0.0,11.48,1.38884444373331,5.41,1.3416031417296954,9.49,1.366962274017048,0.1,0.5222329678670935,0.1,0.5222329678670935,1.36,1.6300213792983504,1.31,1.5998421639321012,18.64,1.63002137929835,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,594.0,594.0,100,8.93,2.4339974187216056,0.29766666666666663,0.08113324729072016,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.0,0.0,11.48,1.38884444373331,5.41,1.3416031417296954,9.49,1.366962274017048,0.1,0.5222329678670935,0.1,0.5222329678670935,1.36,1.6300213792983504,1.3,1.5986105077709067,18.64,1.63002137929835,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,595.0,595.0,100,8.92,2.4399039557186093,0.2973333333333333,0.08133013185728696,0.9765,0.06334728713906214,0.33333333333333326,0.0,0.000333333333333333,0.0033333333333333296,11.48,1.38884444373331,5.4,1.348399724926484,9.5,1.3669992204412076,0.1,0.5222329678670935,0.1,0.5222329678670935,1.35,1.635311109312972,1.3,1.5986105077709067,18.65,1.6353111093129717,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,596.0,596.0,100,8.9,2.409996018270737,0.29666666666666663,0.08033320060902459,0.9775,0.061699418002264673,0.33333333333333326,0.0,0.0006666666666666682,0.004690176471209663,11.49,1.3669622740170477,5.39,1.3325376413657388,9.51,1.3521027395068093,0.1,0.5222329678670935,0.1,0.5222329678670935,1.33,1.6021135030851203,1.3,1.5986105077709067,18.67,1.6021135030851197,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
10.0,25.0,597.0,597.0,100,8.9,2.409996018270737,0.29666666666666663,0.08033320060902459,0.9775,0.061699418002264673,0.33333333333333326,0.0,0.0,0.0,11.49,1.3669622740170477,5.39,1.3325376413657388,9.51,1.3521027395068093,0.1,0.5222329678670935,0.1,0.5222329678670935,1.33,1.6021135030851203,1.25,1.5529379129946446,18.67,1.6021135030851197,15.0,0.0,30.0,0.0,2.0,0.0,1.5,0.0,7.32,2.624207432057277
